ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual,Name,SMILES,abs_residual,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff,rdkit_valid,has_metal,formal_charge,is_charged,atom_count,heavy_atom_count_rdkit,component_count,is_multicomponent,carbon_count,high_mw_95,high_mw_99,high_logp_95,high_logp_99,large_structure_95,large_structure_99,multicomponent_record,extreme_residual_95,extreme_residual_99,id_occurrences,repeated_id,smiles_occurrences,repeated_smiles,single_component,multicomponent,metal_free,neutral,high_mw,very_high_mw,high_logp,very_high_logp,candidate_single_component,candidate_single_neutral,candidate_standard_domain,candidate_conservative_domain,excluded_multicomponent,excluded_metal,excluded_charged,excluded_high_mw,excluded_high_logp
C-2492,NMYPLEDXWFOEEJ-UHFFFAOYSA-N,-2.7,0.0,1,G1,362.4580000000001,0.91156,-2.76311116622428,0.0631111662242798,0.0631111662242798,"5-(2,4,6-trimethylbenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",CC1=CC(=C(C(=C1)C)[S](=O)(=O)NC2=NN=C(S2)[S](N)(=O)=O)C,0.0631111662242798,0.0,1.1102230246251563e-16,2.8421709430404014e-14,0.0,0.0,0.0,True,False,0,False,22,22,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-2349,ZNNNHDSEKOSIMH-UHFFFAOYSA-N,-3.82,0.0,1,G1,387.4760000000001,3.411700000000001,-3.756915706600796,-0.0630842933992039,0.0630842933992039,"naproxen,  derivat 3c",CCC(C)C(N)C(=O)OCCOC(=O)C(C)C1=CC2=CC=C(OC)C=C2C=C1,0.0630842933992039,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,False,0,False,28,28,1,False,22,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-2347,GVNYQGKVULMAET-UHFFFAOYSA-N,-3.82,0.0,1,G1,387.47600000000017,3.411700000000001,-3.756915706600796,-0.0630842933992039,0.0630842933992039,"naproxen,  derivat 3b",COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OCCOC(=O)C(N)CC(C)C,0.0630842933992039,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,False,0,False,28,28,1,False,22,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-820,KIWUVOGUEXMXSV-UHFFFAOYSA-N,-1.7723,0.0,1,G1,133.197,0.1343,-1.835151793255237,0.062851793255237,0.062851793255237,"4-thiazolidinone, 2-thioxo-",O=C1CSC(=S)N1,0.062851793255237,0.0,2.775557561562892e-17,0.0,0.0,0.0,0.0,True,False,0,False,7,7,1,False,3,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-1802,GJDRKHHGPHLVNI-UHFFFAOYSA-N,-4.4728088442,0.0,1,G1,356.4430000000001,5.753300000000006,-4.53548376251552,0.0626749183155199,0.0626749183155199,"diethyl (3,5-di-tert-butyl-4-hydroxybenzyl)phosphonate",CCO[P](=O)(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)OCC,0.0626749183155199,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,24,24,1,False,19,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3778,LULAYUGMBFYYEX-UHFFFAOYSA-N,-2.5415,0.0242499999999998,2,G3,156.56799999999998,2.0382,-2.604022893720704,0.0625228937207031,0.0625228937207031,m-chlorobenzoic acid,OC(=O)c1cccc(Cl)c1,0.0625228937207031,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-1740,FZJUFJKVIYFBSY-UHFFFAOYSA-N,-3.1588329057,0.0,1,G1,190.286,3.1156000000000024,-3.0963925562602475,-0.0624403494397527,0.0624403494397527,3-(4-tert-butylphenyl)propanal,CC(C)(C)c1ccc(CCC=O)cc1,0.0624403494397527,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-189,HYYOPSIKJXWRID-UHFFFAOYSA-N,-1.97,0.0,1,G1,187.18,0.2598000000000002,-2.032399280531646,0.0623992805316462,0.0623992805316462,5-nitrothiophene-2-carbohydrazide,C1=C(SC(=C1)[N+](=O)[O-])C(=O)NN,0.0623992805316462,2.8421709430404014e-14,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,False,0,False,12,12,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-771,PJMPHNIQZUBGLI-UHFFFAOYSA-N,-3.82,0.2970499999999998,2,G3,336.479,4.136700000000003,-3.882301370496015,0.0623013704960153,0.0623013704960153,fentanyl,CCC(=O)N(C1CCN(CC1)CCC2=CC=CC=C2)C3=CC=CC=C3,0.0623013704960153,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,25,25,1,False,22,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-2088,FHPBWQWLOSHMLI-UHFFFAOYSA-N,-2.73,0.0,1,G1,255.277,1.46482,-2.6680108016713584,-0.0619891983286415,0.0619891983286415,n-isonicotinoyl-n'-(2-methylbenzoyl)hydrazine,CC1=C(C=CC=C1)C(=O)NNC(=O)C2=CC=NC=C2,0.0619891983286415,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-1789,XIICKRYAUAVEQS-UHFFFAOYSA-N,-2.3069323017,0.0,1,G1,243.284,0.4109999999999998,-2.245071515754192,-0.0618607859458077,0.0618607859458077,N-{4-[(2-hydroxyethyl)sulfonyl]phenyl}acetamide,CC(=O)Nc1ccc(cc1)[S](=O)(=O)CCO,0.0618607859458077,2.8421709430404014e-14,5.551115123125783e-17,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-2543,JRLUKPGVTTYGLT-UHFFFAOYSA-N,-2.77,0.0,1,G1,460.30000000000007,0.0232000000000004,-2.708280452636516,-0.0617195473634843,0.0617195473634843,"5-(4-iodobenzenesulfonylimido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline",CN1N=C(SC1=N[S](=O)(=O)C2=CC=C(I)C=C2)[S](N)(=O)=O,0.0617195473634843,0.0,4.163336342344337e-17,1.4210854715202004e-14,1.0,0.0,0.0,True,False,0,False,21,21,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-70,NQFUSWIGRKFAHK-BDNRQGISSA-N,-2.5936884915,0.0,1,G1,152.237,2.2099,-2.655367498961725,0.0616790074617248,0.0616790074617248,"(1R-(1alpha,2beta,4beta,6alpha))-2,2,7-Trimethyl-3-oxatricyclo(4.1.1.02,4)octane",CC1(C)[C@H]2C[C@@H]3O[C@]3(C)[C@@H]1C2,0.0616790074617248,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-1701,NQFUSWIGRKFAHK-UHFFFAOYSA-N,-2.5937,0.0,1,G1,152.237,2.2099,-2.655367498961725,0.0616674989617247,0.0616674989617247,alpha-pinene oxide,CC1(C)C2CC3OC3(C)C1C2,0.0616674989617247,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-5253,TWIRQKNQTOUPOY-UHFFFAOYSA-I,-0.5105575438000001,0.0,1,G1,1247.436,-12.04410000000002,-0.4488923740373058,-0.0616651697626942,0.0616651697626942,"pentasodium 7-(2-{4-[(4-{[5-amino-4-sulfonato-2-(2-{4-[2-(sulfonatooxy)ethanesulfonyl]phenyl}diazen-1-yl)phenyl]amino}-6-chloro-1,3,5-triazin-2-yl)amino]-2-(carbamoylamino)phenyl}diazen-1-yl)naphthalene-1,3,6-trisulfonate",[Na+].[Na+].[Na+].[Na+].[Na+].NC(=O)Nc1cc(Nc2nc(Cl)nc(Nc3cc(N)c(cc3N=Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2)ccc1N=Nc5cc6c(cc(cc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc5[S]([O-])(=O)=O,0.0616651697626942,2.273736754432321e-13,0.0,0.0,0.0,0.0,0.0,True,True,0,False,77,77,6,True,34,True,True,False,False,True,True,True,False,False,1,False,1.0,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False
A-2421,MRUAUOIMASANKQ-UHFFFAOYSA-N,-3.1367509984,0.0,1,G1,342.5240000000001,2.2399000000000004,-3.198265461325992,0.061514462925992,0.061514462925992,"N-(carboxymethyl)-3-(dodecanoylamino)-N,N-dimethylpropan-1-aminium hydroxide",CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC([O-])=O,0.061514462925992,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,24,24,1,False,19,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-79,KOZCZZVUFDCZGG-UHFFFAOYSA-N,-2.6229591952,0.0,1,G1,148.16099999999997,1.9869,-2.5615700559493466,-0.0613891392506533,0.0613891392506533,ethenyl benzoate,C=COC(=O)c1ccccc1,0.0613891392506533,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1357,HPLGRDDPZODNAW-UHFFFAOYSA-N,-2.44,0.0,1,G1,250.185,0.7228000000000002,-2.379578777380741,-0.0604212226192588,0.0604212226192588,phenyl  5-fluorouracil-1-carboxylate;  1-phenyloxycarbonyl-5-fluorouracil,FC1=CN(C(=O)NC1=O)C(=O)OC2=CC=CC=C2,0.0604212226192588,0.0,0.0,0.0,1.0,0.0,0.0,True,False,0,False,18,18,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-4801,HZPKNSYIDSNZKW-UHFFFAOYSA-N,-2.4896905423,0.0,1,G1,144.21399999999997,1.9857,-2.550095584974334,0.0604050426743341,0.0604050426743341,ethyl 2-methylpentanoate,CCCC(C)C(=O)OCC,0.0604050426743341,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-4024,WDCYWAQPCXBPJA-UHFFFAOYSA-N,-2.4989,0.1044499999999999,2,G3,168.10799999999995,1.503,-2.438500634372318,-0.0603993656276817,0.0603993656276817,"1,3-dinitrobenzene",[O-][N+](=O)c1cccc(c1)[N+]([O-])=O,0.0603993656276817,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1183,BZOKLJVQXZIUTK-UHFFFAOYSA-N,-2.01,0.0,1,G1,274.273,-0.2960999999999985,-2.07038236103382,0.0603823610338203,0.0603823610338203,"methoxycarbonylmethyl  2,2-diethylmalonurate",CCC(CC)(C(=O)NC(N)=O)C(=O)OCC(=O)OC,0.0603823610338203,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-2289,QZESEQBMSFFHRY-UHFFFAOYSA-N,-2.5281270707,0.0,1,G1,130.231,2.1951000000000005,-2.588396287422621,0.060269216722621,0.060269216722621,2-methylheptan-1-ol,CCCCCC(C)CO,0.060269216722621,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-2824,STYDGEPZWWDNEI-UHFFFAOYSA-N,-3.5304,0.0,1,G1,339.13199999999995,3.327200000000002,-3.5905788907490885,0.0601788907490883,0.0601788907490883,"benzamide, n-hydroxy-2-iodo-n-phenyl-",ON(c1ccccc1)C(=O)c2ccccc2I,0.0601788907490883,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,17,17,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1380,SJJLAYXHDHWNSV-UHFFFAOYSA-N,-2.45,0.0,1,G1,280.21100000000007,0.8487999999999998,-2.510056276861733,0.0600562768617329,0.0600562768617329,3-(phenoxycarboxymethyl)-5-fluorouracil; 3-(phenoxycarbonyloxymethyl)-5-fluorouracil,FC1=CNC(=O)N(COC(=O)OC2=CC=CC=C2)C1=O,0.0600562768617329,0.0,0.0,1.4210854715202004e-14,1.0,0.0,0.0,True,False,0,False,20,20,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1613,ZZYXNRREDYWPLN-UHFFFAOYSA-N,-1.75,0.0,1,G1,109.13200000000002,0.2460000000000001,-1.809172050350862,0.0591720503508619,0.0591720503508619,"2,3-diaminopyridine",NC1=CC=CN=C1N,0.0591720503508619,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-2177,BFABOEKGZASJFN-UHFFFAOYSA-N,-2.17,0.0,1,G1,294.311,-0.0195000000000009,-2.228597197066319,0.058597197066319,0.058597197066319,7-(pivaloyloxymethyl)theophylline (viii),CN1C(=O)N(C)C2=C([N](COC(=O)C(C)(C)C)C=N2)C1=O,0.058597197066319,0.0,6.245004513516506e-17,0.0,3.0,0.0,0.0,True,False,0,False,21,21,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1272,MKXZASYAUGDDCJ-UHFFFAOYSA-N,-3.48,0.0,1,G1,271.4039999999999,3.383400000000002,-3.4220611984380347,-0.0579388015619652,0.0579388015619652,dextromethorphan,COC1=CC2=C(CC3C4CCCCC24CCN3C)C=C1,0.0579388015619652,0.0,4.440892098500626e-16,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-2073,FCRSOBDFPFGDHL-UHFFFAOYSA-N,-2.47,0.0,1,G1,255.277,1.0853000000000002,-2.527765594927138,0.0577655949271376,0.0577655949271376,n-isonicotinoyl-n'-(phenylacetyl)hydrazine,O=C(CC1=CC=CC=C1)NNC(=O)C2=CC=NC=C2,0.0577655949271376,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3978,QENGPZGAWFQWCZ-UHFFFAOYSA-N,-2.3899,0.0,1,G1,98.17,2.05652,-2.447582666261088,0.0576826662610883,0.0576826662610883,3-methylthiophene,Cc1cscc1,0.0576826662610883,1.4210854715202004e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,6,6,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1342,OAPBZIITNDJWQW-UHFFFAOYSA-N,-2.26,0.0,1,G1,234.186,0.3642,-2.202350377953787,-0.0576496220462128,0.0576496220462128,3-benzoyl-5-fluorouracil,FC1=CNC(=O)N(C1=O)C(=O)C2=CC=CC=C2,0.0576496220462128,0.0,0.0,0.0,1.0,0.0,0.0,True,False,0,False,17,17,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-410,MBJAPGAZEWPEFB-UHFFFAOYSA-N,-2.6919272706,0.0340929308999999,2,G3,344.37,1.0114,-2.749453213034703,0.0575259424347032,0.0575259424347032,"4,4'-diaminobiphenyl-2,2'-disulfonic acid",Nc1ccc(c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,0.0575259424347032,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-1653,XYCDHXSQODHSLG-UHFFFAOYSA-N,-3.5891,0.0,1,G1,388.2070000000001,2.796900000000001,-3.5317697398012924,-0.0573302601987077,0.0573302601987077,niclosamide ethanolamine salt,NCCO.Oc1ccc(Cl)cc1C(=O)Nc2ccc(cc2Cl)[N+]([O-])=O,0.0573302601987077,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,25,25,2,True,15,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False
A-834,LYAGTVMJGHTIDH-UHFFFAOYSA-N,-1.6904508209,0.0088670774720894,3,G5,196.115,-0.5804,-1.746888997237726,0.0564381763377259,0.0564381763377259,"oxydiethane-2,1-diyl dinitrate",[O-][N+](=O)OCCOCCO[N+]([O-])=O,0.0564381763377259,2.8421709430404014e-14,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,False,0,False,13,13,1,False,4,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3451,HJJVPARKXDDIQD-UHFFFAOYSA-N,-3.8775,0.0,1,G1,377.0690000000001,3.664200000000003,-3.821137450795108,-0.0563625492048922,0.0563625492048922,bromuconazole,Clc1ccc(c(Cl)c1)C2(CC(Br)CO2)Cn3cncn3,0.0563625492048922,5.684341886080804e-14,0.0,0.0,1.0,0.0,0.0,True,False,0,False,20,20,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-2218,BGNHXVMZTVHITP-UHFFFAOYSA-N,-2.54,0.0,1,G1,296.30800000000005,0.9596,-2.595988260382767,0.055988260382767,0.055988260382767,6-acetyloxymethylthio-9-acetyloxymethylpurine,CC(=O)OCSC1=NC=NC2=C1N=C[N]2COC(C)=O,0.055988260382767,0.0,0.0,0.0,1.0,0.0,0.0,True,False,0,False,20,20,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
F-261,DWQOTEPNRWVUDA-UHFFFAOYSA-N,-3.33,0.0,1,G1,242.23400000000004,3.5058000000000016,-3.385768063208449,0.0557680632084487,0.0557680632084487,2-[(4-hydroxyphenyl)diazenyl]benzoic acid,O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC=C1,0.0557680632084487,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,13,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3009,VEVZCONIUDBCDC-UHFFFAOYSA-N,-3.4377,0.02885,2,G3,312.29099999999994,3.267100000000002,-3.4933550255667853,0.0556550255667853,0.0556550255667853,flurprimidol,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c2cncnc2,0.0556550255667853,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,15,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-1806,MTDAKBBUYMYKAR-UHFFFAOYSA-N,-3.104157036,0.0,1,G1,151.253,3.282580000000002,-3.049008205621292,-0.0551488303787079,0.0551488303787079,"3,7-dimethyloct-6-enenitrile",CC(CCC=C(C)C)CC#N,0.0551488303787079,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
D-1635,MYEJFUXQJGHEQK-OWBILYANSA-N,-3.955,0.0,1,G1,530.6580000000004,3.013800000000002,-4.010041925657096,0.0550419256570959,0.0550419256570959,proscillaridin,CC1OC(O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)C(O)C(O)C1O,0.0550419256570959,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,38,38,1,False,30,False,False,False,False,True,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3070,YUAUPYJCVKNAEC-UHFFFAOYSA-N,-3.1630000000000003,0.0,1,G1,218.325,2.9358400000000016,-3.108328366084836,-0.0546716339151642,0.0546716339151642,tifatol,CN1C=CSC1=Nc2ccc(C)cc2C,0.0546716339151642,2.8421709430404014e-14,0.0,0.0,1.0,0.0,0.0,True,False,0,False,15,15,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-359,IEJOONSLOGAXNO-UHFFFAOYSA-N,-2.65,0.0,1,G1,217.018,1.8529,-2.704493388642184,0.0544933886421836,0.0544933886421836,5-bromosalicylic acid,OC(=O)C1=C(O)C=CC(=C1)Br,0.0544933886421836,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-86,ROKSAUSPJGWCSM-UWVGGRQHSA-N,-2.6959998037,0.0,1,G1,166.264,2.3612,-2.7504803607914434,0.0544805570914435,0.0544805570914435,"2-{6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl}ethan-1-ol",CC1(C)[C@H]2CC=C(CCO)[C@@H]1C2,0.0544805570914435,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,11,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-4130,DUFGYCAXVIUXIP-UHFFFAOYSA-N,-1.5871611222,0.2640271891625481,4,G5,112.088,-0.5245000000000002,-1.5327081829745854,-0.0544529392254145,0.0544529392254145,"6-hydroxy-1,4-dihydropyrimidin-4-one",OC1=CC(=O)NC=N1,0.0544529392254145,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,8,8,1,False,4,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3117,IXJOSTZEBSTPAG-UHFFFAOYSA-N,-2.7359,0.0,1,G1,261.324,1.4565,-2.681836373816647,-0.0540636261833529,0.0540636261833529,methasulfocarb,CNC(=O)Sc1ccc(O[S](C)(=O)=O)cc1,0.0540636261833529,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1886,SYRLNYMGLYCYJS-UHFFFAOYSA-N,-2.91,0.0,1,G1,263.341,2.2031,-2.963366884320546,0.0533668843205457,0.0533668843205457,n-isonicotinoyl-n'-octanoylhydrazine,CCCCCCCC(=O)NNC(=O)C1=CC=NC=C1,0.0533668843205457,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
B-3745,WBYWAXJHAXSJNI-VOTSOKGWSA-N,-2.4335,0.0597868621763083,3,G5,148.161,1.7844,-2.4867396007277387,0.0532396007277387,0.0532396007277387,trans-cinnamic acid,OC(=O)\C=C\c1ccccc1,0.0532396007277387,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,9,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
A-355,KJAXOZTWNHRZQG-UHFFFAOYSA-L,-3.8390840609,0.0,1,G1,545.3950000000002,2.2958,-3.785903953067033,-0.0531801078329667,0.0531801078329667,"calcium 4,5-dichloro-2-[(E)-2-[3-methyl-5-oxo-1-(3-sulfonatophenyl)-4,5-dihydro-1H-pyrazol-4-yl]diazen-1-yl]benzene-1-sulfonate",[Ca++].CC1=NN(c2cccc(c2)[S]([O-])(=O)=O)C(=O)C1N=Nc3cc(Cl)c(Cl)cc3[S]([O-])(=O)=O,0.0531801078329667,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0,False,32,32,2,True,16,False,False,False,False,False,False,True,False,False,1,False,1.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
C-1446,XOLFCAOGEVVBST-UHFFFAOYSA-N,-3.11,0.0,1,G1,259.29,2.774300000000001,-3.163122508740784,0.0531225087407833,0.0531225087407833,methyl thiabendazole-1-carboxylate; 1-methoxycarbonylthiabendazole; 1-methoxycarbonyl-2-(4-thiazolyl)benzimidazole,COC(=O)[N]1C2=C(C=CC=C2)N=C1C3=CSC=N3,0.0531225087407833,0.0,0.0,0.0,1.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
C-1848,PIUCHDXNDBQRTH-UHFFFAOYSA-N,-1.83,0.0,1,G1,215.184,-0.3566,-1.8828843346361963,0.0528843346361962,0.0528843346361962,1-(n-propylcarbamoyl)-5-fluorouracil;  1-propylaminocarbonyl-5-fluorouracil,CCCNC(=O)N1C=C(F)C(=O)NC1=O,0.0528843346361962,2.8421709430404014e-14,0.0,0.0,1.0,0.0,0.0,True,False,0,False,15,15,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
G-864,NQDJXKOVJZTUJA-UHFFFAOYSA-N,-3.19,0.0,1,G1,266.30400000000003,2.6512200000000004,-3.1372430216614293,-0.0527569783385706,0.0527569783385706,nevirapine,Cc3ccnc4N(C1CC1)c2ncccc2C(=O)Nc34 ,0.0527569783385706,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,15,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False
