ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,median_absolute_error,prediction_count,prediction_sd,prediction_range,failure_mode,error_direction,solubility_region,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
C-2045,-4.66,-3.697277399091349,-0.9627226009086516,0.9627226009086516,0.9627226009086516,1,0.0,0.0,Low-error + stable,Overprediction,-6 to < -4,304.129,2.8817000000000013,2,1,3,0.3333333333333333
C-2048,-3.54,-3.6597720169730072,0.1197720169730067,0.1197720169730067,0.1197720169730067,2,0.141681439130853,0.2003678127553905,Low-error + stable,Underprediction,-4 to < -2,229.235,2.834000000000001,2,2,3,0.0
C-2049,-2.08,-2.1978854795613274,0.11788547956132756,0.11788547956132756,0.0819519868106088,3,0.1224126506670159,0.236782137141934,Low-error + stable,Underprediction,-4 to < -2,291.303,1.0073999999999992,2,1,4,0.4
C-2050,-3.57,-3.9839075927030905,0.4139075927030911,0.4139075927030911,0.4344181576324626,4,0.0606309833328085,0.1365574266956768,Low-error + stable,Underprediction,-4 to < -2,242.061,3.2398000000000007,2,2,1,0.0
C-2052,-3.06,-3.068031390448847,0.008031390448846924,0.15637613252087362,0.1483447420720267,4,0.1921051873958962,0.4092045775615949,Low-error + high-uncertainty,Underprediction,-4 to < -2,196.213,2.0199,3,3,1,0.0
C-2053,-2.54,-2.8459052308065997,0.3059052308065995,0.3059052308065995,0.3059052308065995,2,0.0151966626270216,0.0214913263899423,Low-error + stable,Underprediction,-4 to < -2,241.25,1.1564,2,2,2,0.0
C-2054,-3.51,-2.243753153947106,-1.2662468460528933,1.2662468460528933,1.2966977259082395,3,0.0623865197357511,0.1130775978125768,High-error + stable,Overprediction,-4 to < -2,245.103,0.8224000000000007,1,1,3,0.0
C-2055,-4.32,-5.192219817236957,0.8722198172369562,0.8722198172369562,0.8609887197051305,4,0.1075397930883075,0.2312941597329514,Low-error + stable,Underprediction,-6 to < -4,264.147,4.3366000000000025,2,2,1,0.0
C-2056,-2.78,-2.092078328813556,-0.687921671186444,0.687921671186444,0.7091148860113976,3,0.0587971096605297,0.1117181424562705,Low-error + stable,Overprediction,-4 to < -2,256.283,0.4697999999999998,1,1,3,0.2
C-2059,-1.53,-3.535556523301405,2.0055565233014048,2.0055565233014048,2.0055565233014048,2,0.0947092885166934,0.1339391603030142,High-error + stable,Underprediction,-2 to < 0,301.386,2.871200000000001,2,2,7,0.3333333333333333
C-206,-1.06,-1.522384425430466,0.4623844254304661,0.4623844254304661,0.5014452395958686,3,0.0741786869379486,0.1320328321803345,Low-error + stable,Underprediction,-2 to < 0,151.165,1.3505999999999998,1,1,1,0.125
C-2060,-5.06,-4.964374147760586,-0.09562585223941297,0.10296974448149174,0.1086123099197378,5,0.1027551419808582,0.2280862648626422,Low-error + stable,Overprediction,-6 to < -4,343.4670000000002,4.337400000000004,3,1,5,0.6190476190476191
C-2061,-1.4,-2.053585731745078,0.653585731745078,0.653585731745078,0.653585731745078,2,0.0184408479841349,0.0260792973208241,Low-error + stable,Underprediction,-2 to < 0,222.204,-0.9062000000000004,2,2,0,0.3333333333333333
C-2062,-6.61,-4.39181425709766,-2.2181857429023406,2.2181857429023406,2.2181857429023406,1,0.0,0.0,High-error + stable,Overprediction,< -6,256.334,3.6719000000000017,2,2,3,0.0
C-2064,-3.1,-2.672341510866165,-0.42765848913383486,0.42765848913383486,0.4171362610887601,3,0.0303848675683086,0.0579724836407491,Low-error + stable,Overprediction,-4 to < -2,266.326,2.1359,2,2,6,0.4545454545454545
C-2067,-5.400000000000001,-4.437041212728039,-0.9629587872719606,0.9629587872719606,0.9701808567012496,3,0.0872087762685356,0.1739684102718008,Low-error + stable,Overprediction,-6 to < -4,239.299,3.651900000000001,2,2,3,0.0
C-2069,-5.3,-4.392683695469733,-0.907316304530267,0.907316304530267,0.907316304530267,2,0.0551764658478873,0.0780313063258981,Low-error + stable,Overprediction,-6 to < -4,247.681,3.7818000000000014,2,2,3,0.0
C-207,-3.43,-2.5708961422064305,-0.8591038577935697,0.8591038577935697,0.8623314394976236,4,0.1374458559686887,0.3355493630334552,Low-error + stable,Overprediction,-4 to < -2,254.33,2.1093,1,0,7,0.7692307692307693
C-2070,-3.84,-4.100081885879146,0.26008188587914616,0.26008188587914616,0.2106612955704569,3,0.1036329321428958,0.1887642822643052,Low-error + stable,Underprediction,-4 to < -2,240.711,3.4902200000000017,2,2,2,0.1818181818181818
C-2073,-2.47,-2.8327787014331824,0.3627787014331822,0.3627787014331822,0.3627787014331822,1,0.0,0.0,Low-error + stable,Underprediction,-4 to < -2,255.277,1.0853000000000002,2,2,3,0.0714285714285714
C-2074,-3.05,-2.8646605450057216,-0.18533945499427804,0.18533945499427804,0.19593827919665197,4,0.1220429108154256,0.292181033937823,Low-error + stable,Overprediction,-4 to < -2,223.253,1.6687,2,2,1,0.0
C-2075,-1.73,-3.71195206589793,1.98195206589793,1.98195206589793,2.009407388413425,5,0.1015775959665383,0.2740183042813156,High-error + stable,Underprediction,-2 to < 0,232.308,3.012240000000001,2,2,2,0.1666666666666666
C-2076,-5.91,-6.406619253902627,0.49661925390262684,0.49661925390262684,0.5027668013625521,6,0.0656062534070129,0.148869097899559,Low-error + stable,Underprediction,-6 to < -4,273.546,5.4391000000000025,2,2,2,0.0
C-2077,-3.6300000000000003,-3.167846942904369,-0.4621530570956304,0.4621530570956304,0.4625411032785194,3,0.0539072049075784,0.1078123148080516,Low-error + stable,Overprediction,-4 to < -2,280.35299999999995,2.5260000000000007,2,2,7,0.5
C-2078,-2.24,-2.8646605450057216,0.6246605450057215,0.6246605450057215,0.6140617208033476,4,0.1220429108154256,0.292181033937823,Low-error + stable,Underprediction,-4 to < -2,223.253,1.6687,2,2,1,0.0
C-2080,-4.8,-3.917657045324041,-0.8823429546759587,0.8823429546759587,0.8823429546759587,2,0.1224171461047867,0.1731239882883981,Low-error + stable,Overprediction,-6 to < -4,243.262,3.1370000000000005,2,2,4,0.0714285714285714
C-2081,-6.11,-6.406619253902627,0.2966192539026266,0.2966192539026266,0.3027668013625519,6,0.0656062534070129,0.148869097899559,Low-error + stable,Underprediction,< -6,273.54600000000005,5.4391000000000025,2,2,2,0.0
C-2082,-2.66,-3.5197973569223677,0.8597973569223676,0.8597973569223676,0.8597973569223676,2,0.2219035206979067,0.3138189685093184,Low-error + high-uncertainty,Underprediction,-4 to < -2,311.3810000000001,2.4245,5,1,2,0.4736842105263157
C-2083,-2.34,-2.8646605450057216,0.5246605450057219,0.5246605450057219,0.514061720803348,4,0.1220429108154256,0.292181033937823,Low-error + stable,Underprediction,-4 to < -2,223.253,1.6687,2,2,1,0.0
C-2086,-5.95,-6.406619253902627,0.4566192539026268,0.4566192539026268,0.4627668013625521,6,0.0656062534070129,0.148869097899559,Low-error + stable,Underprediction,-6 to < -4,273.546,5.439100000000002,2,2,2,0.0
C-2087,-1.87,-3.1223996108157515,1.2523996108157516,1.2523996108157516,1.313426448211247,3,0.2352841561325468,0.4585430316344694,High-error + high-uncertainty,Underprediction,-2 to < 0,299.36999999999995,2.044,4,1,1,0.5
C-2088,-2.73,-3.0242360045593157,0.29423600455931553,0.29423600455931553,0.29423600455931553,2,0.0438833688019036,0.0620604553222725,Low-error + stable,Underprediction,-4 to < -2,255.277,1.46482,2,2,2,0.0714285714285714
C-2089,-2.5,-2.7121359357170816,0.21213593571708161,0.21213593571708161,0.1859898430536732,4,0.1296108599952674,0.2883036850843825,Low-error + stable,Underprediction,-4 to < -2,243.31000000000003,1.793,3,2,1,0.4285714285714285
C-209,-1.93,-1.8019495438396145,-0.1280504561603855,0.1280504561603855,0.1460565076776614,3,0.0573259298085162,0.1103285785275751,Low-error + stable,Overprediction,-2 to < 0,152.14899999999997,1.3934,1,1,2,0.125
C-2090,-2.25,-3.331687280727012,1.0816872807270117,1.0816872807270117,1.0779734757941366,3,0.0578865925041094,0.1155943481564256,Low-error + stable,Underprediction,-4 to < -2,282.252,2.941800000000001,1,1,5,0.4166666666666667
C-2091,-1.1,-2.0214722931367666,0.9214722931367666,0.9214722931367666,0.9214722931367666,2,0.0791255206166141,0.1119003843858477,Low-error + stable,Underprediction,-2 to < 0,236.231,-0.5161,2,2,1,0.4
C-2092,-2.6,-3.601579847181326,1.001579847181326,1.001579847181326,1.001579847181326,2,0.146173455216569,0.2067204828262081,Low-error + stable,Underprediction,-4 to < -2,265.36,2.6949000000000005,3,2,5,0.2352941176470588
C-2094,-2.75,-2.8646605450057216,0.11466054500572175,0.12507611888612963,0.10406172080334784,4,0.1220429108154256,0.292181033937823,Low-error + stable,Underprediction,-4 to < -2,223.253,1.6687,2,2,1,0.0
C-2097,-4.64,-4.395645260739919,-0.2443547392600811,0.2443547392600811,0.2443547392600811,1,0.0,0.0,Low-error + stable,Overprediction,-6 to < -4,268.356,3.7362000000000033,4,2,0,0.4444444444444444
C-21,-1.72,-2.207950864581767,0.4879508645817671,0.4879508645817671,0.4769680812158563,3,0.0498873473579087,0.0979445001735523,Low-error + stable,Underprediction,-2 to < 0,152.237,2.2797,1,0,1,0.6
C-2100,-3.3699999999999997,-3.5105142101411606,0.14051421014116047,0.18853642982423888,0.1075652306013803,3,0.2307927997281689,0.4580440588713363,Low-error + high-uncertainty,Underprediction,-4 to < -2,236.296,2.732200000000001,2,2,2,0.1818181818181818
C-2101,-2.35,-2.8646605450057216,0.5146605450057217,0.5146605450057217,0.5040617208033478,4,0.1220429108154256,0.292181033937823,Low-error + stable,Underprediction,-4 to < -2,223.253,1.6687,2,2,1,0.0
C-2103,-2.91,-2.8646605450057216,-0.04533945499427837,0.10101439808278187,0.0975598904541086,4,0.1220429108154256,0.292181033937823,Low-error + stable,Overprediction,-4 to < -2,223.253,1.6687,2,2,1,0.0
C-2104,-2.99,-2.7890196771445925,-0.20098032285540776,0.20098032285540776,0.2372037517508674,5,0.1338116190518773,0.3016532693676681,Low-error + stable,Overprediction,-4 to < -2,313.4010000000001,1.6913999999999996,4,2,3,0.5
C-2105,-3.1300000000000003,-2.168819261588775,-0.9611807384112248,0.9611807384112248,1.0565853226438424,3,0.3890427662875959,0.7603361045781161,Low-error + high-uncertainty,Overprediction,-4 to < -2,280.24000000000007,1.0727,2,1,5,0.3636363636363636
C-2106,-6.22,-4.868278693808623,-1.3517213061913766,1.3517213061913766,1.3438754945026794,4,0.1660493650857282,0.3364087206930168,High-error + high-uncertainty,Overprediction,< -6,450.5720000000002,3.7947000000000033,4,0,2,0.7083333333333334
C-2107,-4.14,-3.8120993079693233,-0.32790069203067596,0.32790069203067596,0.3241176591273489,3,0.136456822728042,0.2728349755113632,Low-error + stable,Overprediction,-6 to < -4,255.273,2.864200000000001,2,2,3,0.0666666666666666
C-2108,-2.09,-2.9764514056549918,0.886451405654992,0.886451405654992,0.8636391137672295,4,0.1726767664104374,0.3986283126953309,Low-error + high-uncertainty,Underprediction,-4 to < -2,243.31,1.9639,3,2,0,0.4285714285714285
C-2109,-3.07,-2.8646605450057216,-0.20533945499427805,0.20533945499427805,0.21593827919665196,4,0.1220429108154256,0.292181033937823,Low-error + stable,Overprediction,-4 to < -2,223.253,1.6687,2,2,1,0.0
C-2111,-1.05,-3.6197659735074605,2.5697659735074607,2.5697659735074607,2.5697659735074607,2,0.1217337514207468,0.1721575222577751,High-error + stable,Underprediction,-2 to < 0,244.24599999999992,2.37,3,2,1,0.2857142857142857
C-2112,-4.85,-4.478483088721514,-0.3715169112784853,0.3715169112784853,0.3715169112784853,1,0.0,0.0,Low-error + stable,Overprediction,-6 to < -4,255.298,3.640100000000002,2,2,3,0.0
C-2114,-1.24,-2.253489999992172,1.0134899999921718,1.0134899999921718,1.0134899999921718,2,0.0470026270396182,0.0664717526265925,Low-error + stable,Underprediction,-2 to < 0,238.203,-0.9518000000000006,2,2,0,0.3333333333333333
C-2115,-3.41,-2.393264499125158,-1.016735500874842,1.016735500874842,0.956155085085741,3,0.1499134440496781,0.2808668768221039,Low-error + high-uncertainty,Overprediction,-4 to < -2,334.41600000000005,1.4754999999999998,1,1,8,0.5
C-2117,-1.83,-2.107120361720167,0.27712036172016696,0.27712036172016696,0.27712036172016696,2,0.0382826228598501,0.0541398044516143,Low-error + stable,Underprediction,-2 to < 0,252.23,-1.0457,2,2,2,0.4
C-2118,-1.7,-3.149102108298631,1.449102108298631,1.449102108298631,1.421815246659458,3,0.0475344109893982,0.082488559558826,High-error + stable,Underprediction,-2 to < 0,284.359,2.2062,2,2,6,0.2941176470588235
C-2119,-4.3,-3.859771290339366,-0.4402287096606336,0.4402287096606336,0.4402287096606336,2,0.0473449489482928,0.0669558689125375,Low-error + stable,Overprediction,-6 to < -4,256.28599999999994,3.0351000000000017,2,2,3,0.0
C-212,-2.13,-1.522384425430466,-0.6076155745695337,0.6076155745695337,0.5685547604041312,3,0.0741786869379486,0.1320328321803345,Low-error + stable,Overprediction,-4 to < -2,151.165,1.3505999999999998,1,1,1,0.125
C-2123,-4.62,-3.833704679439766,-0.7862953205602343,0.7862953205602343,0.780979954902218,3,0.0646027998707913,0.1288771805570978,Low-error + stable,Overprediction,-6 to < -4,308.407,3.3062000000000014,2,2,9,0.5714285714285714
C-2124,-2.31,-3.1298969438600945,0.8198969438600946,0.8198969438600946,0.8059508258740848,4,0.1844825934750543,0.4447018730684626,Low-error + high-uncertainty,Underprediction,-4 to < -2,257.337,2.1831000000000005,3,2,2,0.4666666666666667
C-2125,-1.27,-1.2440919727415012,-0.02590802725849875,0.02590802725849875,0.02590802725849875,2,0.0028923621874949,0.0040904178328504,Low-error + stable,Overprediction,-2 to < 0,268.273,-2.708299999999996,2,0,3,0.6363636363636364
C-2127,-1.53,-2.038799591880033,0.5087995918800332,0.5087995918800332,0.5087995918800332,2,0.0740766982745684,0.1047602713557143,Low-error + stable,Underprediction,-2 to < 0,250.258,-0.1260000000000001,2,2,2,0.4545454545454545
C-2129,-4.24,-3.692115959382299,-0.5478840406177006,0.5478840406177006,0.5478840406177006,2,0.2086470066669305,0.2950714265769227,Low-error + high-uncertainty,Overprediction,-6 to < -4,400.4710000000002,2.3366,4,0,3,0.6521739130434783
C-2131,-3.89,-2.4289168332293847,-1.4610831667706154,1.4610831667706154,1.470797372328709,3,0.0580376863090334,0.1148494438800136,High-error + stable,Overprediction,-4 to < -2,294.26700000000005,1.4628,2,1,6,0.4166666666666667
C-2134,-4.96,-4.2499039743532085,-0.7100960256467919,0.7100960256467919,0.7100960256467919,2,0.0223205029934962,0.0315659580523917,Low-error + stable,Overprediction,-6 to < -4,266.34,3.9444000000000026,4,2,0,0.3888888888888889
C-2137,-1.22,-2.0821115429382813,0.8621115429382815,0.8621115429382815,0.8621115429382815,2,0.193101213316149,0.273086354782398,Low-error + high-uncertainty,Underprediction,-2 to < 0,349.41200000000015,0.3486000000000002,3,0,4,0.4375
C-2138,-1.86,-2.093450923332793,0.23345092333279327,0.23345092333279327,0.23345092333279327,2,0.0409233547716881,0.0578743633359271,Low-error + stable,Underprediction,-2 to < 0,282.25600000000003,-0.4357,2,2,3,0.4545454545454545
C-2139,-3.5,-2.430998906128574,-1.0690010938714256,1.0690010938714256,1.0745511536311398,3,0.0576255244001249,0.1148494438800136,Low-error + stable,Overprediction,-4 to < -2,294.26700000000005,1.4611999999999996,2,1,5,0.4166666666666667
C-2141,-1.65,-2.0752651838644547,0.425265183864455,0.425265183864455,0.425265183864455,2,0.11574072052598,0.163682096686675,Low-error + stable,Underprediction,-2 to < 0,252.23,-0.5617000000000001,2,2,1,0.4
C-2142,-2.46,-3.209686314663436,0.7496863146634359,0.7496863146634359,0.7143420015198214,4,0.1002909546760787,0.2234338299491578,Low-error + stable,Underprediction,-4 to < -2,257.337,2.354,3,2,1,0.4666666666666667
C-2143,-4.44,-4.08072812144351,-0.35927187855649034,0.35927187855649034,0.35927187855649034,2,0.0008725172514677,0.0012339257304301,Low-error + stable,Overprediction,-6 to < -4,270.288,3.2559000000000013,2,2,3,0.0666666666666666
C-2145,-2.3,-2.0072650551959343,-0.29273494480406526,0.29273494480406526,0.29273494480406526,2,0.0294801288127641,0.0416911979875169,Low-error + stable,Overprediction,-4 to < -2,266.257,-0.6555999999999995,2,2,3,0.4545454545454545
C-2148,-2.91,-2.248905230657429,-0.6610947693425715,0.6610947693425715,0.6559718416908649,4,0.0435384963603437,0.0997494198570363,Low-error + stable,Overprediction,-4 to < -2,268.185,-0.2643000000000002,2,1,4,0.2222222222222222
C-2149,-4.86,-4.009355299768842,-0.8506447002311588,0.8506447002311588,0.8506447002311588,2,0.0072637689769889,0.0102725206012026,Low-error + stable,Overprediction,-6 to < -4,255.273,3.3310000000000004,2,2,4,0.0666666666666666
C-2152,-2.82,-2.196502942397467,-0.6234970576025329,0.6234970576025329,0.6234970576025329,1,0.0,0.0,Low-error + stable,Overprediction,-4 to < -2,261.277,0.6278999999999999,2,2,4,0.2142857142857142
C-2153,-6.98,-6.7381954841196245,-0.24180451588037663,0.2503130787913433,0.27294424218189883,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2154,-3.31,-3.8185546825129766,0.5085546825129763,0.5085546825129763,0.5085546825129763,2,0.1140373447326945,0.1612731595379926,Low-error + stable,Underprediction,-4 to < -2,287.3589999999999,3.383000000000002,3,2,4,0.4705882352941176
C-2155,-1.68,-1.6478487056321471,-0.03215129436785277,0.04056097351074257,0.028508069947167352,4,0.0540394794840451,0.1216850619330449,Low-error + stable,Overprediction,-2 to < 0,258.30600000000004,-1.4429999999999996,1,1,3,0.3333333333333333
C-2157,-4.92,-4.720086652425727,-0.1999133475742729,0.1999133475742729,0.1999133475742729,1,0.0,0.0,Low-error + stable,Overprediction,-6 to < -4,274.28700000000003,3.917060000000002,2,2,4,0.0
C-2158,-7.349999999999999,-6.7381954841196245,-0.6118045158803759,0.6118045158803759,0.642944242181898,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2159,-7.32,-6.7381954841196245,-0.5818045158803765,0.5818045158803765,0.6129442421818987,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2160,-2.12,-2.0641207986252885,-0.055879201374712,0.055879201374712,0.055879201374712,2,0.0577964979089436,0.0817365912004963,Low-error + stable,Overprediction,-4 to < -2,264.285,0.2640999999999998,2,2,3,0.5
C-2162,-1.81,-2.9428610012289944,1.1328610012289941,1.1328610012289941,1.1343585713905695,4,0.0611233262951658,0.126364069331331,High-error + stable,Underprediction,-2 to < 0,287.31499999999994,1.711,2,2,5,0.1875
C-2163,-7.0,-6.7381954841196245,-0.2618045158803762,0.2636464121246763,0.2929442421818984,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2165,-7.04,-6.7381954841196245,-0.3018045158803762,0.3018045158803762,0.33294424218189844,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2167,-5.4,-4.036832507680355,-1.363167492319646,1.363167492319646,1.343187324847103,4,0.0899002365382175,0.1877468832618332,High-error + stable,Overprediction,-6 to < -4,252.61300000000003,3.309600000000001,2,2,2,0.0
C-2169,-3.85,-2.560535223738914,-1.289464776261086,1.289464776261086,1.273145048532233,3,0.0440616840855461,0.0834669244574533,High-error + stable,Overprediction,-4 to < -2,308.29400000000004,1.7088,2,1,6,0.4615384615384615
C-217,-1.6000000000000003,-1.8019495438396145,0.20194954383961428,0.20194954383961428,0.1839434923223384,3,0.0573259298085162,0.1103285785275751,Low-error + stable,Underprediction,-2 to < 0,152.14899999999997,1.3934,1,1,2,0.125
C-2171,-7.14,-6.7381954841196245,-0.40180451588037586,0.40180451588037586,0.4329442421818981,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2172,-7.07,-6.7381954841196245,-0.33180451588037646,0.33180451588037646,0.3629442421818987,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2173,-7.010000000000001,-6.7381954841196245,-0.27180451588037596,0.27180451588037596,0.3029442421818982,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2174,-2.46,-1.7734901167797936,-0.6865098832202066,0.6865098832202066,0.6865098832202066,2,0.1794854619793215,0.253830774579957,Low-error + high-uncertainty,Overprediction,-4 to < -2,410.1640000000001,-0.2571999999999998,2,1,4,0.5833333333333334
C-2175,-7.14,-6.7381954841196245,-0.40180451588037586,0.40180451588037586,0.4329442421818981,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2176,-6.900000000000001,-6.7381954841196245,-0.1618045158803765,0.1969797454580099,0.1929442421818987,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2177,-2.17,-2.110434393134857,-0.05956560686514305,0.05956560686514305,0.05956560686514305,2,0.0100346381763451,0.0141911214024941,Low-error + stable,Overprediction,-4 to < -2,294.311,-0.0195000000000009,2,2,2,0.5384615384615384
C-2178,-7.27,-6.7381954841196245,-0.5318045158803758,0.5318045158803758,0.562944242181898,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000001,2,2,2,0.0
C-2179,-6.830000000000001,-6.7381954841196245,-0.09180451588037623,0.15031307879134304,0.15789433299068856,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-218,-2.59,-1.9575633405002488,-0.6324366594997507,0.6324366594997507,0.7256552529749297,4,0.2542349277096612,0.5600924953300899,Low-error + high-uncertainty,Overprediction,-4 to < -2,238.287,1.3510999999999995,1,0,3,0.5833333333333334
C-2180,-6.43,-3.74062398832841,-2.6893760116715897,2.6893760116715897,2.6893760116715897,2,0.085440328511265,0.1208308713542436,High-error + stable,Overprediction,< -6,258.233,3.036600000000001,2,2,4,0.0
C-2181,-7.09,-6.7381954841196245,-0.35180451588037603,0.35180451588037603,0.38294424218189826,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000001,2,2,2,0.0
C-2182,-6.77,-6.7381954841196245,-0.03180451588037576,0.12031412122959732,0.10020409143299511,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2184,-1.45,-2.0211306543389322,0.5711306543389323,0.5711306543389323,0.5711306543389323,2,0.0490890471712202,0.0694223962735123,Low-error + stable,Underprediction,-2 to < 0,266.25699999999995,-0.1715999999999999,2,2,2,0.4545454545454545
C-2185,-6.56,-6.7381954841196245,0.1781954841196242,0.1783028912358273,0.14705575781810196,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Underprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2186,-6.650000000000001,-6.7381954841196245,0.08819548411962343,0.11835129310833174,0.08234835711664475,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Underprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2187,-2.24,-3.5185162905064287,1.2785162905064282,1.2785162905064282,1.286046343003203,4,0.07147689185735,0.1737726076568355,High-error + stable,Underprediction,-4 to < -2,271.36400000000003,2.7441000000000013,3,2,2,0.5
C-2188,-6.64,-6.7381954841196245,0.0981954841196241,0.12496955790249391,0.08234835711664476,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Underprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2190,-3.17,-2.7357442599906623,-0.43425574000933787,0.43425574000933787,0.4338257119089128,3,0.0404484467706484,0.0808934645823162,Low-error + stable,Overprediction,-4 to < -2,308.2940000000001,1.8513,2,1,4,0.4615384615384615
C-2191,-1.86,-2.0910218477504667,0.23102184775046658,0.23102184775046658,0.23102184775046658,2,0.0374881231391328,0.0530162121712742,Low-error + stable,Underprediction,-2 to < 0,280.284,-0.2655,2,2,4,0.5
C-2192,-7.0,-6.7381954841196245,-0.2618045158803762,0.2636464121246763,0.2929442421818984,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000001,2,2,2,0.0
C-2193,-2.86,-3.5125713159585126,0.6525713159585127,0.6525713159585127,0.6380868311712189,3,0.0387644926092004,0.0733576352558817,Low-error + stable,Underprediction,-4 to < -2,432.98300000000006,1.5558,1,1,3,0.2222222222222222
C-2194,-6.739999999999999,-6.7381954841196245,-0.0018045158803763894,0.11031412122959754,0.07507416646613894,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2195,-2.26,-2.1623874006968458,-0.09761259930315375,0.27921198395457286,0.2723990769771287,3,0.3318554080457325,0.6413108015949844,Low-error + high-uncertainty,Overprediction,-4 to < -2,329.4220000000001,0.4633000000000009,3,0,4,0.7857142857142857
C-2196,-7.52,-6.7381954841196245,-0.7818045158803758,0.7818045158803758,0.812944242181898,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000001,2,2,2,0.0
C-2197,-2.59,-2.592791004863624,0.0027910048636237647,0.03837286229627623,0.0533727861489787,3,0.0555166141902323,0.1110097647856149,Low-error + stable,Underprediction,-4 to < -2,308.2940000000001,1.805,2,1,6,0.4615384615384615
C-2199,-3.8,-1.8600730364337696,-1.9399269635662304,1.9399269635662304,1.9399269635662304,1,0.0,0.0,High-error + stable,Overprediction,-4 to < -2,325.273,-2.2263000000000006,4,1,0,0.5
C-2200,-7.06,-6.7381954841196245,-0.3218045158803758,0.3218045158803758,0.352944242181898,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2202,-7.02,-6.7381954841196245,-0.28180451588037575,0.28180451588037575,0.312944242181898,6,0.1532954754463878,0.4458479100815102,Low-error + high-uncertainty,Overprediction,< -6,307.991,6.092500000000002,2,2,2,0.0
C-2204,-1.93,-2.1310491437614814,0.20104914376148114,0.20104914376148114,0.20104914376148114,2,0.0191190217447662,0.0270383798507545,Low-error + stable,Underprediction,-2 to < 0,280.284,0.2184999999999999,2,2,3,0.5
C-2205,-2.37,-2.0504974690069515,-0.31950253099304854,0.31950253099304854,0.31950253099304854,2,0.0304124146415532,0.0430096492505986,Low-error + stable,Overprediction,-4 to < -2,294.31100000000004,0.1246,2,2,5,0.5384615384615384
C-2206,-1.14,-1.7891319828474277,0.6491319828474278,0.6491319828474278,0.656779319799834,4,0.0475267334333006,0.1143851447880264,Low-error + stable,Underprediction,-2 to < 0,293.334,-2.050729999999999,1,1,4,0.3333333333333333
C-2208,-3.41,-2.860465110029967,-0.549534889970033,0.549534889970033,0.5263541552915552,5,0.1068771369211963,0.2578392765528918,Low-error + stable,Overprediction,-4 to < -2,299.666,1.6134,2,2,5,0.25
C-2211,-3.19,-3.7748561225000445,0.5848561225000448,0.5848561225000448,0.5848561225000448,2,0.0229585051740787,0.032468229388995,Low-error + stable,Underprediction,-4 to < -2,292.382,3.313900000000002,5,2,3,0.3684210526315789
