ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,median_absolute_error,prediction_count,mean_squared_error,prediction_sd,prediction_range,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3,recomputed_absolute_error,recomputed_residual,failure_mode,error_direction,solubility_region,failure_priority_score
A-2312,-8.3860948559,-7.032288160666454,-1.3538066952335457,1.3538066952335457,1.3834960949163535,4,1.8327925680591746,0.1840270898071214,0.4279762819520938,413.5650000000001,6.378580000000007,3,2,8,0.4074074074074074,1.353806695233546,-1.353806695233546,High-error + high-uncertainty,Overprediction,< -6,4.289527746200752
B-364,-1.0911,-2.4446795712267138,1.3535795712267138,1.3535795712267138,1.3718620903108056,4,1.8321776556422944,0.1578070083147613,0.3735750390266679,173.171,1.933,2,2,1,0.0,1.3535795712267138,1.3535795712267138,High-error + high-uncertainty,Underprediction,-2 to < 0,3.9860754198699144
A-5361,0.9425469123,-0.4105172574261748,1.353064169726175,1.353064169726175,1.475302639078285,3,1.8307826473967832,0.2930472659976835,0.5465163037515239,114.144,1.1036,1,0,0,0.8333333333333334,1.3530641697261747,1.3530641697261747,High-error + high-uncertainty,Underprediction,>= 0,5.54855443563369
C-2106,-6.22,-4.868278693808623,-1.3517213061913766,1.3517213061913766,1.3438754945026794,4,1.8271504896117214,0.1660493650857282,0.3364087206930168,450.5720000000002,3.7947000000000033,4,0,2,0.7083333333333334,1.3517213061913766,-1.3517213061913766,High-error + high-uncertainty,Overprediction,< -6,4.078384493567159
C-1680,-1.6000000000000003,-2.951346146483191,1.3513461464831906,1.3513461464831906,1.2506901181418213,3,1.8261364076149689,0.3543522253611008,0.6869258259441713,280.36800000000005,2.1191999999999998,4,0,5,0.8666666666666667,1.3513461464831906,1.3513461464831906,High-error + high-uncertainty,Underprediction,-2 to < 0,6.254461692516764
B-3624,-5.2551,-3.9054350150564496,-1.3496649849435496,1.3496649849435496,1.3000080302557824,3,1.821595571582672,0.2852729407973959,0.564025853625691,162.276,3.809400000000003,1,1,5,0.5,1.34966498494355,-1.34966498494355,High-error + high-uncertainty,Overprediction,-6 to < -4,5.453258437890791
C-2571,-8.65,-7.300502059869732,-1.3494979401302687,1.3494979401302687,1.3494979401302687,2,1.8211446904158382,0.288349620364092,0.4077879438240321,540.6590000000001,7.093000000000002,3,3,4,0.05,1.3494979401302682,-1.3494979401302682,High-error + high-uncertainty,Overprediction,< -6,5.488556342409169
A-481,-3.8360757577,-5.1846856770040874,1.348609919304088,1.348609919304088,1.6379365510824715,3,1.8187487144453784,0.5567235535490428,0.994301141876254,438.7890000000002,5.921700000000004,0,0,27,0.925925925925926,1.3486099193040872,1.3486099193040872,High-error + high-uncertainty,Underprediction,-4 to < -2,8.589391504103922
B-2594,-3.3227999999999995,-4.67114581929813,1.34834581929813,1.34834581929813,1.2918282230199916,3,1.8180364484187452,0.15854835055819,0.3016083582921984,336.433,3.847600000000001,1,1,4,0.2222222222222222,1.3483458192981304,1.3483458192981304,High-error + high-uncertainty,Underprediction,-4 to < -2,3.9862856651461636
A-4629,-2.0452383746,-3.391566491603296,1.3463281170032961,1.3463281170032961,1.3441745180337705,4,1.812599398633641,0.1821457749272017,0.353038698377353,164.248,3.022100000000002,1,0,3,0.5454545454545454,1.3463281170032961,1.3463281170032961,High-error + high-uncertainty,Underprediction,-4 to < -2,4.255836134780435
B-4432,-8.8744,-7.528207911885897,-1.346192088114103,1.346192088114103,1.2727872576059394,4,1.8122331381010088,0.2529825190989981,0.5593029011141191,321.97400000000005,6.198200000000002,3,2,0,0.0,1.346192088114103,-1.346192088114103,High-error + high-uncertainty,Overprediction,< -6,5.074452260155698
B-1256,-5.1591,-3.8132785428070144,-1.3458214571929854,1.3458214571929854,1.2409354515593225,3,1.8112353946410507,0.3704078192782086,0.7181953688213243,114.232,3.2227000000000023,0,0,4,1.0,1.3458214571929852,-1.3458214571929852,High-error + high-uncertainty,Overprediction,-6 to < -4,6.431231494619659
F-1124,-2.33,-0.985878536133426,-1.344121463866574,1.344121463866574,1.344121463866574,2,1.8066625096268216,0.3809958242485736,0.5388094618598489,206.154,0.7142,1,0,4,1.0,1.344121463866574,-1.344121463866574,High-error + high-uncertainty,Overprediction,-4 to < -2,6.550907746549667
A-5496,-5.529966163099999,-6.873591370619928,1.3436252075199289,1.3436252075199289,1.3679517165506097,3,1.805328698282972,0.2464708278054268,0.4911375965159967,362.535,7.733800000000008,0,0,19,1.0,1.3436252075199286,1.3436252075199286,High-error + high-uncertainty,Underprediction,-6 to < -4,4.995080950547944
B-1541,-1.768,-3.1104544206754614,1.3424544206754612,1.3424544206754612,1.3424544206754612,2,1.802183871591088,0.2420930213574926,0.3423712341596454,442.4240000000002,-0.5944999999999991,4,1,1,0.3181818181818182,1.3424544206754614,1.3424544206754614,High-error + high-uncertainty,Underprediction,-2 to < 0,4.942605980684961
A-212,-7.2523945018000004,-7.653934999567085,0.40154049776708517,1.3423088981676425,1.411152600600836,3,0.16123477134703854,1.621986096354568,3.127018440033193,482.7900000000005,9.186800000000003,0,0,25,0.9333333333333332,0.4015404977670842,0.4015404977670842,High-error + high-uncertainty,Underprediction,< -6,20.89317049517145
C-144,-2.6,-1.2578359586859122,-1.3421640413140878,1.3421640413140878,1.4645730107504167,4,1.8014043137965645,0.2937052417170247,0.6301999915769327,210.233,0.7149999999999999,1,0,2,0.5,1.3421640413140878,-1.3421640413140878,High-error + high-uncertainty,Overprediction,-4 to < -2,5.538750770710552
B-4379,-5.8457,-4.504419525647846,-1.3412804743521536,1.3412804743521536,1.2569606242198723,5,1.799033310878338,0.1809932860438317,0.3841828941855016,350.4800000000001,3.919200000000004,2,1,6,0.5789473684210527,1.3412804743521543,-1.3412804743521543,High-error + high-uncertainty,Overprediction,-6 to < -4,4.234451995459143
A-6014,-6.9639720065,-5.623036612594172,-1.340935393905828,1.340935393905828,1.340935393905828,2,1.798107730629378,0.3243313513764131,0.4586737958193172,377.3600000000001,4.481800000000003,3,2,6,0.0526315789473684,1.340935393905828,-1.340935393905828,High-error + high-uncertainty,Overprediction,< -6,5.890809200400678
A-2745,-6.9799366685,-5.639121805530375,-1.3408148629696253,1.3408148629696253,1.5813362974505756,3,1.797784496760255,0.7576248678938932,1.4568562319153644,286.456,5.572400000000006,0,0,12,0.9411764705882352,1.3408148629696246,-1.3408148629696246,High-error + high-uncertainty,Overprediction,< -6,10.899248897436971
A-4531,1.0035890328,-0.33460312173905465,1.3381921545390547,1.3381921545390547,1.3381921545390547,2,1.7907582424698774,0.1845330140200826,0.2609690911327853,99.177,1.2778,1,0,0,1.0,1.3381921545390545,1.3381921545390545,High-error + high-uncertainty,Underprediction,>= 0,4.270436671786944
C-814,-7.23,-5.894004155983254,-1.335995844016747,1.335995844016747,1.4352952024835433,4,1.78488489523002,0.2962581743375898,0.6585414345808314,253.084,4.891400000000002,3,2,0,0.0,1.3359958440167468,-1.3359958440167468,High-error + high-uncertainty,Overprediction,< -6,5.558409513636656
B-169,-1.0417,0.2930033610795512,-1.3347033610795513,1.3347033610795513,1.4129402040690715,3,1.781433062077051,0.194644246085977,0.3649418026680598,40.065000000000005,0.6395,0,0,0,0.3333333333333333,1.3347033610795513,-1.3347033610795513,High-error + high-uncertainty,Overprediction,-2 to < 0,4.381744653001959
B-669,-1.6105,-2.9442879024313826,1.3337879024313828,1.3337879024313828,1.363885116546728,3,1.778990168672308,0.2056088937851534,0.4079001617083562,285.491,2.8607000000000014,0,0,9,1.0,1.3337879024313826,1.3337879024313826,High-error + high-uncertainty,Underprediction,-2 to < 0,4.507027730880175
H-434,-7.99,-6.658125074615818,-1.3318749253841826,1.3318749253841826,1.3318749253841826,2,1.773890816867122,0.2049856036775919,0.2898934208120867,320.04600000000005,6.199420000000003,2,2,2,0.1428571428571428,1.3318749253841826,-1.3318749253841826,High-error + high-uncertainty,Overprediction,< -6,4.496767469496785
B-915,-0.9473,-2.278404043222207,1.3311040432222065,1.3311040432222065,1.3484891593011754,5,1.7718379738825059,0.1865934986379725,0.492311394230041,354.31100000000004,-0.6459000000000004,2,1,4,0.375,1.3311040432222068,1.3311040432222068,High-error + high-uncertainty,Underprediction,-2 to < 0,4.282933718602356
B-2963,-8.4024,-7.071457153873382,-1.3309428461266184,1.3309428461266184,1.2601226613674066,4,1.7714088596556234,0.2343396796764895,0.5071857852578097,505.2060000000002,6.490180000000005,3,2,6,0.2727272727272727,1.330942846126618,-1.330942846126618,High-error + high-uncertainty,Overprediction,< -6,4.834595570698461
G-560,-8.402000000000001,-7.071457153873382,-1.3305428461266193,1.3305428461266193,1.2597226613674075,4,1.7703442653787247,0.2343396796764895,0.5071857852578097,505.2060000000002,6.490180000000005,3,2,6,0.2727272727272727,1.3305428461266189,-1.3305428461266189,High-error + high-uncertainty,Overprediction,< -6,4.833956697545849
C-772,-4.48,-5.810003700903018,1.3300037009030177,1.3300037009030177,1.3562661466610826,4,1.7689098444157236,0.2487269336347332,0.5137178641293527,392.5390000000001,5.743900000000005,5,1,2,0.6153846153846154,1.330003700903018,1.330003700903018,High-error + high-uncertainty,Underprediction,-6 to < -4,4.999404242700725
A-4914,-2.8690757364000006,-1.5412470203174113,-1.3278287160825888,1.3278287160825888,1.453131515596867,3,1.7631290992535362,0.2413749257944609,0.4312134558554266,105.782,0.1563999999999998,3,0,0,0.0,1.3278287160825892,-1.3278287160825892,High-error + high-uncertainty,Overprediction,-4 to < -2,4.910945270119881
B-2975,-1.5656,-2.892644876549975,1.3270448765499747,1.3270448765499747,1.4664362962358248,3,1.7610481043775377,0.3141787070062884,0.580123380065364,367.814,0.6213000000000004,3,1,4,0.2666666666666666,1.327044876549975,1.327044876549975,High-error + high-uncertainty,Underprediction,-2 to < 0,5.7512645782404
B-2880,-4.6442,-3.320698218142228,-1.323501781857772,1.323501781857772,1.323501781857772,2,1.7516569665806971,0.1519623058950658,0.214907153966291,260.051,2.388100000000001,2,1,1,0.0,1.3235017818577717,-1.3235017818577717,High-error + high-uncertainty,Overprediction,-6 to < -4,3.8704741783513015
B-3437,-6.226400000000001,-4.903923297001928,-1.3224767029980722,1.3224767029980722,1.3251409896535202,3,1.7489446299726512,0.1551882327373916,0.3103421580296048,336.826,4.025880000000003,3,3,6,0.2105263157894736,1.322476702998073,-1.322476702998073,High-error + high-uncertainty,Overprediction,< -6,3.9061268611269186
A-5005,-4.1007061575,-5.420945925469878,1.3202397679698785,1.3202397679698785,1.3475073583773778,5,1.7430330449291587,0.1564898820201851,0.3946919643684659,340.46300000000014,4.370100000000003,5,0,0,0.7272727272727273,1.3202397679698779,1.3202397679698779,High-error + high-uncertainty,Underprediction,-6 to < -4,3.9176004089868584
B-1203,-4.6776,-3.357615008628546,-1.3199849913714543,1.3199849913714543,1.340325324345843,3,1.7423603774458982,0.2856584881668482,0.5702296905726238,114.232,3.0786000000000016,0,0,1,1.0,1.319984991371454,-1.319984991371454,High-error + high-uncertainty,Overprediction,-6 to < -4,5.410310773519709
C-1908,-1.99,-3.3091767647971047,1.3191767647971049,1.3191767647971049,1.3191767647971049,2,1.740227336780556,0.1739356569686645,0.2459821650653597,246.354,2.7262400000000007,2,1,2,0.5333333333333333,1.3191767647971047,1.3191767647971047,High-error + high-uncertainty,Underprediction,-2 to < 0,4.117566059777029
B-1543,-1.8438,-3.160174097344976,1.316374097344976,1.316374097344976,1.4407719620509238,3,1.7328407641608004,0.2662791034046058,0.4870254176217554,230.291,2.873600000000001,0,0,7,1.0,1.316374097344976,1.316374097344976,High-error + high-uncertainty,Underprediction,-2 to < 0,5.180528599472739
F-113,-2.32,-1.0055542709823986,-1.3144457290176013,1.3144457290176013,1.4177399167546012,3,1.7277675745326133,0.2462114127699839,0.4587713716569791,200.263,0.3236999999999997,1,0,2,0.625,1.3144457290176013,-1.3144457290176013,High-error + high-uncertainty,Overprediction,-4 to < -2,4.94547729337667
B-1123,-4.6704,-3.357615008628546,-1.3127849913714544,1.3127849913714544,1.333125324345843,3,1.7234044335701497,0.2856584881668482,0.5702296905726238,114.232,3.0786000000000016,0,0,1,1.0,1.312784991371454,-1.312784991371454,High-error + high-uncertainty,Overprediction,-6 to < -4,5.398811056772652
B-2044,-1.8077,-3.119989580931043,1.3122895809310433,1.3122895809310433,1.3122895809310433,2,1.7221039442201733,0.154088115373942,0.2179135025623391,385.32800000000015,0.8443999999999996,3,2,6,0.1578947368421052,1.312289580931043,1.312289580931043,High-error + high-uncertainty,Underprediction,-2 to < 0,3.8771394189224084
A-1423,-5.082600348500001,-3.771352214179887,-1.3112481343201137,1.3112481343201137,1.2666161143589494,3,1.7193716697579788,0.3167656291157315,0.6287971084053261,314.46600000000007,4.7938000000000045,0,0,15,0.8888888888888888,1.3112481343201137,-1.3112481343201137,High-error + high-uncertainty,Overprediction,-6 to < -4,5.755937673624734
A-2728,-6.855595468500002,-5.545217304711888,-1.3103781637881131,1.3103781637881131,1.2357622743224876,3,1.717090932132707,1.015406725041016,2.0266969867624134,358.56300000000005,5.000200000000006,0,0,18,0.9523809523809524,1.3103781637881138,-1.3103781637881138,High-error + high-uncertainty,Overprediction,< -6,13.830450904443918
B-457,0.534,-0.7751773933071838,1.309177393307184,1.309177393307184,1.3629646295825646,3,1.7139454471465931,0.1833627324274962,0.3546947507571538,292.42,-0.8863999999999979,0,0,11,1.0,1.3091773933071837,1.3091773933071837,High-error + high-uncertainty,Underprediction,>= 0,4.210566987120219
F-1012,-0.3,-1.6062818019719447,1.3062818019719447,1.3062818019719447,1.4272701813319002,3,1.7063721461630708,0.2422064694224355,0.4367394320414397,237.26299999999995,-0.6006000000000002,2,2,5,0.5,1.3062818019719447,1.3062818019719447,High-error + high-uncertainty,Underprediction,-2 to < 0,4.886143089882605
F-171,-2.56,-1.2573183303346946,-1.3026816696653054,1.3026816696653054,1.3374318780432115,3,1.6969795324819879,0.1657736443919556,0.3260381476959997,208.239,-1.456599999999999,0,0,6,0.6666666666666666,1.3026816696653054,-1.3026816696653054,High-error + high-uncertainty,Overprediction,-4 to < -2,3.9968720476288917
B-756,1.1189,-0.18098986154483498,1.2998898615448349,1.2998898615448349,1.3344555190116478,3,1.68971365214705,0.1558359230091605,0.3058675948382386,76.05499999999999,-0.9561000000000002,0,0,0,0.0,1.2998898615448349,1.2998898615448349,High-error + high-uncertainty,Underprediction,>= 0,3.8775384841362106
B-1993,-2.391,-1.0921687778277829,-1.2988312221722171,1.2988312221722171,1.3679879965741788,3,1.6869625436893754,0.1862287484653448,0.3526706802143088,113.18499999999996,1.6653,0,0,3,0.4,1.2988312221722171,-1.2988312221722171,High-error + high-uncertainty,Overprediction,-4 to < -2,4.227171812031365
G-686,-1.8,-3.0982932345124006,1.2982932345124003,1.2982932345124003,1.2982932345124003,2,1.6855653227806704,0.1672484588964659,0.2365250388573812,306.276,0.7357999999999993,3,3,5,0.2307692307692307,1.2982932345124005,1.2982932345124005,High-error + high-uncertainty,Underprediction,-2 to < 0,4.006910950030075
G-550,-8.176,-6.877964825920343,-1.2980351740796574,1.2980351740796574,1.2815389101387693,4,1.6848953131480064,0.2689954423864928,0.5363528473065875,449.8560000000001,6.543980000000005,3,2,6,0.3043478260869565,1.298035174079657,-1.298035174079657,High-error + high-uncertainty,Overprediction,< -6,5.182637353935229
B-3550,-3.5832,-2.285250521452685,-1.297949478547315,1.297949478547315,1.3562514198559263,3,1.6846728488612466,0.2999785566586972,0.5913976570287396,86.178,2.2984,0,0,1,1.0,1.2979494785473151,-1.2979494785473151,High-error + high-uncertainty,Overprediction,-4 to < -2,5.540648061680978
F-470,-2.56,-1.265402001589088,-1.294597998410912,1.294597998410912,1.3898176623444856,3,1.6759839774895395,0.318691984118026,0.6156768387437264,258.343,0.3223,1,0,5,0.7272727272727273,1.294597998410912,-1.294597998410912,High-error + high-uncertainty,Overprediction,-4 to < -2,5.751611954647384
B-509,-1.2753,0.019078667494845297,-1.2943786674948452,1.2943786674948452,1.30870330015751,3,1.675416134865731,0.1771649264321987,0.3534601240990908,54.09199999999999,1.0295999999999998,0,0,0,0.5,1.2943786674948454,-1.2943786674948454,High-error + high-uncertainty,Overprediction,-2 to < 0,4.115287523296945
B-3862,-4.8102,-3.520861103861155,-1.2893388961388454,1.2893388961388454,1.2022791723873785,3,1.6623947890965365,0.2172830543064363,0.4075653521288211,226.101,3.3918000000000026,0,0,5,1.0,1.2893388961388452,-1.2893388961388452,High-error + high-uncertainty,Overprediction,-6 to < -4,4.570981345532807
B-2856,-7.1806,-5.894004155983254,-1.2865958440167466,1.2865958440167466,1.385895202483543,4,1.6553288658411647,0.2962581743375898,0.6585414345808314,253.084,4.891400000000002,3,2,0,0.0,1.2865958440167464,-1.2865958440167464,High-error + high-uncertainty,Overprediction,< -6,5.47950867928879
F-914,-1.04,-2.3258212316455182,1.2858212316455182,1.2858212316455182,1.2858212316455182,2,1.6533362397503975,0.1935744687623388,0.2737556390528666,260.34,1.2512,2,2,4,0.3333333333333333,1.2858212316455182,1.2858212316455182,High-error + high-uncertainty,Underprediction,-2 to < 0,4.291304921425835
F-136,-2.85,-4.132922938198308,1.2829229381983076,1.2829229381983076,1.354124365225463,3,1.6458912653553786,0.2557257839317116,0.4963605309025323,266.3179999999999,4.544600000000004,0,0,12,1.0,1.282922938198308,1.282922938198308,High-error + high-uncertainty,Underprediction,-4 to < -2,5.005110473617485
A-4509,0.8234052513,-0.4583496991533471,1.2817549504533472,1.2817549504533472,1.287412665090473,3,1.6428957530116626,0.1534451438309515,0.3067337924918938,150.174,-0.9958000000000002,0,0,7,1.0,1.281754950453347,1.281754950453347,High-error + high-uncertainty,Underprediction,>= 0,3.820937636184845
B-3126,-6.8395,-8.120848212260887,1.2813482122608864,1.2813482122608864,1.1573491567200571,3,1.6418532410641695,0.2583497090668893,0.4699478602725335,483.77900000000005,6.636000000000001,3,3,0,0.0,1.2813482122608866,1.2813482122608866,High-error + high-uncertainty,Underprediction,< -6,5.032926464374579
C-2275,-2.68,-1.3987803733736845,-1.2812196266263158,1.2812196266263158,1.3552134878142104,4,1.6415237316524762,0.2337774862786698,0.4966725948506585,287.34800000000007,-1.5961999999999987,1,1,4,0.5,1.2812196266263156,-1.2812196266263156,High-error + high-uncertainty,Overprediction,-4 to < -2,4.748679852511227
C-1737,-3.2999999999999994,-2.0223836056641207,-1.2776163943358794,1.2776163943358794,1.3188947306697596,3,1.632303651075813,0.2040219243424504,0.4017313521473118,160.22,1.6691,2,2,2,0.2,1.2776163943358787,-1.2776163943358787,High-error + high-uncertainty,Overprediction,-4 to < -2,4.398967075071092
F-151,-2.77,-1.498237308475461,-1.271762691524539,1.271762691524539,1.2901833447834563,3,1.6173803435537397,0.1624934273449409,0.3234169048175537,324.468,0.837,0,0,13,0.8333333333333334,1.271762691524539,-1.271762691524539,High-error + high-uncertainty,Overprediction,-4 to < -2,3.909571299256054
B-2254,-2.9374,-1.6690974442589375,-1.2683025557410623,1.2683025557410623,1.2683025557410623,2,1.6085913728993104,0.2332271462139386,0.3298329932893249,259.69699999999995,0.9318,1,1,6,0.5555555555555556,1.2683025557410623,-1.2683025557410623,High-error + high-uncertainty,Overprediction,-4 to < -2,4.7216873027691
A-500,-3.7584891954000006,-2.491049806100508,-1.2674393892994922,1.2674393892994922,1.3932423350906595,6,1.6064026055478697,0.2445182229963471,0.6166396791613336,358.40100000000007,-0.2170999999999993,2,2,6,0.0,1.2674393892994926,-1.2674393892994926,High-error + high-uncertainty,Overprediction,-4 to < -2,4.85082723962278
G-238,-5.08,-3.8132785428070144,-1.2667214571929857,1.2667214571929857,1.1618354515593228,3,1.604583250113121,0.3704078192782086,0.7181953688213243,114.232,3.2227000000000023,0,0,4,1.0,1.2667214571929857,-1.2667214571929857,High-error + high-uncertainty,Overprediction,-6 to < -4,6.304894328690183
A-2709,-7.1238862525,-5.857628773679288,-1.266257478820713,1.266257478820713,1.2368086144061614,3,1.6034080026693887,0.1579817196384397,0.311819159311538,665.0529999999999,11.118799999999991,0,0,36,0.8536585365853658,1.2662574788207124,-1.2662574788207124,High-error + high-uncertainty,Overprediction,< -6,3.8486256344885055
A-5019,-4.1161961212,-2.8509615741069787,-1.2652345470930213,1.2652345470930213,1.2868591456416656,3,1.6008184591576828,0.1566016297833244,0.3109556431647502,240.444,2.0608,0,0,0,0.6666666666666666,1.265234547093021,-1.265234547093021,High-error + high-uncertainty,Overprediction,-6 to < -4,3.8310387538347244
B-3495,-5.5186,-6.783003363594635,1.264403363594635,1.264403363594635,1.1676862852600856,5,1.5987158658694267,0.150504217727539,0.3443933125547662,528.066,6.146220000000002,2,2,3,0.2307692307692307,1.264403363594635,1.264403363594635,High-error + high-uncertainty,Underprediction,-6 to < -4,3.7592285076297296
B-1271,-4.5961,-3.33208312856814,-1.2640168714318598,1.2640168714318598,1.2291410093745494,3,1.5977386512643867,0.1591194757613576,0.3124532813134717,100.20499999999998,2.832600000000001,0,0,3,1.0,1.2640168714318598,-1.2640168714318598,High-error + high-uncertainty,Overprediction,-6 to < -4,3.8581988030878676
A-4997,-3.9963835519,-5.258479414700089,1.2620958628000882,1.2620958628000882,1.2620958628000882,2,1.5928859668970992,0.3047021148615407,0.4309138633209555,308.42100000000005,4.8807000000000045,2,2,6,0.238095238095238,1.2620958628000887,1.2620958628000887,High-error + high-uncertainty,Underprediction,-4 to < -2,5.537984987627846
F-347,-1.91,-3.1714897197667122,1.261489719766712,1.261489719766712,1.261489719766712,2,1.5913563130770978,0.1709797791042285,0.2418019225007559,230.31100000000004,2.607820000000001,2,2,2,0.3571428571428571,1.2614897197667123,1.2614897197667123,High-error + high-uncertainty,Underprediction,-2 to < 0,3.99126099386463
F-704,-2.7099999999999995,-3.9713370927727696,1.2613370927727698,1.2613370927727698,1.295760445768564,3,1.590971261604463,0.1579714046784943,0.3102659457464956,216.394,3.753770000000002,0,0,9,0.9090909090909092,1.26133709277277,1.26133709277277,High-error + high-uncertainty,Underprediction,-4 to < -2,3.8406476429187313
B-1401,-1.3662,-2.6270442715932814,1.260844271593281,1.260844271593281,1.3340268742505392,3,1.5897282772095915,0.5438925885891542,1.0803747089291629,232.36399999999995,2.472700000000001,0,0,10,1.0,1.2608442715932813,1.2608442715932813,High-error + high-uncertainty,Underprediction,-2 to < 0,8.300894891082454
B-2190,-2.8126,-4.073172400891432,1.2605724008914312,1.2605724008914312,1.3330005423981939,4,1.5890427778891871,0.3293032618528396,0.7140968411957505,452.6400000000004,2.706400000000001,1,0,0,0.8333333333333334,1.2605724008914314,1.2605724008914314,High-error + high-uncertainty,Underprediction,-4 to < -2,5.819927325145901
C-1455,-8.94,-7.682220903153852,-1.2577790968461475,1.2577790968461475,1.2454332806498982,6,1.5820082564631106,0.1768516502605078,0.4506307732368659,376.881,7.399300000000001,2,2,2,0.0,1.2577790968461473,-1.2577790968461473,High-error + high-uncertainty,Overprediction,< -6,4.053210017173479
B-291,-3.6478,-2.391509260079288,-1.2562907399207122,1.2562907399207122,1.3120828273142415,4,1.5782664232105303,0.183415316651458,0.4045963423576939,376.36900000000014,-1.7235599999999989,3,1,5,0.4117647058823529,1.2562907399207122,-1.2562907399207122,High-error + high-uncertainty,Overprediction,-4 to < -2,4.126705174069961
A-5999,-6.771509906800001,-5.516692758194875,-1.2548171486051256,1.2548171486051256,1.370316883177063,3,1.5745660764334979,0.4075446573459165,0.7901582277406458,425.4440000000002,3.5328200000000027,6,5,4,0.2,1.2548171486051265,-1.2548171486051265,High-error + high-uncertainty,Overprediction,< -6,6.715162176540673
B-1982,-4.1009,-5.355024760491539,1.2541247604915398,1.2541247604915398,1.1228995491489862,3,1.572828914877962,0.6886110515541541,1.358337422371326,378.4330000000002,5.158400000000005,0,0,14,1.0,1.254124760491539,1.254124760491539,High-error + high-uncertainty,Underprediction,-6 to < -4,9.963027593845505
C-2087,-1.87,-3.1223996108157515,1.2523996108157516,1.2523996108157516,1.313426448211247,3,1.568504785171446,0.2352841561325468,0.4585430316344694,299.36999999999995,2.044,4,1,1,0.5,1.2523996108157514,1.2523996108157514,High-error + high-uncertainty,Underprediction,-2 to < 0,4.720065282649186
B-4431,-8.6456,-7.395029215449893,-1.2505707845501062,1.2505707845501062,1.182621315106835,3,1.563927287170268,0.2695314556535978,0.5260583913921755,305.975,6.1996,3,3,0,0.0,1.2505707845501073,-1.2505707845501073,High-error + high-uncertainty,Overprediction,< -6,5.11302405892362
B-1246,0.9621,-0.2833247170930583,1.2454247170930581,1.2454247170930581,1.2454247170930581,2,1.5510827259463238,0.2091984049930647,0.2958512215680116,109.128,0.5739,1,1,1,0.1666666666666666,1.2454247170930581,1.2454247170930581,High-error + high-uncertainty,Underprediction,>= 0,4.4073883182520674
A-5370,0.9620638041,-0.2833247170930583,1.2453885211930582,1.2453885211930582,1.2453885211930582,2,1.5509925687194324,0.2091984049930647,0.2958512215680116,109.128,0.5739,1,1,1,0.1666666666666666,1.2453885211930582,1.2453885211930582,High-error + high-uncertainty,Underprediction,>= 0,4.407330506780205
C-1427,-3.55,-2.3053610331961236,-1.2446389668038766,1.2446389668038766,1.2446389668038766,2,1.5491261576866215,0.1712330916937199,0.2421601606003345,336.348,1.1945999999999994,2,2,8,0.5333333333333333,1.2446389668038762,-1.2446389668038762,High-error + high-uncertainty,Overprediction,-4 to < -2,3.967275412423431
C-438,-2.27,-1.0265301124242778,-1.2434698875757222,1.2434698875757222,1.2017276535495356,3,1.5462173613075791,0.1589128752870436,0.3094930781511779,246.306,-0.2809999999999997,0,0,7,1.0,1.2434698875757222,-1.2434698875757222,High-error + high-uncertainty,Overprediction,-4 to < -2,3.822993325560387
B-1793,-6.1611,-4.917890365160441,-1.2432096348395587,1.2432096348395587,1.2299808416246183,4,1.545570196157909,0.1507039366042739,0.3575214554015771,197.064,4.146600000000001,2,2,0,0.0,1.243209634839559,-1.243209634839559,High-error + high-uncertainty,Overprediction,< -6,3.727686886068561
B-2026,0.966,-0.2768435981862134,1.2428435981862136,1.2428435981862136,1.2428435981862136,2,1.5446602095524544,0.200032718735652,0.2828889837543218,108.14399999999998,0.5403000000000001,1,1,1,0.1666666666666666,1.2428435981862134,1.2428435981862134,High-error + high-uncertainty,Underprediction,>= 0,4.2973155608824065
B-2027,0.966,-0.2768435981862134,1.2428435981862136,1.2428435981862136,1.2428435981862136,2,1.5446602095524544,0.200032718735652,0.2828889837543218,108.14399999999998,0.5403000000000001,1,1,1,0.1666666666666666,1.2428435981862134,1.2428435981862134,High-error + high-uncertainty,Underprediction,>= 0,4.2973155608824065
H-453,-8.77,-7.528207911885897,-1.241792088114103,1.241792088114103,1.1683872576059393,4,1.542047590102784,0.2529825190989981,0.5593029011141191,321.97400000000005,6.198200000000001,3,2,0,0.0,1.241792088114103,-1.241792088114103,High-error + high-uncertainty,Overprediction,< -6,4.907706367323366
B-4615,-3.8642,-2.625099769649866,-1.2391002303501342,1.2391002303501342,1.2391002303501342,2,1.5353693808537556,0.1607622271742633,0.2273521219871477,241.364,2.2341,1,1,5,0.7,1.2391002303501337,-1.2391002303501337,High-error + high-uncertainty,Overprediction,-4 to < -2,3.8373916637050876
F-912,-1.92,-3.1541361624999853,1.2341361624999851,1.2341361624999851,1.2341361624999851,2,1.5230920675901898,0.2234044638467404,0.3159416226667502,366.46400000000006,1.4587000000000003,3,2,5,0.3125,1.2341361624999854,1.2341361624999854,High-error + high-uncertainty,Underprediction,-2 to < 0,4.553572576082958
B-2997,-5.4025,-6.635949477464646,1.2334494774646454,1.2334494774646454,1.2016341492532918,4,1.5213976134578067,0.178324161658639,0.3598251093129674,378.92500000000007,6.389500000000006,2,2,9,0.4210526315789473,1.2334494774646458,1.2334494774646458,High-error + high-uncertainty,Underprediction,-6 to < -4,4.0313725788576225
