ID,repetition,seed,training_reference_count,nearest_training_distance,nearest_training_ID,Solubility,predicted_solubility,absolute_error,novelty_region
B-2394,10,109,6511,0.5958979959539638,B-3472,-2.8868,-3.10031817995424,0.21351817995424,Moderate-high novelty
C-229,10,109,6511,0.1085646852543046,B-1114,-1.98,-1.7445841752532476,0.2354158247467523,Lowest novelty
E-1241,10,109,6511,0.2191848616200288,F-345,-3.05,-2.490906694959774,0.5590933050402258,Lowest novelty
B-3105,10,109,6511,0.0,C-1845,-2.6471,-2.005923724152209,0.641176275847791,Lowest novelty
F-338,10,109,6511,0.16311067850762437,A-3903,-2.35,-1.6179301807350754,0.7320698192649246,Lowest novelty
B-2126,10,109,6511,0.21088172548920384,B-128,-1.9916,-2.341840522606704,0.3502405226067036,Lowest novelty
F-588,10,109,6511,0.5958979959539638,B-3472,-2.89,-3.10031817995424,0.2103181799542399,Moderate-high novelty
C-645,10,109,6511,0.5248783672023531,C-1214,-1.92,-1.590187012907167,0.329812987092833,Moderate-high novelty
B-1339,10,109,6511,0.31499581905429686,B-2752,-3.54,-3.6519025969625543,0.1119025969625546,Low-moderate novelty
D-2025,10,109,6511,0.47173086196321756,C-1340,-4.1930000000000005,-4.522514249930168,0.3295142499301677,Moderate-high novelty
A-4769,10,109,6511,0.3223174164550748,B-3158,-2.4461379538,-2.6039121695028404,0.1577742157028403,Low-moderate novelty
A-917,10,109,6511,0.5471329774147176,B-2280,-2.7226339225,-3.284458740475643,0.5618248179756429,Moderate-high novelty
B-3409,10,109,6511,0.2791644054118315,B-936,-1.4983,-1.8700257537664045,0.3717257537664045,Low-moderate novelty
H-399,10,109,6511,0.22918998275620947,B-2323,-2.3,-1.986044667325419,0.3139553326745807,Low-moderate novelty
B-981,10,109,6511,0.3429703889866745,B-1946,-2.3566,-2.0865464707505117,0.2700535292494885,Low-moderate novelty
F-485,10,109,6511,0.2753063692008246,A-388,-3.66,-3.805747377764365,0.1457473777643647,Low-moderate novelty
B-2380,10,109,6511,0.1647487289468615,B-3286,-2.9771,-2.546751005539896,0.4303489944601044,Lowest novelty
A-1496,10,109,6511,0.2517102915073888,F-344,-2.0737299237,-2.6414151913281128,0.5676852676281126,Low-moderate novelty
B-1225,10,109,6511,0.32270328255803504,B-1816,-2.3478,-2.364441602355579,0.0166416023555791,Low-moderate novelty
F-628,10,109,6511,0.44917796577322827,B-2995,-3.51,-3.060728251586841,0.449271748413159,Moderate-high novelty
B-2701,10,109,6511,0.0,C-1187,-2.5803,-1.8893691725412012,0.6909308274587984,Lowest novelty
C-1117,10,109,6511,0.01653982101841282,B-4384,-1.92,-1.3660488664727306,0.5539511335272693,Lowest novelty
C-1710,10,109,6511,0.32215091141115865,B-2635,-3.65,-3.881542896456423,0.231542896456423,Low-moderate novelty
B-1837,10,109,6511,0.28357372662457275,B-2904,-2.4657,-2.371927546741463,0.0937724532585368,Low-moderate novelty
E-728,10,109,6511,0.31040259927940483,C-1929,-3.84,-3.614628032939091,0.2253719670609086,Low-moderate novelty
B-2296,10,109,6511,0.39168075325198765,B-1748,-3.2634,-2.7783743647205763,0.4850256352794235,Moderate-high novelty
B-2718,10,109,6511,0.0,B-2719,-3.9433,-4.660278886379945,0.7169788863799456,Lowest novelty
C-2321,10,109,6511,0.699008875693551,G-1058,-1.13,-0.9543603079849906,0.1756396920150092,Moderate-high novelty
B-2607,10,109,6511,0.6869492010439526,B-2172,-3.8279,-5.63513942852009,1.80723942852009,Moderate-high novelty
B-4540,10,109,6511,0.14258386356669628,B-1709,-2.4688,-2.4660224916146407,0.0027775083853591,Lowest novelty
B-1363,10,109,6511,0.29940825236136726,A-728,-1.8841,-1.4516091883077382,0.4324908116922619,Low-moderate novelty
B-3772,10,109,6511,0.1822731548893251,B-325,-2.0621,-1.6568182890781018,0.4052817109218982,Lowest novelty
B-2320,10,109,6511,0.09156577705160247,A-1239,-3.194,-3.0489574204068424,0.1450425795931575,Lowest novelty
A-4944,10,109,6511,0.38596790021254634,B-3978,-3.1023856768,-2.5144590531216173,0.5879266236783827,Moderate-high novelty
B-2259,10,109,6511,0.2517102915073888,F-344,-2.0853,-2.6414151913281128,0.5561151913281126,Low-moderate novelty
B-1855,10,109,6511,0.1673751804812509,B-1592,-2.3057,-2.216360553003319,0.0893394469966808,Lowest novelty
F-445,10,109,6511,0.18413853025991803,F-48,-1.78,-1.0900572687574732,0.6899427312425268,Lowest novelty
A-1528,10,109,6511,0.6056820638452866,B-2635,-3.0466584175,-4.115334195129641,1.068675777629641,Moderate-high novelty
B-1931,10,109,6511,0.45768607117817045,B-3501,-3.4588,-3.271883969114446,0.1869160308855542,Moderate-high novelty
B-4023,10,109,6511,0.5161582897429483,A-3716,-2.8846,-2.690991798565475,0.1936082014345248,Moderate-high novelty
C-1973,10,109,6511,0.14749553531268256,B-3018,-2.47,-2.570128380918732,0.1001283809187314,Lowest novelty
B-2764,10,109,6511,0.29463965116232643,B-1748,-2.636,-3.241612913134868,0.6056129131348675,Low-moderate novelty
C-2052,10,109,6511,0.27387235552924377,F-294,-3.06,-3.3026177633163205,0.2426177633163204,Low-moderate novelty
A-1520,10,109,6511,0.29368823829477575,F-73,-3.0061212915,-1.9811372337766615,1.0249840577233382,Low-moderate novelty
A-1662,10,109,6511,0.3319326745590451,B-325,-3.0033599893000003,-1.830527043045924,1.1728329462540763,Low-moderate novelty
A-826,10,109,6511,0.31578040863732876,D-1837,-1.7662055678,-2.212575225103958,0.4463696573039579,Low-moderate novelty
B-3658,10,109,6511,0.31679401669367313,B-1592,-2.3457,-2.38275042941892,0.0370504294189202,Low-moderate novelty
F-637,10,109,6511,0.38324437091191843,A-2350,-3.51,-3.4552742673545067,0.054725732645493,Moderate-high novelty
B-1880,10,109,6511,0.2825163211255022,A-728,-1.7815,-1.5025809192136612,0.2789190807863388,Low-moderate novelty
C-1659,10,109,6511,0.2531828895292856,B-325,-2.92,-1.804319004885805,1.1156809951141948,Low-moderate novelty
A-2942,10,109,6511,0.26679067765091213,D-1837,-1.9422995529,-2.0221058632623463,0.0798063103623463,Low-moderate novelty
F-869,10,109,6511,0.37053223844248406,F-815,-3.15,-2.376244831202339,0.7737551687976607,Low-moderate novelty
D-624,10,109,6511,0.43015559170413203,B-1709,-2.503,-2.4897779301816865,0.0132220698183136,Moderate-high novelty
F-638,10,109,6511,0.18933202491988843,A-2350,-3.67,-3.621312076627057,0.0486879233729431,Lowest novelty
A-4211,10,109,6511,0.31776557218620016,E-549,-1.9142373478,-1.7116248357984205,0.2026125120015796,Low-moderate novelty
C-604,10,109,6511,0.2830686261739127,B-1726,-3.17,-2.5716805143480697,0.5983194856519303,Low-moderate novelty
A-310,10,109,6511,0.19479721593584307,B-2752,-3.3642253983,-3.2144044580694167,0.1498209402305832,Lowest novelty
E-726,10,109,6511,0.2726876066040804,C-1886,-3.27,-2.554317734622041,0.7156822653779589,Low-moderate novelty
B-18,10,109,6511,0.19775716264392018,B-3158,-2.6003,-2.9501373290961563,0.3498373290961565,Lowest novelty
C-1674,10,109,6511,0.07082025469864511,B-4384,-2.63,-1.3397614422905093,1.2902385577094906,Lowest novelty
B-2917,10,109,6511,0.15531398890678955,F-1118,-1.8184,-2.5453419903346197,0.7269419903346193,Lowest novelty
A-1041,10,109,6511,0.25103999010041317,B-2568,-1.7471686412,-1.0992159100532146,0.6479527311467854,Low-moderate novelty
B-4224,10,109,6511,0.41624015237008605,B-3501,-3.4365,-3.163765295345053,0.2727347046549471,Moderate-high novelty
B-124,10,109,6511,0.6020437217638784,D-1756,-2.8583,-3.4980868311712188,0.6397868311712189,Moderate-high novelty
B-2252,10,109,6511,0.27052052051627823,A-1814,-1.96,-1.7028499255014231,0.2571500744985768,Low-moderate novelty
B-4254,10,109,6511,0.3820414872216333,A-2350,-3.9641,-4.282306556940765,0.3182065569407646,Moderate-high novelty
B-1740,10,109,6511,0.3104404585629782,B-128,-2.016,-2.24015749823634,0.2241574982363401,Low-moderate novelty
C-1960,10,109,6511,0.36743945712545284,B-2168,-2.75,-2.0505974922564474,0.6994025077435526,Low-moderate novelty
C-2193,10,109,6511,0.6020437217638784,D-1756,-2.86,-3.4980868311712188,0.6380868311712189,Moderate-high novelty
A-1940,10,109,6511,0.22528795733455304,A-2218,-4.4617160697000005,-6.110014289131824,1.6482982194318234,Low-moderate novelty
A-3720,10,109,6511,0.7822829696571006,B-2964,-1.7953855716,-1.3080133320327365,0.4873722395672637,Moderate-high novelty
A-4757,10,109,6511,0.17014481134007636,A-5432,-2.5769433589,-1.930352451217229,0.6465909076827709,Lowest novelty
B-1667,10,109,6511,0.41687848879696426,A-1829,-2.774,-3.653773698259112,0.879773698259112,Moderate-high novelty
A-1236,10,109,6511,0.3700620171900375,B-1914,-2.8480980227,-2.2335969152627726,0.6145011074372273,Low-moderate novelty
C-1900,10,109,6511,0.27140219405319116,B-2995,-2.94,-4.010045433774413,1.0700454337744127,Low-moderate novelty
A-4182,10,109,6511,0.22735987515469153,B-4384,-1.8337646505,-1.2005701521207226,0.6331944983792774,Low-moderate novelty
B-957,10,109,6511,0.05242112756623841,B-2733,-2.319,-2.130684386362191,0.1883156136378088,Lowest novelty
B-1757,10,109,6511,0.2960984335804217,B-2323,-2.2144,-1.688048555928862,0.5263514440711379,Low-moderate novelty
C-2206,10,109,6511,0.5991315415640768,C-1156,-1.14,-1.7962979423093792,0.6562979423093793,Moderate-high novelty
B-1038,10,109,6511,0.05242112756623841,B-2733,-2.3202,-2.130684386362191,0.1895156136378086,Lowest novelty
B-4526,10,109,6511,0.12173379622709762,C-1638,-2.05,-1.4327876739187166,0.6172123260812832,Lowest novelty
A-1004,10,109,6511,0.7980815258509961,A-1120,-3.7960463334,-4.368060806998369,0.5720144735983692,Moderate-high novelty
B-565,10,109,6511,0.10953073427380133,A-1385,-2.1204,-1.7163178084702118,0.4040821915297883,Lowest novelty
B-3413,10,109,6511,0.5359837145907599,B-3472,-2.5626,-2.7556782864525853,0.193078286452585,Moderate-high novelty
B-2730,10,109,6511,0.5024624641642813,B-2995,-3.1295,-4.004913036931628,0.8754130369316275,Moderate-high novelty
F-665,10,109,6511,0.3035277163930973,B-1932,-3.42,-2.9042634354315746,0.5157365645684253,Low-moderate novelty
B-850,10,109,6511,0.32918338484305326,F-73,-2.173,-1.775544027541183,0.3974559724588171,Low-moderate novelty
B-1904,10,109,6511,0.27354573007902355,B-1745,-2.1103,-1.6259579931482049,0.4843420068517952,Low-moderate novelty
B-4320,10,109,6511,0.2733820477011042,F-73,-2.1308,-1.6785975490789726,0.4522024509210272,Low-moderate novelty
B-2666,10,109,6511,0.221487373359412,B-1114,-2.099,-1.996026919044602,0.1029730809553981,Low-moderate novelty
A-974,10,109,6511,0.15431990499033385,F-344,-2.8359048818,-2.4390422436212247,0.3968626381787752,Lowest novelty
C-1727,10,109,6511,0.471213754654541,B-2904,-3.29,-2.6691288003838816,0.6208711996161185,Moderate-high novelty
A-1687,10,109,6511,0.302775432754469,B-3501,-3.1793123652999995,-2.5381877396165824,0.6411246256834171,Low-moderate novelty
C-1803,10,109,6511,0.2986972862640453,B-2995,-2.62,-3.102745637416305,0.482745637416305,Low-moderate novelty
A-673,10,109,6511,0.2853934106849718,A-1608,-3.7219886724,-3.720085543822668,0.0019031285773318,Low-moderate novelty
A-379,10,109,6511,0.23585562172759414,B-2323,-2.344979827,-1.9860321230137283,0.3589477039862716,Low-moderate novelty
B-4229,10,109,6511,0.17347181810902765,C-1818,-3.3575,-3.179243586031948,0.178256413968052,Lowest novelty
B-3298,10,109,6511,0.3785061989150158,B-3304,-3.1882,-3.8702108974956384,0.6820108974956383,Moderate-high novelty
C-1681,10,109,6511,0.25013824767207177,B-1745,-2.04,-1.5543203575275089,0.4856796424724912,Low-moderate novelty
C-1682,10,109,6511,0.25013824767207177,B-1745,-2.04,-1.5543203575275089,0.4856796424724912,Low-moderate novelty
B-1477,10,109,6511,0.2735457300790244,B-1745,-2.7505,-1.6259579931482049,1.1245420068517953,Low-moderate novelty
B-1668,10,109,6511,0.32772687611520457,B-2995,-2.5895,-3.0780927538589933,0.4885927538589931,Low-moderate novelty
A-225,10,109,6511,0.16388700028258696,B-2323,-2.2566445306,-1.883850393021857,0.3727941375781429,Lowest novelty
C-2037,10,109,6511,0.12759902610369472,C-2033,-2.39,-1.9275833044402493,0.4624166955597508,Lowest novelty
B-3743,10,109,6511,0.488784420533739,B-1914,-2.29,-2.4379859221236284,0.1479859221236283,Moderate-high novelty
D-508,10,109,6511,0.4528930766268183,B-325,-2.511,-2.773251188658092,0.2622511886580918,Moderate-high novelty
A-297,10,109,6511,0.38059280924147254,B-2904,-3.3026567859,-3.246346104709215,0.0563106811907849,Moderate-high novelty
A-4754,10,109,6511,0.16812110657239462,F-189,-2.4907790333,-1.955279458753072,0.535499574546928,Lowest novelty
D-1458,10,109,6511,0.30191128501629766,A-388,-3.567,-4.147980030951883,0.5809800309518831,Low-moderate novelty
A-973,10,109,6511,0.3864302100290331,B-2592,-2.672674663,-3.429962016665206,0.7572873536652058,Moderate-high novelty
B-2591,10,109,6511,0.22005551954466576,B-3165,-3.2225,-4.133105341679425,0.9106053416794246,Lowest novelty
C-2018,10,109,6511,0.2674957906501595,B-936,-1.9,-1.6825578190643555,0.2174421809356443,Low-moderate novelty
B-4525,10,109,6511,0.250414878403666,E-549,-2.6796,-1.776883002330043,0.9027169976699572,Low-moderate novelty
C-2447,10,109,6511,0.1449205732086417,C-2476,-2.7,-2.670122126262357,0.029877873737643,Lowest novelty
A-1867,10,109,6511,0.22180616526066177,F-90,-3.3224225356,-2.826589559037036,0.4958329765629639,Low-moderate novelty
F-566,10,109,6511,0.4018999104738928,E-549,-2.72,-1.9272879988468448,0.7927120011531554,Moderate-high novelty
B-2890,10,109,6511,0.18700821849479532,B-1338,-2.7435,-1.6689459766017465,1.0745540233982536,Lowest novelty
A-3027,10,109,6511,0.11283801678608602,B-2323,-2.2317574452,-1.8092936320659443,0.4224638131340554,Lowest novelty
A-4842,10,109,6511,0.24594899358394753,A-4402,-2.7474051676,-2.145292239791748,0.6021129278082524,Low-moderate novelty
B-3777,10,109,6511,0.07117444587359786,C-1638,-2.0673,-1.5326412294613507,0.5346587705386492,Lowest novelty
F-454,10,109,6511,0.2505230899218812,B-2635,-2.89,-3.4623047019376187,0.5723047019376186,Low-moderate novelty
F-417,10,109,6511,0.30444538401284377,B-1914,-2.14,-1.5823602638618766,0.5576397361381236,Low-moderate novelty
A-1606,10,109,6511,0.2411095862950506,F-345,-2.1105897103,-1.8771853338992617,0.2334043764007385,Low-moderate novelty
A-4711,10,109,6511,0.045487305807660076,A-377,-2.3134381403,-2.1587957726808145,0.1546423676191857,Lowest novelty
A-2188,10,109,6511,1.2614504247266773,A-542,-6.382029914199999,-7.184197357697012,0.8021674434970123,Highest novelty
A-4579,10,109,6511,0.31305591017431045,B-800,-1.9933265855,-1.3391851094482676,0.6541414760517323,Low-moderate novelty
B-1366,10,109,6511,0.36684390510856363,B-1114,-2.7275,-2.039834103919018,0.6876658960809818,Low-moderate novelty
C-492,10,109,6511,0.27140219405319116,B-2995,-2.98,-4.010045433774413,1.0300454337744127,Low-moderate novelty
B-4207,10,109,6511,0.40361586024260787,B-2291,-3.5213,-3.4604132173889592,0.0608867826110408,Moderate-high novelty
B-3302,10,109,6511,0.5720497440837934,C-1929,-4.0287,-4.207677546802782,0.1789775468027823,Moderate-high novelty
A-1807,10,109,6511,0.34960568629410893,B-1914,-2.1855239105,-2.1533863759427465,0.0321375345572536,Low-moderate novelty
B-1786,10,109,6511,0.2486244050402591,B-3501,-2.3572,-2.268008409227884,0.0891915907721165,Low-moderate novelty
B-4192,10,109,6511,0.3209160351210033,B-2995,-2.8271,-3.3008204026514663,0.4737204026514661,Low-moderate novelty
E-863,10,109,6511,0.4713839466643834,B-325,-3.13,-2.8505019435208334,0.2794980564791665,Moderate-high novelty
C-1384,10,109,6511,0.3869679511389432,C-1929,-3.68,-3.5526606235448264,0.1273393764551738,Moderate-high novelty
C-1382,10,109,6511,0.3869679511389432,C-1929,-3.68,-3.5526606235448264,0.1273393764551738,Moderate-high novelty
A-403,10,109,6511,0.18363805098198868,B-325,-2.277035079,-1.7511291090669956,0.5259059699330044,Lowest novelty
E-888,10,109,6511,0.25853754457195766,B-803,-2.34,-2.597475917558462,0.257475917558462,Low-moderate novelty
B-1777,10,109,6511,0.5098006731630819,B-3158,-3.309,-3.3452296843986637,0.0362296843986631,Moderate-high novelty
A-4588,10,109,6511,0.22473649172135607,A-4974,-1.976703976,-1.2847859610516772,0.6919180149483228,Low-moderate novelty
A-3049,10,109,6511,0.4713839466643834,B-325,-3.1255398769,-2.8505019435208334,0.2750379333791666,Moderate-high novelty
A-1355,10,109,6511,0.20028905443021372,C-1729,-1.937833911,-1.5352657303153,0.4025681806846999,Lowest novelty
C-1721,10,109,6511,0.2673058675140171,B-1743,-2.96,-2.412793365241102,0.547206634758898,Low-moderate novelty
A-988,10,109,6511,0.3864302100290331,B-2592,-2.6917536232,-3.429962016665206,0.738208393465206,Moderate-high novelty
F-784,10,109,6511,0.35971105569069894,G-1039,-3.26,-3.586369449336249,0.3263694493362497,Low-moderate novelty
A-758,10,109,6511,0.09861358260167088,B-1824,-2.5484883965000003,-2.98352487430123,0.4350364778012299,Lowest novelty
B-913,10,109,6511,0.1673751804812509,B-1592,-2.3757,-2.216360553003319,0.1593394469966811,Lowest novelty
C-2531,10,109,6511,0.3642493733241656,C-2501,-3.82,-4.322471516043627,0.5024715160436268,Low-moderate novelty
B-3026,10,109,6511,0.15915252207930486,B-3009,-3.1173,-3.706966503043484,0.589666503043484,Lowest novelty
F-22,10,109,6511,0.1749913783443815,B-2280,-3.06,-2.255823719114236,0.8041762808857644,Lowest novelty
B-3641,10,109,6511,0.2651555775551296,A-1158,-3.5435,-4.135612067221631,0.5921120672216311,Low-moderate novelty
F-864,10,109,6511,0.43608311837209907,B-3266,-4.06,-5.944197702657277,1.8841977026572776,Moderate-high novelty
B-1489,10,109,6511,0.4541944663614489,C-1340,-4.2014,-4.7082903719059965,0.506890371905997,Moderate-high novelty
F-456,10,109,6511,0.37482367637486796,A-1085,-3.23,-2.698988850282864,0.5310111497171359,Low-moderate novelty
C-2220,10,109,6511,0.12419200666799055,F-815,-2.89,-2.4874992222829646,0.4025007777170355,Lowest novelty
B-3637,10,109,6511,0.47968531662434344,B-1946,-3.1917,-2.896296050465679,0.2954039495343208,Moderate-high novelty
B-4136,10,109,6511,0.21954937862154833,B-325,-2.3822,-2.235101415964148,0.1470985840358527,Lowest novelty
A-387,10,109,6511,0.26622427597510656,A-1158,-3.4359504856,-4.065778955202824,0.6298284696028245,Low-moderate novelty
C-146,10,109,6511,0.31419960984434103,B-3145,-3.1,-2.488249921936148,0.6117500780638521,Low-moderate novelty
D-303,10,109,6511,0.2128082114547337,B-3023,-3.834,-5.350016450370411,1.5160164503704112,Lowest novelty
B-920,10,109,6511,0.3167940166936745,B-1592,-2.4157,-2.38275042941892,0.03294957058108,Low-moderate novelty
C-2603,10,109,6511,0.4086874935407469,C-2596,-4.04,-3.585938129190836,0.4540618708091641,Moderate-high novelty
B-3768,10,109,6511,0.1822731548893251,B-325,-2.1428,-1.6568182890781018,0.485981710921898,Lowest novelty
C-1904,10,109,6511,0.27140219405319116,B-2995,-3.0,-4.010045433774413,1.0100454337744127,Low-moderate novelty
B-3914,10,109,6511,0.22230370084827417,A-2350,-2.8773,-3.3206193446576835,0.4433193446576835,Low-moderate novelty
E-677,10,109,6511,0.3733717486988519,B-2756,-3.25,-2.7805559552521864,0.4694440447478136,Low-moderate novelty
B-1561,10,109,6511,0.2955766585173643,B-1746,-2.1414,-1.625481593036467,0.515918406963533,Low-moderate novelty
B-3961,10,109,6511,0.10837358374866414,C-1174,-2.4206,-2.520260968984615,0.0996609689846153,Lowest novelty
C-171,10,109,6511,0.0614928791208549,B-4384,-1.96,-1.1267064626063767,0.8332935373936232,Lowest novelty
A-301,10,109,6511,0.1366124467118758,B-3376,-3.3841929036,-3.391630635355902,0.007437731755902,Lowest novelty
B-3292,10,109,6511,0.5368126555765015,A-2350,-3.0665,-3.805164774283484,0.738664774283484,Moderate-high novelty
F-1164,10,109,6511,0.22398503489848767,C-591,-2.31,-2.816961358013732,0.506961358013732,Low-moderate novelty
A-1643,10,109,6511,0.18894202938104734,B-3978,-2.8328690378,-2.024411322586764,0.808457715213236,Lowest novelty
B-4214,10,109,6511,0.48005566335506084,B-2291,-2.9864,-3.6327134699126433,0.6463134699126432,Moderate-high novelty
A-1727,10,109,6511,0.23931507966623441,B-2280,-3.1174443354,-2.5715160279243614,0.5459283074756387,Low-moderate novelty
A-1577,10,109,6511,0.5102831306790815,B-2323,-3.0130467638,-2.089297122851914,0.9237496409480856,Moderate-high novelty
C-1263,10,109,6511,0.20086555034285278,B-1726,-3.34,-2.8366538560264147,0.5033461439735851,Lowest novelty
C-638,10,109,6511,0.24406349817617146,A-1085,-2.48,-2.645486103444224,0.1654861034442238,Low-moderate novelty
A-932,10,109,6511,0.2058423895174185,B-1914,-2.7647010816,-2.385689362261581,0.3790117193384192,Lowest novelty
A-4982,10,109,6511,0.46338531274384853,B-3376,-3.6597017052,-4.122989725805271,0.4632880206052707,Moderate-high novelty
A-1815,10,109,6511,0.3799434135121275,B-3979,-3.0813269237,-2.6340187325823075,0.4473081911176924,Moderate-high novelty
C-416,10,109,6511,0.46547089848207157,A-2350,-3.57,-3.521137161777713,0.0488628382222868,Moderate-high novelty
B-1716,10,109,6511,0.12482800576367284,C-1917,-3.093,-3.0489574204068424,0.0440425795931576,Lowest novelty
A-787,10,109,6511,0.4669183374147137,D-1837,-1.7700930025,-2.212575225103958,0.442482222603958,Moderate-high novelty
F-329,10,109,6511,0.33111667571303655,B-2995,-2.68,-2.873990643617603,0.1939906436176026,Low-moderate novelty
F-361,10,109,6511,0.30115022107301487,F-255,-1.88,-1.6366594207337617,0.2433405792662382,Low-moderate novelty
B-3674,10,109,6511,0.4147175364213001,B-2280,-3.0278,-2.5248128823952736,0.5029871176047265,Moderate-high novelty
B-2045,10,109,6511,0.35295213753130916,C-1686,-2.873,-2.1136146494279,0.7593853505721007,Low-moderate novelty
B-69,10,109,6511,0.42413652698368703,F-453,-1.9885,-2.2805072115225395,0.2920072115225396,Moderate-high novelty
B-4138,10,109,6511,0.21306383488769082,B-325,-2.39,-2.235101415964148,0.1548985840358527,Lowest novelty
A-1816,10,109,6511,0.3785622732517962,B-325,-3.0080823215,-2.920191573269257,0.0878907482307429,Moderate-high novelty
B-472,10,109,6511,0.3216850072380624,B-2574,-2.6995,-2.6884179033606563,0.0110820966393436,Low-moderate novelty
B-2906,10,109,6511,0.15027798534656064,B-300,-2.1129,-1.9079964155476044,0.2049035844523954,Lowest novelty
F-107,10,109,6511,0.0,F-109,-1.7,-1.610515605575532,0.0894843944244681,Lowest novelty
A-667,10,109,6511,0.3953101092617836,B-2280,-2.5520132395,-2.323578058948717,0.2284351805512829,Moderate-high novelty
E-709,10,109,6511,0.5102831306790815,B-2323,-3.0,-2.089297122851914,0.9107028771480858,Moderate-high novelty
A-1612,10,109,6511,0.18894202938104734,B-3978,-2.8191677601,-2.024411322586764,0.7947564375132359,Lowest novelty
A-1614,10,109,6511,0.18894202938104734,B-3978,-2.8191677601,-2.024411322586764,0.7947564375132359,Lowest novelty
F-816,10,109,6511,0.34580882251853434,D-1837,-2.24,-2.212575225103958,0.0274247748960423,Low-moderate novelty
C-234,10,109,6511,0.2005829763977588,B-1338,-2.2,-1.688412495224073,0.5115875047759268,Lowest novelty
B-966,10,109,6511,0.11688916714669619,C-2053,-2.805,-2.745326547972633,0.0596734520273667,Lowest novelty
B-1944,10,109,6511,0.8092442649790923,B-3472,-2.8999,-3.498540765133876,0.5986407651338754,Moderate-high novelty
I-38,10,109,6511,0.19009128445425158,A-1982,-3.7,-4.433000256182375,0.7330002561823745,Lowest novelty
B-3751,10,109,6511,0.2986972862640453,B-2995,-2.6846,-3.102745637416305,0.418145637416305,Low-moderate novelty
C-1372,10,109,6511,0.2580985780593061,B-2839,-2.95,-3.1209474108503183,0.1709474108503181,Low-moderate novelty
A-26,10,109,6511,0.4320363099714338,A-388,-3.4115138849,-3.7951146016435553,0.3836007167435551,Moderate-high novelty
A-986,10,109,6511,0.1452536389719213,A-4162,-2.6475372328,-3.125869665777988,0.4783324329779881,Lowest novelty
B-3731,10,109,6511,0.37903753104989735,B-3501,-2.503,-2.460193398550288,0.0428066014497123,Moderate-high novelty
B-2154,10,109,6511,0.2735457300790244,B-1745,-2.1851,-1.6259579931482049,0.5591420068517949,Low-moderate novelty
B-2556,10,109,6511,0.43449197449986454,C-1686,-2.8747,-2.437464433286582,0.4372355667134178,Moderate-high novelty
A-5026,10,109,6511,0.8523343329717669,B-2350,-4.5011269518,-5.150729625961425,0.6496026741614251,Moderate-high novelty
B-2729,10,109,6511,0.3644533183407476,C-1233,-1.945,-1.3456825487235171,0.599317451276483,Low-moderate novelty
E-691,10,109,6511,0.8743647531115166,B-2756,-3.61,-3.9387173217024336,0.3287173217024337,Moderate-high novelty
F-355,10,109,6511,0.16216041616394825,C-1729,-1.94,-1.4946005076285962,0.4453994923714037,Lowest novelty
B-2106,10,109,6511,0.5477797017963641,B-1910,-2.9342,-2.978371926382097,0.0441719263820967,Moderate-high novelty
F-349,10,109,6511,0.4041385023574922,B-1743,-2.3,-2.08721217654243,0.2127878234575697,Moderate-high novelty
A-1141,10,109,6511,0.10083126116633427,C-1990,-2.8258731416,-3.625390680374802,0.7995175387748024,Lowest novelty
F-618,10,109,6511,0.49016579728198073,I-37,-1.47,-1.6746944841400664,0.2046944841400664,Moderate-high novelty
A-3900,10,109,6511,0.3246271537095897,B-936,-1.9051186702,-1.7492981988820775,0.1558204713179223,Low-moderate novelty
A-1678,10,109,6511,0.6878104649438057,B-3472,-3.2211356868000003,-3.068194614488438,0.1529410723115623,Moderate-high novelty
A-1741,10,109,6511,0.4518619163537811,D-1837,-2.2076497234,-2.27940204722696,0.0717523238269599,Moderate-high novelty
E-794,10,109,6511,0.23657782268149236,B-424,-2.33,-1.0692517342703385,1.2607482657296618,Low-moderate novelty
B-2187,10,109,6511,0.036579333626362356,F-874,-3.0832,-3.1640652162460827,0.0808652162460825,Lowest novelty
B-982,10,109,6511,0.2817961978153648,A-728,-2.0496,-1.4063186446604694,0.6432813553395305,Low-moderate novelty
A-496,10,109,6511,0.31284097073915024,B-1614,-2.3403675905,-2.053529144877038,0.286838445622962,Low-moderate novelty
B-3654,10,109,6511,0.2651555775551296,A-1158,-3.5,-4.135612067221631,0.635612067221631,Low-moderate novelty
B-4539,10,109,6511,0.3518065249130949,B-1914,-2.0496,-1.718115145995,0.3314848540049997,Low-moderate novelty
B-1812,10,109,6511,0.5051705492415826,A-2350,-3.1727,-4.076496434181134,0.9037964341811344,Moderate-high novelty
C-1983,10,109,6511,0.24971067483212167,F-189,-1.86,-2.114085347708934,0.2540853477089337,Low-moderate novelty
B-4650,10,109,6511,0.3517906904355233,B-3304,-3.0827,-3.600494058408984,0.5177940584089842,Low-moderate novelty
I-76,10,109,6511,0.4668824204563483,A-2217,-3.13,-4.440054771028449,1.3100547710284491,Moderate-high novelty
C-1430,10,109,6511,0.4927673451502149,B-1932,-3.58,-3.449267380681758,0.1307326193182421,Moderate-high novelty
B-3779,10,109,6511,0.46376750882432566,B-2323,-3.0364,-2.452309486069438,0.5840905139305619,Moderate-high novelty
A-4768,10,109,6511,0.05242112756623841,B-2733,-2.4205583952,-2.130684386362191,0.2898740088378089,Lowest novelty
A-2465,10,109,6511,0.37909993022164173,B-3158,-2.5939062498,-2.6014821695347226,0.0075759197347227,Moderate-high novelty
