ID,observed_solubility,mean_prediction,mean_residual,mean_absolute_error,prediction_sd,prediction_range,failure_mode,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
B-3499,-3.3466,-3.4891393359806457,0.14253933598064578,0.14627363132842605,0.0916238124223753,0.2610831305993155,Low-error + stable,284.315,2.5754,2,2,5,0.125
A-1532,-1.9401514114999998,-1.4783230358381676,-0.46182837566183227,0.46182837566183227,0.0479398899431567,0.0862807958383145,Low-error + stable,157.438,2.0102,0,0,2,1.0
A-3977,-0.6020131225,-0.34782984417732915,-0.25418327832267085,0.25418327832267085,0.0765956889473254,0.1420425520498603,Low-error + stable,111.188,0.9614,0,0,3,0.7142857142857143
D-1414,-4.353,-5.160333865666353,0.8073338656663536,0.8073338656663536,0.0,0.0,Low-error + stable,270.372,4.785200000000005,2,2,5,0.3333333333333333
A-1782,-3.2005181203,-3.3200666250060666,0.11954850470606641,0.11954850470606641,0.0950295512385496,0.1841300494892754,Low-error + stable,192.001,2.901600000000001,1,1,1,0.0
A-1850,-2.2613132646,-1.9139862506726735,-0.3473270139273262,0.3473270139273262,0.0635071674139674,0.1253379180612772,Low-error + stable,198.218,1.225,0,0,5,0.4
C-1713,-4.27,-3.5883625754856077,-0.6816374245143919,0.6816374245143919,0.0172852904189925,0.031869925604687,Low-error + stable,214.087,3.1834000000000007,1,1,1,0.0
C-1023,-5.66,-6.341561985533982,0.6815619855339814,0.6815619855339814,0.0172640808701291,0.0244150973084424,Low-error + stable,326.288,5.331500000000003,3,3,6,0.0
B-808,-1.7691,-1.7748137017735122,0.005713701773512205,0.0756402940198412,0.1009311075979724,0.1807849934189249,Low-error + stable,142.19799999999998,2.0414000000000003,1,0,3,0.875
B-44,-5.7769,-4.971018537642332,-0.805881462357668,0.805881462357668,0.0,0.0,Low-error + stable,239.322,4.476420000000004,2,2,3,0.2
A-1215,-4.0576928644,-3.252011728387106,-0.8056811360128937,0.8056811360128937,0.0,0.0,Low-error + stable,308.359,2.0868,2,2,5,0.1428571428571428
B-3772,-2.0621,-1.70721451741212,-0.35488548258788005,0.35488548258788005,0.0622047326709677,0.1199180821215251,Low-error + stable,136.14999999999998,1.69322,1,1,1,0.125
C-589,-0.94,-1.744379247503305,0.8043792475033051,0.8043792475033051,0.0,0.0,Low-error + stable,236.231,-0.2105,3,2,2,0.5
B-4332,-4.4435,-3.6392702120109535,-0.8042297879890459,0.8042297879890459,0.0,0.0,Low-error + stable,208.216,2.7326000000000006,3,2,0,0.0
B-1337,-5.1722,-4.368125338947374,-0.8040746610526259,0.8040746610526259,0.0,0.0,Low-error + stable,193.249,3.575200000000001,3,3,0,0.0
B-1638,-1.0556,-1.3651360868753546,0.30953608687535444,0.30953608687535444,0.068207711596226,0.1276673832212931,Low-error + stable,193.20200000000003,0.5893999999999995,1,1,3,0.2
A-3762,-0.5767319197,-1.1736416032922776,0.5969096835922775,0.5969096835922775,0.0284691006216721,0.0500058381549837,Low-error + stable,150.18099999999998,0.6761200000000003,1,1,1,0.125
B-3298,-3.1882,-3.8757048658016866,0.6875048658016861,0.6875048658016861,0.0158981979289898,0.0303390791935709,Low-error + stable,283.7989999999999,3.511720000000002,1,1,6,0.5333333333333333
A-5299,0.9289333763,0.23770053805092473,0.6912328382490752,0.6912328382490752,0.0153636360746051,0.0283248261393143,Low-error + stable,118.132,-0.8238000000000003,0,0,3,0.8
B-2084,-2.4352,-2.180742325017068,-0.254457674982932,0.254457674982932,0.0756441056014227,0.1960672717371046,Low-error + stable,201.019,1.5148999999999997,1,1,0,0.0
A-2430,-5.7838757207,-6.585396068748371,0.8015203480483706,0.8015203480483706,0.0,0.0,Low-error + stable,607.9610000000004,10.546299999999995,1,0,30,0.918918918918919
F-586,-1.02,-1.4493777757715354,0.4293777757715356,0.4293777757715356,0.0513993997173417,0.0980515143171325,Low-error + stable,211.217,0.3128999999999996,1,1,4,0.3
A-4654,-2.1731049195,-2.077753706306865,-0.0953512131931346,0.0953512131931346,0.0975472069988742,0.1379525831094237,Low-error + stable,192.174,0.2726999999999998,2,1,1,0.1111111111111111
B-197,-0.7574,-1.3369039512601468,0.5795039512601471,0.5795039512601471,0.0306242718593879,0.0609723008397498,Low-error + stable,163.431,1.7374,0,0,0,1.0
B-2280,-1.8367,-2.084662811627523,0.2479628116275236,0.2479628116275236,0.0764241328094033,0.1080800451116608,Low-error + stable,179.219,2.0385,1,1,4,0.4
B-2427,-4.6935,-4.230023732282413,-0.46347626771758765,0.46347626771758765,0.0465995823925555,0.0928519821458415,Low-error + stable,360.40600000000006,2.948800000000001,3,2,0,0.4
B-1407,0.0093,-0.42308482218378735,0.4323848221837873,0.4323848221837873,0.0508857604757414,0.1016101358985702,Low-error + stable,138.992,0.7637,0,0,2,1.0
A-5166,1.4942803838999998,1.0045677885335966,0.4897125953664032,0.4897125953664032,0.0429602997873116,0.0828102439014184,Low-error + stable,32.042,-0.3915,0,0,0,1.0
B-4051,-1.9402,-2.503016930003048,0.5628169300030482,0.5628169300030482,0.032845478620432,0.0578816603810525,Low-error + stable,174.28399999999996,2.619800000000001,0,0,9,1.0
A-3954,-0.5277513782,-0.2416341975006854,-0.2861171806993144,0.2861171806993144,0.0710662783504092,0.1362359801246153,Low-error + stable,100.117,1.0831,0,0,1,0.4
B-3504,-1.032,-1.58566875654933,0.5536687565493299,0.5536687565493299,0.0340346304911057,0.0631052455604257,Low-error + stable,215.27399999999997,0.2588999999999997,1,1,4,0.3333333333333333
G-1141,-4.925,-4.125108154963985,-0.7998918450360151,0.7998918450360151,0.0,0.0,Low-error + stable,286.11400000000003,3.4213000000000022,2,1,2,0.1666666666666666
B-2433,-2.2471,-2.2426303260919913,-0.00446967390800863,0.07524242646441437,0.1000678304874991,0.1814696310378729,Low-error + stable,332.11600000000016,0.8759999999999999,0,0,9,0.75
A-2486,-4.2803415835,-5.07945353754573,0.7991119540457294,0.7991119540457294,0.0,0.0,Low-error + stable,381.39200000000017,4.293380000000004,2,2,9,0.2631578947368421
G-837,-1.803,-1.520600590169671,-0.2823994098303289,0.2823994098303289,0.0713768064252928,0.1302594558943601,Low-error + stable,151.165,1.4048,1,1,1,0.125
C-1102,-2.68,-2.3275849147304006,-0.3524150852695995,0.3524150852695995,0.0616934444612203,0.1191300113227029,Low-error + stable,237.097,1.1349999999999998,0,0,3,0.7142857142857143
B-2307,-1.9196,-2.2831733935486223,0.363573393548622,0.363573393548622,0.0600408960229466,0.1134824369695071,Low-error + stable,166.20499999999998,1.5841,2,2,0,0.0
B-1564,-2.5941,-3.392025503118545,0.7979255031185448,0.7979255031185448,0.0,0.0,Low-error + stable,255.301,3.0035000000000016,1,0,5,0.8571428571428571
B-3544,-8.1731,-7.375189032449016,-0.7979109675509841,0.7979109675509841,0.0,0.0,Low-error + stable,530.3650000000001,7.390480000000005,3,3,9,0.2307692307692307
B-102,-4.0815,-4.284140015620751,0.20264001562075062,0.20264001562075062,0.0822453043745351,0.1163124248879707,Low-error + stable,241.29,3.7452400000000017,2,2,3,0.1333333333333333
B-2428,-4.1558,-4.3997652357891015,0.24396523578910187,0.24396523578910187,0.0764581933836081,0.2018615949425077,Low-error + stable,286.331,3.581000000000002,2,2,4,0.1875
B-3259,-2.3153,-2.463970777067918,0.14867077706791765,0.14867077706791765,0.089581504737499,0.1266873789375608,Low-error + stable,289.33500000000004,1.6333000000000002,2,1,4,0.4666666666666667
A-1708,-3.9729302572,-4.054167555601964,0.08123729840196457,0.10004186714794577,0.0962992719863609,0.1811965842506477,Low-error + stable,136.23799999999997,3.4750000000000023,0,0,3,0.4
F-507,-3.21,-2.4130040714861987,-0.7969959285138013,0.7969959285138013,0.0,0.0,Low-error + stable,239.183,1.2824,2,1,3,0.3
C-9,0.92,0.6098334531812287,0.31016654681877137,0.31016654681877137,0.067238290897383,0.1203084383919496,Low-error + stable,75.067,-0.9703,0,0,1,0.5
B-1671,-0.7937,-1.1727359988485027,0.37903599884850264,0.37903599884850264,0.057691414351503,0.1076461414205198,Low-error + stable,173.212,0.7195999999999998,0,0,5,0.75
B-1928,-0.5606,-0.8042962109500048,0.24369621095000474,0.24369621095000474,0.0763317056814069,0.1481749482529117,Low-error + stable,159.229,0.9228999999999996,0,0,4,0.875
A-2187,-6.354159334099999,-6.096769461619822,-0.2573898724801777,0.2573898724801777,0.0743021031106291,0.1485997485921935,Low-error + stable,418.14900000000017,4.844500000000002,0,0,8,0.7272727272727273
A-3738,-1.4743213171,-1.1099163548904978,-0.3644049622095022,0.3644049622095022,0.0594555096559367,0.1189098663242713,Low-error + stable,128.171,1.5157,0,0,2,0.5714285714285714
C-941,-2.99,-2.195882874419481,-0.7941171255805193,0.7941171255805193,0.0,0.0,Low-error + stable,272.26000000000005,0.4299999999999999,3,1,1,0.2857142857142857
A-692,-4.6327996787,-4.115246060983457,-0.5175536177165423,0.5175536177165423,0.0381741782148507,0.0539864405638894,Low-error + stable,228.4079999999999,3.6098000000000026,2,0,4,1.0
B-1825,-2.2702,-2.040730083596491,-0.22946991640350897,0.22946991640350897,0.077957063778714,0.1378420131070779,Low-error + stable,154.253,2.1935000000000007,2,0,0,1.0
A-5457,-7.6872220822,-6.8939115997019,-0.7933104824981001,0.7933104824981001,0.0,0.0,Low-error + stable,486.6560000000002,6.376320000000008,4,2,8,0.3870967741935484
D-1778,-0.1669999999999999,-0.22373227202252655,0.05673227202252667,0.09085293305545712,0.0970588273000951,0.1880703078701379,Low-error + stable,132.11499999999998,0.1818,0,0,2,0.6
A-3616,0.7036319098,0.518683654360003,0.18494825543999702,0.18494825543999702,0.0840505562710754,0.1677871982568308,Low-error + stable,89.138,0.7174,0,0,2,1.0
C-1887,-6.19,-5.82267793178775,-0.36732206821225155,0.36732206821225155,0.0587733622143285,0.0831180859497697,Low-error + stable,372.5490000000002,5.620300000000007,4,0,4,0.8333333333333334
A-320,-2.365667988,-2.4884542094786766,0.122786221478676,0.122786221478676,0.0924937981153729,0.1773323630815944,Low-error + stable,188.23,2.10762,2,1,1,0.2727272727272727
A-6015,-7.0514245951,-6.259623389271678,-0.7918012058283219,0.7918012058283219,0.0,0.0,Low-error + stable,450.2820000000002,5.600180000000004,2,2,9,0.2631578947368421
B-2969,-3.044,-2.8157669148505193,-0.2282330851494804,0.2282330851494804,0.0778593809974106,0.1456590120310812,Low-error + stable,221.3,2.494,1,1,4,0.4615384615384615
B-4146,-1.9093,-2.0678431123793968,0.1585431123793965,0.1585431123793965,0.0874829320318327,0.174844734599902,Low-error + stable,180.16299999999995,1.5531999999999997,1,1,2,0.125
A-1746,-3.1195968677,-2.424454271192067,-0.6951425965079331,0.6951425965079331,0.0133376361872272,0.0248131079263971,Low-error + stable,172.26799999999994,2.5757000000000003,1,0,5,1.0
C-1295,-1.68,-2.0252730243703057,0.34527302437030577,0.34527302437030577,0.0616758899937278,0.1118414066992181,Low-error + stable,265.265,0.9047999999999998,1,1,5,0.3076923076923077
B-4004,-4.1369,-4.010748735074067,-0.12615126492593295,0.12615126492593295,0.0919452909419312,0.1625070718879051,Low-error + stable,156.228,3.456640000000002,2,2,0,0.1666666666666666
F-623,-1.83,-1.7452213387777493,-0.0847786612222508,0.0847786612222508,0.0976437494697673,0.1380891147811056,Low-error + stable,170.212,1.8569,1,0,1,0.75
F-680,-3.1,-3.1558806321221224,0.0558806321221222,0.07325002528161292,0.0991789396360436,0.2185876786138725,Low-error + stable,314.34100000000007,1.5615399999999997,2,2,4,0.1764705882352941
A-100,-4.952868802799999,-4.995292847611456,0.0424240448114559,0.0703503152340139,0.099490369921165,0.1407006304680278,Low-error + stable,284.399,4.657380000000004,2,2,2,0.3684210526315789
B-704,-2.1913,-1.9485268805679326,-0.2427731194320675,0.2427731194320675,0.0754949502289276,0.149185994046882,Low-error + stable,180.203,1.9064,1,1,4,0.3
B-3293,-3.7665,-3.660733625496683,-0.10576637450331715,0.1068413587600042,0.0942617670883366,0.1982569892808046,Low-error + stable,315.399,1.9885,3,3,4,0.125
B-956,-0.8014,-0.15747154660723264,-0.6439284533927673,0.6439284533927673,0.0200454657370023,0.0381056393199608,Low-error + stable,132.119,-0.8706,0,0,3,0.5
B-781,-3.307,-3.313700572752335,0.0067005727523352975,0.07090357172124297,0.0992071904195903,0.1931166590480266,Low-error + stable,389.914,2.2996000000000003,1,1,1,0.0
C-1769,-2.5,-1.7399395567428104,-0.7600604432571895,0.7600604432571895,0.0039829084072433,0.0076382584999363,Low-error + stable,194.186,1.3985,1,1,2,0.2
B-2697,-3.1727,-2.6552499956763462,-0.5174500043236534,0.5174500043236534,0.0374336424025684,0.0529391647747368,Low-error + stable,223.253,1.3381,2,1,2,0.1
A-1461,-5.0439330965,-4.9004393648890945,-0.1434937316109052,0.1434937316109052,0.0890652665789939,0.1655794052486543,Low-error + stable,229.921,4.1667000000000005,1,1,0,0.1428571428571428
E-671,-0.29,-0.3210301816798111,0.031030181679811166,0.06873939864236576,0.0993651444873758,0.1955696627125558,Low-error + stable,89.525,1.13888,0,0,1,0.6666666666666666
B-3792,0.3877,0.4540759843228148,-0.06637598432281487,0.09412719429600047,0.0958143706588069,0.1827873684388157,Low-error + stable,74.12299999999999,0.7771999999999999,0,0,1,1.0
B-4573,-4.0908,-4.234545684950209,0.14374568495020984,0.14374568495020984,0.0889477845263199,0.1257911632201613,Low-error + stable,288.431,3.879200000000003,4,0,0,0.8421052631578947
B-2499,-2.4089,-1.8602338761606043,-0.5486661238393956,0.5486661238393956,0.0329685790445319,0.0466246116169464,Low-error + stable,146.14899999999997,1.3353999999999997,2,2,0,0.0
B-1474,-2.05,-1.6640673946768099,-0.3859326053231899,0.3859326053231899,0.0554340307735693,0.1099219335424375,Low-error + stable,121.18299999999998,2.03672,1,1,1,0.25
C-2061,-1.4,-2.053585731745078,0.653585731745078,0.653585731745078,0.0184408479841349,0.0260792973208241,Low-error + stable,222.204,-0.9062000000000004,2,2,0,0.3333333333333333
A-4450,0.1266596907,-0.2121634496803417,0.3388231403803417,0.3388231403803417,0.0619299351259546,0.1217231488153211,Low-error + stable,88.14999999999998,1.1673,0,0,1,1.0
B-2129,-2.2416,-2.008431001553247,-0.23316899844675296,0.23316899844675296,0.076493475897512,0.108178111047321,Low-error + stable,209.293,1.48692,1,1,4,0.6363636363636364
F-657,-4.56,-4.821069777056656,0.2610697770566566,0.2610697770566566,0.0725612133394595,0.1363415621668844,Low-error + stable,362.207,4.124000000000003,1,1,7,0.5
B-1154,0.1844,0.0692449562483054,0.1151550437516945,0.1151550437516945,0.0926413742673816,0.131014687925813,Low-error + stable,98.10099999999998,0.4895,1,0,0,0.4
C-1959,-4.99,-4.204809850634021,-0.7851901493659792,0.7851901493659792,0.0,0.0,Low-error + stable,268.356,3.7375000000000025,4,1,0,0.5
B-3071,-0.4401,-0.46510923437192814,0.025009234371928164,0.08248194528766183,0.097084665194133,0.1790052752389947,Low-error + stable,132.232,0.8968,0,0,0,0.8
B-1855,-2.3057,-2.3282816313241024,0.022581631324102198,0.08214126265522273,0.0971055797032791,0.1737763422537792,Low-error + stable,150.074,2.2430000000000003,1,1,0,0.0
A-5168,-0.079806903,0.4505114082844948,-0.5303183112844948,0.5303183112844948,0.0351444214121277,0.0700735927371904,Low-error + stable,120.173,0.195,1,0,0,1.0
B-4026,-2.4142,-1.916582389621631,-0.4976176103783691,0.4976176103783691,0.0396263402215925,0.0702581901608683,Low-error + stable,153.13699999999997,1.6033999999999995,1,1,2,0.1428571428571428
B-1937,-3.699,-3.7579172827653884,0.058917282765388664,0.0635046616936696,0.0995864939688342,0.1803700589595496,Low-error + stable,265.1909999999999,3.976800000000003,0,0,10,0.9090909090909092
E-675,-1.78,-1.969784145631965,0.18978414563196477,0.18978414563196477,0.0820881484961382,0.1641582174530107,Low-error + stable,153.15599999999998,1.7841,1,1,1,0.125
A-4532,1.2433943163,0.6244207256438543,0.6189735906561458,0.6189735906561458,0.0227622932918838,0.0321907438840962,Low-error + stable,57.096,0.1074999999999999,1,0,0,1.0
A-3807,-0.461082427,-0.3793221118575261,-0.08176031514247387,0.09995548291426826,0.0944466871120233,0.1644445698791403,Low-error + stable,101.193,1.396,0,0,4,1.0
G-26,-2.74,-2.45755834533736,-0.28244165466264004,0.28244165466264004,0.0692060924794419,0.1235530274493603,Low-error + stable,170.92000000000002,2.6495999999999995,0,0,1,1.0
C-1962,-2.48,-2.664058658914134,0.18405865891413387,0.18405865891413387,0.0827920290695616,0.1654041050268393,Low-error + stable,267.281,2.1953,1,1,5,0.3846153846153846
A-4849,-2.8833112394,-2.814483925780823,-0.06882731361917672,0.07267176297330963,0.0981694518371185,0.2109569118999843,Low-error + stable,239.252,1.3743,2,2,1,0.0
B-1668,-2.5895,-3.104440019493612,0.5149400194936113,0.5149400194936113,0.0370222475609424,0.0686758810389203,Low-error + stable,259.055,2.0726,1,1,2,0.1111111111111111
C-2119,-4.3,-3.859771290339366,-0.4402287096606336,0.4402287096606336,0.0473449489482928,0.0669558689125375,Low-error + stable,256.28599999999994,3.0351000000000017,2,2,3,0.0
A-1839,-4.3838902648,-3.6908277196273356,-0.6930625451726645,0.6930625451726645,0.0124101662071243,0.0243358062977687,Low-error + stable,278.348,3.3122000000000025,1,1,6,0.5
C-1561,-1.4400000000000002,-1.7602865104725087,0.32028651047250883,0.32028651047250883,0.0638670100356733,0.1231398841215334,Low-error + stable,194.072,1.4253999999999998,0,0,3,0.8333333333333334
D-101,-0.858,-0.4968542781503044,-0.36114572184969557,0.36114572184969557,0.0581734667967117,0.1088323414837981,Low-error + stable,72.10700000000001,1.1664,0,0,2,0.5
C-69,-0.38,-1.1621692053254755,0.7821692053254755,0.7821692053254755,0.0,0.0,Low-error + stable,183.251,1.1278,1,0,2,0.8
C-2218,-2.54,-2.2658736738090406,-0.27412632619095945,0.27412632619095945,0.070185867958818,0.1350742533846456,Low-error + stable,296.30800000000005,0.9596,2,2,5,0.3636363636363636
B-434,-4.1958,-3.767811131301324,-0.427988868698676,0.427988868698676,0.0488484041802522,0.0898342815788639,Low-error + stable,136.23799999999997,3.308900000000002,1,0,1,0.6
A-431,-4.6202577876,-5.2784196814371676,0.658161893837168,0.658161893837168,0.017029076577939,0.0240827510512113,Low-error + stable,296.153,4.364100000000001,2,2,4,0.0714285714285714
B-2196,-0.1288,-0.25835198367900314,0.12955198367900309,0.12955198367900309,0.0900503325031927,0.164102457898336,Low-error + stable,207.186,-3.2845,0,0,5,0.6666666666666666
C-1197,-0.91,-1.4590740847714199,0.5490740847714198,0.5490740847714198,0.0320692418567597,0.0453527567688525,Low-error + stable,188.114,-0.7098,1,1,0,0.1666666666666666
F-128,-1.28,-1.6572692065140222,0.3772692065140221,0.3772692065140221,0.0558008993754013,0.1100379984901596,Low-error + stable,192.328,1.2487,0,0,6,1.0
B-2902,-1.3676000000000001,-1.6607875908271208,0.29318759082712076,0.29318759082712076,0.0674078525862563,0.1272999609750689,Low-error + stable,163.176,1.2141,1,1,2,0.1111111111111111
B-2817,-5.0484,-5.374034509611714,0.32563450961171275,0.32563450961171275,0.0629148620192474,0.1200355456574771,Low-error + stable,279.449,4.938800000000005,1,1,6,0.5625
A-5432,-1.4436540675999998,-1.4040654484428612,-0.039588619157138544,0.06948656169151575,0.0982688379468163,0.1389731233830315,Low-error + stable,222.2,0.2086999999999997,1,1,3,0.3
F-1065,-2.62,-2.754707166324953,0.1347071663249528,0.1347071663249528,0.0892262927102279,0.2072350206026167,Low-error + stable,304.342,1.8483,2,2,6,0.3529411764705882
F-168,-1.82,-2.3439445807500614,0.5239445807500613,0.5239445807500613,0.0354202080887042,0.0685431556310915,Low-error + stable,224.303,1.3564999999999998,0,0,6,0.7142857142857143
B-1842,-3.1284,-2.8342309043442246,-0.2941690956557755,0.2941690956557755,0.0671679293290801,0.1406578691197855,Low-error + stable,188.182,2.2436,2,2,1,0.0
B-2599,-2.6468,-2.6686825477521485,0.021882547752148967,0.07594356788105956,0.097294339883332,0.1933641120058822,Low-error + stable,221.687,2.2801,1,1,3,0.25
A-3061,-3.9692395593,-4.398547539553384,0.4293079802533843,0.4293079802533843,0.0484621196277102,0.0685357868388552,Low-error + stable,241.29,3.981200000000003,2,2,3,0.1333333333333333
B-1161,-2.9758,-2.9939719485489382,0.018171948548938298,0.080958739851228,0.0965505967320349,0.201962593198,Low-error + stable,189.17,2.4536000000000007,2,2,1,0.0
F-662,-4.38,-4.855898959513009,0.4758989595130094,0.4758989595130094,0.0419732189814869,0.0831955095989318,Low-error + stable,284.783,4.562900000000005,1,1,8,0.5333333333333333
A-1060,-1.8195435039,-1.7878314550862238,-0.03171204881377623,0.0770231903836087,0.097028666122593,0.1938201787089,Low-error + stable,201.247,1.13234,1,1,1,0.25
E-93,-1.8999999999999997,-2.4389587915763262,0.538958791576326,0.538958791576326,0.0331561068703322,0.0661182121118337,Low-error + stable,208.28,2.2986000000000004,0,0,0,1.0
B-3521,-3.3086,-2.5299536434161998,-0.7786463565838009,0.7786463565838009,0.0,0.0,Low-error + stable,274.725,1.8193,2,1,3,0.3636363636363636
B-1630,-0.6341,-1.344487507196317,0.7103875071963168,0.7103875071963168,0.0094208700030439,0.0187295938056106,Low-error + stable,172.27199999999996,1.79,0,0,4,0.8888888888888888
A-225,-2.2566445306,-1.9219489839134658,-0.33469554668653423,0.33469554668653423,0.0612806369908299,0.1087878853600432,Low-error + stable,180.203,1.76684,1,1,3,0.3
B-2500,-2.6783,-2.165288957408006,-0.513011042591994,0.513011042591994,0.0366151751247749,0.0517816772501227,Low-error + stable,160.176,1.6438199999999998,2,2,0,0.1111111111111111
B-2643,-2.9844,-3.762259266671408,0.7778592666714075,0.7778592666714075,0.0,0.0,Low-error + stable,212.248,3.245300000000002,3,2,0,0.2142857142857142
E-955,-3.09,-3.2024195414215524,0.11241954142155261,0.11895840499586971,0.0910383791319101,0.2093387759911,Low-error + stable,246.30599999999995,2.419600000000001,3,0,0,0.6
B-984,-3.0905,-3.2024195414215524,0.11191954142155247,0.11870840499586963,0.0910383791319101,0.2093387759911,Low-error + stable,246.30599999999995,2.419600000000001,3,0,0,0.6
A-1515,-3.0052489876,-3.765257212399114,0.7600082247991138,0.7600082247991138,0.0023359471964547,0.0033035282062137,Low-error + stable,190.286,3.4342000000000024,1,0,2,0.4615384615384615
B-3712,-2.055,-2.154713409515585,0.09971340951558504,0.1039731879828679,0.0929727020513401,0.1733153389919559,Low-error + stable,136.194,2.3174600000000005,1,1,0,0.3333333333333333
B-1925,-0.054299999999999994,0.3488125500793324,-0.4031125500793323,0.4031125500793323,0.0516168907978397,0.0905630134736941,Low-error + stable,103.12099999999998,-0.3194999999999999,0,0,3,0.75
B-2390,-0.44049999999999995,-0.3793221118575261,-0.0611778881424738,0.09309467391426827,0.0944466871120233,0.1644445698791403,Low-error + stable,101.19299999999998,1.396,0,0,4,1.0
F-1142,-2.64,-2.238320684804819,-0.4016793151951812,0.4016793151951812,0.0518091135820705,0.0732691510822922,Low-error + stable,204.229,1.1313,2,1,2,0.2727272727272727
B-1346,1.07,0.4862066179463867,0.5837933820536133,0.5837933820536133,0.0266160215086304,0.0482189837820823,Low-error + stable,85.10600000000001,-0.1036,1,0,0,0.75
A-2251,-2.9466040672999996,-2.3022708422928155,-0.6443332250071846,0.6443332250071846,0.0182234320041261,0.036431961218931,Low-error + stable,211.173,1.5286999999999995,1,1,3,0.2222222222222222
C-1636,-0.7399999999999999,-1.2517790556386552,0.5117790556386551,0.5117790556386551,0.0365123963613954,0.0730241389994037,Low-error + stable,134.134,1.0682,1,1,2,0.0
B-3765,-2.7308,-2.617492002440986,-0.11330799755901444,0.11330799755901444,0.0914875879658523,0.1589480261082974,Low-error + stable,248.01899999999995,1.9894,1,1,1,0.0
A-3612,-0.3727679609999999,0.1962621921374562,-0.5690301531374561,0.5690301531374561,0.0284876491630799,0.0568821299518556,Low-error + stable,108.52400000000002,0.3981999999999999,0,0,1,0.6666666666666666
F-976,-1.38,-1.7243315263452006,0.34433152634520076,0.34433152634520076,0.0594447393717118,0.1106766817365094,Low-error + stable,237.302,0.5419,0,0,5,0.5714285714285714
A-3174,-0.0790069571,-0.04189071194269453,-0.037116245157305466,0.0855163647593114,0.0951334453368382,0.1692759194242817,Low-error + stable,97.161,0.948,0,0,4,0.3333333333333333
B-2721,-0.7482000000000001,-1.0018916902099142,0.25369169020991417,0.25369169020991417,0.0718123894222797,0.1435648087618894,Low-error + stable,151.21200000000002,0.0478,0,0,2,0.3333333333333333
A-3082,-0.2337041755,-0.8994585409623751,0.6657543654623752,0.6657543654623752,0.0148701854388099,0.0264180001270726,Low-error + stable,168.196,0.2220999999999999,1,1,3,0.25
B-3476,-3.1498,-3.4088403985955082,0.2590403985955081,0.2590403985955081,0.0710300952585922,0.100451724051354,Low-error + stable,278.135,2.7193000000000014,2,1,2,0.5454545454545454
B-3216,-3.8003,-3.5974176745366595,-0.20288232546334076,0.20288232546334076,0.0787649707705844,0.156560513221402,Low-error + stable,263.91599999999994,3.0241000000000007,1,1,1,0.0
A-2962,0.2678986156,0.5865210840358678,-0.31862246843586767,0.31862246843586767,0.0627081126617091,0.1245409652767792,Low-error + stable,89.09399999999998,-0.5817999999999999,0,0,1,0.6666666666666666
F-237,-2.2,-2.430741430328293,0.23074143032829242,0.23074143032829242,0.0748202629165925,0.140069246132453,Low-error + stable,313.4850000000001,2.3962000000000003,0,0,12,1.0
A-944,-2.7142946902,-2.6968285065959843,-0.017466183604015847,0.0795452752906985,0.0956268495608258,0.2084379356229493,Low-error + stable,188.226,2.2109,2,2,3,0.1666666666666666
C-2431,-4.78,-4.008452296986538,-0.7715477030134625,0.7715477030134625,0.0,0.0,Low-error + stable,372.2000000000001,2.7403000000000013,2,2,4,0.0
B-3623,-3.9807,-3.4794981877248596,-0.5012018122751408,0.5012018122751408,0.0373402926508539,0.0735748200872516,Low-error + stable,148.249,3.2287000000000017,1,1,0,0.4545454545454545
C-2081,-6.11,-6.406619253902627,0.2966192539026266,0.2966192539026266,0.0656062534070129,0.148869097899559,Low-error + stable,273.54600000000005,5.4391000000000025,2,2,2,0.0
B-788,-1.9549,-1.9753516452764739,0.020451645276473533,0.07952929225517434,0.095573704008962,0.1781775807790893,Low-error + stable,135.21,2.1940600000000003,1,1,0,0.3333333333333333
A-4630,-1.9805722205,-2.0871569900721196,0.10658476957211933,0.10658476957211933,0.0918335394832989,0.1835998224429806,Low-error + stable,140.56899999999996,2.1525,1,1,1,0.0
A-2465,-2.5939062498,-2.7064037033128963,0.11249745351289685,0.11249745351289685,0.0909899384261054,0.1621543764224302,Low-error + stable,169.58599999999998,2.54518,1,1,1,0.125
A-368,-2.2522030039,-2.154713409515585,-0.0974895943844148,0.0974895943844148,0.0929727020513401,0.1733153389919559,Low-error + stable,136.194,2.3174600000000005,1,1,0,0.3333333333333333
A-1101,-4.6925039386,-4.357586855470525,-0.33491708312947477,0.33491708312947477,0.060157363407681,0.0850753592077495,Low-error + stable,182.266,3.585820000000002,2,2,2,0.1428571428571428
F-1070,-3.98,-3.354897439193067,-0.6251025608069332,0.6251025608069332,0.0199625639419133,0.0282313286663939,Low-error + stable,358.39000000000004,2.0222,4,2,4,0.45
A-4604,-1.9816731181,-1.212244397782606,-0.769428720317394,0.769428720317394,0.0,0.0,Low-error + stable,158.182,0.3524,1,1,2,0.2
B-445,0.9386,0.3595342444042156,0.5790657555957844,0.5790657555957844,0.0262685514602384,0.0371493417389647,Low-error + stable,115.176,0.3385,1,0,1,1.0
B-2927,-2.3005,-2.6119461706589657,0.31144617065896546,0.31144617065896546,0.0632324930397754,0.1264567956537892,Low-error + stable,259.689,1.9949,1,1,5,0.3636363636363636
