ID,scaffold_key,split
E-970,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,validation
F-374,O=C1CC(=O)NC(=O)N1,validation
C-194,O=C1CC(=O)NC(=O)N1,validation
A-626,C1=CCCC1,validation
F-263,c1ccc(N=Nc2ccccc2)cc1,validation
A-1832,c1ccc(Cc2ccccc2)cc1,validation
A-2264,C1=CC2C3CCC(C3)C2C1,validation
B-4329,ACYCLIC_B-4329,validation
C-643,c1cc2c(s1)SCCC2,validation
B-1143,ACYCLIC_B-1143,validation
A-1328,c1ccc2ccccc2c1,validation
B-2033,O=S(=O)(Nc1ccncn1)c1ccccc1,validation
B-1161,c1ccc2ccccc2c1,validation
B-3977,c1ccc2scnc2c1,validation
A-2417,N=C(c1ccccc1)c1ccccc1,validation
B-3312,C(=NNc1ncccn1)c1ccccc1,validation
C-591,O=C(NNCc1ccccc1)c1ccon1,validation
C-1344,C(=NNc1ncccn1)c1ccccc1,validation
C-79,O=C1CC(=O)NC(=O)N1,validation
F-1060,c1ccc2ccccc2c1,validation
A-1835,O=C1C[C@@H](c2ccccc2)Oc2cc(O[C@@H]3OCCC[C@H]3O[C@H]3CCCCO3)ccc21,validation
B-4591,O=C1CC(=O)NC(=O)N1,validation
B-2603,c1ccc2scnc2c1,validation
B-2456,c1ccc2ccccc2c1,validation
F-519,c1ccc2ccccc2c1,validation
B-2309,O=C1c2ccccc2C(=O)c2ccccc21,validation
C-611,c1ccc2ccccc2c1,validation
B-2152,c1ccc2ccccc2c1,validation
A-2483,c1ccc(N=Nc2nc3ccccc3s2)cc1,validation
B-4453,O=c1ccc(=O)[nH][nH]1,validation
B-1142,ACYCLIC_B-1142,validation
E-1018,O=C1C=CC2OC2CCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CCCO1)O2,validation
C-2125,O=C1CN(CCN2CC(=O)NC(=O)C2)CC(=O)N1,validation
B-3145,c1ncncn1,validation
G-611,ACYCLIC_G-611,validation
B-4055,ACYCLIC_B-4055,validation
A-5413,O=C1Cc2ccccc2N1,validation
C-2094,c1ccc2ccccc2c1,validation
F-887,c1ccc2ccccc2c1,validation
F-1148,O=C1CC(=O)NC(=O)N1,validation
F-1020,O=C1CC(=O)NC(=O)N1,validation
B-686,c1ccc2ccccc2c1,validation
B-4593,O=C1CC(=O)NC(=O)N1,validation
A-668,c1ccc2ccccc2c1,validation
C-151,O=C1CC(=O)NC(=O)N1,validation
B-2742,O=C1NCCN1,validation
C-1071,O=C1OCC2C(OC3CCC4OCOCC4O3)c3cc4c(cc3C(c3ccccc3)C12)OCO4,validation
A-4997,c1ccc(Cc2ccccc2)cc1,validation
C-2155,c1nncs1,validation
C-2038,c1ncc2nc[nH]c2n1,validation
F-471,O=C1CC(=O)NC(=S)N1,validation
B-2012,O=C1NC(=O)C(C2=CC3CCC(C2)C3)C(=O)N1,validation
B-2069,O=C1Cc2c(ccc3ccccc23)O1,validation
B-1525,c1ncncn1,validation
C-2349,c1ccc2ccccc2c1,validation
C-2347,c1ccc2ccccc2c1,validation
F-189,c1ccsc1,validation
B-3978,c1ccsc1,validation
C-2218,c1ncc2nc[nH]c2n1,validation
F-261,c1ccc(N=Nc2ccccc2)cc1,validation
D-1635,O=c1ccc([C@H]2CCC3C2CC[C@@H]2C4CC[C@H](OC5CCCCO5)C=C4CC[C@@H]32)co1,validation
B-3070,c1ccc(N=c2[nH]ccs2)cc1,validation
A-1879,C1=Cc2ccccc2NC1,validation
C-132,O=C1CC(=O)NC(=O)N1,validation
A-1617,O=C1NC(=O)C2=C1CCCC2,validation
B-231,ACYCLIC_B-231,validation
B-1919,c1ccc2ccccc2c1,validation
B-2496,O=C1CC(=O)NC(=O)N1,validation
B-1906,c1ccc2scnc2c1,validation
F-446,O=C1CC(=O)NC(=S)N1,validation
B-357,c1ccc2ccccc2c1,validation
C-1222,c1ncncn1,validation
A-944,c1ccc2ccccc2c1,validation
B-2855,c1ccc2ccccc2c1,validation
F-1102,O=C1CC(=O)NC(=O)N1,validation
A-2513,c1ccc(N=Nc2ccccc2)cc1,validation
B-379,O=C(OCCOc1ccccc1)c1ccccc1,validation
B-1052,ACYCLIC_B-1052,validation
G-339,O=C1CC(=O)NC(=O)N1,validation
D-2035,c1ncncn1,validation
A-4825,ACYCLIC_A-4825,validation
F-1059,c1ccc2ccccc2c1,validation
C-163,O=C1CC(=O)NC(=O)N1,validation
C-1865,c1ncc2nc[nH]c2n1,validation
B-1582,c1ncncn1,validation
F-769,c1ccc(CNc2ncccn2)cc1,validation
A-779,c1ncncn1,validation
C-796,O=C1C=C2CCC3C(CCC4C(OC(=O)Cc5ccccc5)CCC43)C2CC1,validation
C-1467,c1ccc2ccccc2c1,validation
C-218,O=C1CC(=O)NC(=O)N1,validation
A-4908,O=C1CCCO1,validation
A-3532,O=c1cc[nH]cn1,validation
B-3979,c1ccsc1,validation
B-154,O=C1c2ccccc2C(=O)c2ccccc21,validation
F-463,ACYCLIC_F-463,validation
B-2402,C1=CC2CC1C1CCC3C4C=CC(C4)C3CCC21,test
B-3124,c1ccc2c(c1)oc1ccccc12,test
B-2857,c1ccc2c(c1)oc1ccccc12,test
H-245,c1ccc2c(c1)oc1ccccc12,test
A-6091,O=C1C=C/C(=N/Nc2cccc(OS(=O)(=O)c3ccccc3)c2)C(=O)N1,test
C-2439,c1ccc2c(c1)oc1ccccc12,test
A-6085,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21,test
B-3430,c1ccc(CCOCc2cccc(Oc3ccccc3)c2)cc1,test
C-1013,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,test
A-6079,ACYCLIC_A-6079,test
A-2318,ACYCLIC_A-2318,test
A-5988,ACYCLIC_A-5988,test
B-868,c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,test
B-3020,c1ccc2c(c1)oc1ccccc12,test
A-5743,O=C(OCCOc1ccc2c(c1)C(=O)c1ccccc1C2=O)Oc1ccccc1,test
A-2789,O=c1oc2ccccc2cc1-c1nc2ccccc2o1,test
B-4431,c1ccc2c(c1)oc1ccccc12,test
B-1001,O=c1[nH]c2[nH]cnc(=O)c2[nH]c1=O,test
A-2482,ACYCLIC_A-2482,test
C-2460,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,test
A-5977,ACYCLIC_A-5977,test
A-5541,ACYCLIC_A-5541,test
A-5958,ACYCLIC_A-5958,test
A-5110,ACYCLIC_A-5110,test
B-976,c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,test
A-5925,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)C1=Cc2ccccc2/C(=N/Nc2cccc(C(=O)Nc3ccccc3)c2)C1=O,test
B-2381,ACYCLIC_B-2381,test
C-2426,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
B-3256,c1ccc(CCOCc2cccc(Oc3ccccc3)c2)cc1,test
B-3565,c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,test
A-5929,O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N\Nc2ccccc2)C1=O,test
B-2534,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
B-864,c1ccc2c(c1)-c1cccc3cc4c(ccc5ccccc54)c-2c13,test
G-296,c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,test
B-1421,ACYCLIC_B-1421,test
A-5854,O=C1c2ccccc2C2=Nc3cccc4cccc(c34)N12,test
A-2294,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21,test
A-2739,O=C1C=C/C(=N\Nc2ccccc2)C(=O)N1,test
A-5379,ACYCLIC_A-5379,test
A-5895,O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N\Nc2ccccc2)C1=O,test
A-3175,ACYCLIC_A-3175,test
A-5851,ACYCLIC_A-5851,test
B-3566,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
C-1014,c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,test
B-3588,c1ccc2cc3ccccc3cc2c1,test
A-6047,c1ccc(N=Nc2cccs2)cc1,test
A-5107,O=C(c1ccccc1)c1ccc(Sc2ccccc2)cc1,test
B-3472,c1ccncc1,test
B-40,c1cncc([C@@H]2CCCN2)c1,test
B-2148,c1ccc2c(c1)oc1ccccc12,test
B-2304,C1CC2C3C1C1CC3C3C1C23,test
C-1515,O=c1c2sccsc=2c(=O)c2ccccc12,test
A-5670,O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N\Nc2ccccc2)C1=O,test
A-2268,ACYCLIC_A-2268,test
B-80,c1ccncc1,test
B-1899,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
A-4518,c1ccncc1,test
B-566,c1ccncc1,test
B-563,c1ccncc1,test
B-1658,ACYCLIC_B-1658,test
B-3594,c1ccc2cc3ccccc3cc2c1,test
B-673,ACYCLIC_B-673,test
A-4202,ACYCLIC_A-4202,test
A-5991,O=C1/C(=C2/Sc3ccccc3C2=O)Sc2ccccc21,test
A-6051,O=c1oc2ccccc2cc1-c1nc2ccccc2o1,test
B-1150,ACYCLIC_B-1150,test
A-5522,O=c1c2cccc3cccc(c32)c2nc3cccc4cccc(c43)n12,test
B-3118,O=C1CCCC1,test
B-1898,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
B-1891,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
A-5361,O=C1CCCCCO1,test
B-2277,ACYCLIC_B-2277,test
A-5538,c1ccc2cc3ccccc3cc2c1,test
B-1600,ACYCLIC_B-1600,test
C-2404,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
F-1078,c1ccc(CCc2ccccc2)cc1,test
A-5437,ACYCLIC_A-5437,test
B-2582,ACYCLIC_B-2582,test
A-719,ACYCLIC_A-719,test
B-97,ACYCLIC_B-97,test
A-5621,O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N\Nc2ccccc2)C1=O,test
B-1460,ACYCLIC_B-1460,test
B-954,c1ccncc1,test
B-728,ACYCLIC_B-728,test
B-2042,c1ccc2c(c1)Nc1ccccc1S2,test
B-1101,ACYCLIC_B-1101,test
B-424,c1ccncc1,test
D-652,ACYCLIC_D-652,test
A-5316,ACYCLIC_A-5316,test
B-3337,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
C-2400,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
A-5313,O=C1CCCN1,test
B-1030,c1ccncc1,test
B-1246,c1ccncc1,test
A-5370,c1ccncc1,test
B-2026,c1ccncc1,test
B-2027,c1ccncc1,test
B-3590,c1ccc2cc3ccccc3cc2c1,test
B-518,ACYCLIC_B-518,test
B-3253,O=C1CCC[C@@H](CC[C@H]2CC=CC3=CCCC[C@@H]32)O1,test
D-1707,c1ccncc1,test
C-991,O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,test
F-585,N=C1CCCCC1=N,test
A-4523,ACYCLIC_A-4523,test
B-4265,ACYCLIC_B-4265,test
B-1266,ACYCLIC_B-1266,test
A-5246,ACYCLIC_A-5246,test
B-196,ACYCLIC_B-196,test
B-3665,ACYCLIC_B-3665,test
D-962,c1ccncc1,test
A-5554,ACYCLIC_A-5554,test
B-3586,c1ccc2cc3ccccc3cc2c1,test
F-982,N=C(C(=N)c1ccccc1)c1ccccc1,test
E-459,c1ccncc1,test
B-4272,c1ccncc1,test
D-963,c1ccncc1,test
A-6029,ACYCLIC_A-6029,test
A-4498,O=C1CCCN1,test
A-5319,ACYCLIC_A-5319,test
A-5934,c1ccc2c(c1)CCCO2,test
A-356,ACYCLIC_A-356,test
A-5405,O=C(Nc1ccnc(=O)[nH]1)c1ccccc1,test
C-2490,O=C1C=C2CCC3C(CCC4C(OC(=O)c5ccc(-c6ccccc6)cc5)CCC43)C2CC1,test
A-2768,O=C(C=CCc1ccccc1)[C@@H](Cc1ccccc1)N(Cc1ccccc1)Cc1ccccc1,test
A-2741,O=C(c1ccccc1)c1ccc(OCCCOc2ccc(C(=O)c3ccccc3)cc2)cc1,test
A-5354,ACYCLIC_A-5354,test
A-4524,ACYCLIC_A-4524,test
B-1457,ACYCLIC_B-1457,test
B-597,ACYCLIC_B-597,test
B-132,ACYCLIC_B-132,test
A-4496,C1COCCO1,test
A-4514,ACYCLIC_A-4514,test
B-1860,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
B-1131,ACYCLIC_B-1131,test
B-537,ACYCLIC_B-537,test
A-5993,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,test
C-577,O=c1cc[nH]n1-c1ccccc1,test
F-419,c1ccc2c(c1)oc1ccccc12,test
B-1346,O=C1CCCN1,test
A-2363,O=C1NC2C=CC1C2,test
A-2823,O=C1OCCO1,test
H-419,ACYCLIC_H-419,test
A-3346,ACYCLIC_A-3346,test
A-3008,ACYCLIC_A-3008,test
A-1743,C(CCCNC1CCNCC1)CCNC1CCNCC1,test
A-5933,c1ccc2c(c1)CCCO2,test
B-1045,C1=C2CCCCC2[C@H]2CCC3[C@@H](C[C@@H]4O[C@]5(CCCCO5)C[C@H]34)[C@@H]2C1,test
C-290,O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,test
B-2674,c1ccc(NCC2CC2)cc1,test
A-3866,O=C1CCCC1,test
B-536,ACYCLIC_B-536,test
A-3375,ACYCLIC_A-3375,test
A-3716,c1ccncc1,test
B-33,ACYCLIC_B-33,test
B-2078,O=P(N1CCOCC1)(N1CCOCC1)N1CCOCC1,test
B-672,ACYCLIC_B-672,test
A-2636,O=c1oc(-c2ccc(-c3nc4ccccc4c(=O)o3)cc2)nc2ccccc12,test
B-521,ACYCLIC_B-521,test
A-5210,ACYCLIC_A-5210,test
A-5583,O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N\Nc2ccccc2)C1=O,test
A-2229,c1ccc(CCc2ccccc2)cc1,test
B-3291,ACYCLIC_B-3291,test
B-894,ACYCLIC_B-894,test
B-2023,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
B-2385,ACYCLIC_B-2385,test
A-4534,ACYCLIC_A-4534,test
C-966,c1ccc(-c2nnc(-c3ccccc3)nn2)cc1,test
B-4354,ACYCLIC_B-4354,test
C-618,O=c1c2ccccc2nc2n1CNC2,test
B-1892,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
B-1859,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
B-50,c1ncc2ncn(C3CCCO3)c2n1,test
A-960,ACYCLIC_A-960,test
D-954,O=C1CCCN1,test
C-964,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
A-2633,ACYCLIC_A-2633,test
B-66,ACYCLIC_B-66,test
A-2624,ACYCLIC_A-2624,test
B-126,c1ccncc1,test
B-2602,N=C1SCS1,test
A-5333,O=C1OCCO1,test
A-4499,ACYCLIC_A-4499,test
C-2547,O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12,test
B-56,ACYCLIC_B-56,test
A-2463,O=C(O[C@@H]1Cc2ccccc2O[C@@H]1c1ccccc1)c1ccccc1,test
A-1110,O=c1nc(-c2ccccc2)[nH]c(-c2ccccc2)n1,test
B-1871,c1ccc2cc3c(ccc4ccccc43)cc2c1,test
A-2614,O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21,test
B-2322,ACYCLIC_B-2322,test
A-3854,O=C1C=COC1,test
B-4035,ACYCLIC_B-4035,test
B-4271,c1ccncc1,test
A-659,c1ccncc1,test
B-1060,ACYCLIC_B-1060,test
B-520,ACYCLIC_B-520,test
B-289,O=C1c2ccc3c(c2O[C@@H]2COc4ccccc4[C@H]12)CCO3,test
A-3007,ACYCLIC_A-3007,test
C-1958,O=c1[nH]c2nc[nH]c(=O)c2[nH]c1=O,test
B-517,ACYCLIC_B-517,test
A-3992,C1CCOCOC1,test
B-2298,ACYCLIC_B-2298,test
C-1340,c1ccncc1,test
B-823,ACYCLIC_B-823,test
A-4224,ACYCLIC_A-4224,test
B-1878,O=c1sc2nc3ccccc3nc2s1,test
E-66,c1ccc2cc3ccccc3cc2c1,test
A-2762,c1ccc(-c2ccc(C3CCCCC3)cc2)cc1,test
B-1106,c1ccncc1,test
A-2727,ACYCLIC_A-2727,test
B-1329,c1ccc2cc3ccccc3cc2c1,test
B-4273,c1ccncc1,test
A-4503,ACYCLIC_A-4503,test
C-1573,ACYCLIC_C-1573,test
B-3792,ACYCLIC_B-3792,test
A-4509,ACYCLIC_A-4509,test
B-3080,O=c1ccc(-c2ccccc2)n[nH]1,test
B-2934,O=C1CC=NC=N1,test
A-4030,O=C1OCCO1,test
A-4508,ACYCLIC_A-4508,test
B-1311,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
F-97,O=c1[nH]c(=S)c2[nH]c(=O)[nH]c2[nH]1,test
A-1833,ACYCLIC_A-1833,test
A-4240,ACYCLIC_A-4240,test
B-525,ACYCLIC_B-525,test
I-80,O=S(=O)(Nc1ccccn1)c1ccc(/N=N/c2ccccc2)cc1,test
F-571,O=C1NC(=O)C(Cc2ccccc2)N1,test
B-1256,ACYCLIC_B-1256,test
A-296,C1CC2CCC1O2,test
B-1533,ACYCLIC_B-1533,test
B-2197,ACYCLIC_B-2197,test
C-1634,ACYCLIC_C-1634,test
B-3724,ACYCLIC_B-3724,test
C-1001,O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,test
B-2041,c1ccc2c(c1)Nc1ccccc1S2,test
F-733,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,test
A-5515,O=C1c2ccccc2C2=Nc3cccc4cccc(c34)N12,test
F-782,c1ccc(CC2CCCCCC2)cc1,test
C-2579,c1ccc(C2CC(c3ccc4c(c3)OCO4)c3ccccc32)cc1,test
B-3396,O=C1COc2ccc(N3C(=O)C4=C(CCCC4)C3=O)cc2N1,test
F-67,c1ccc2c(c1)Nc1ccccc1S2,test
A-2692,ACYCLIC_A-2692,test
A-2644,ACYCLIC_A-2644,test
B-2008,c1ccc(CNC2CCCCC2)cc1,test
B-3281,ACYCLIC_B-3281,test
A-3180,ACYCLIC_A-3180,test
B-441,c1ccncc1,test
F-1073,O=c1ccc2cc3ccoc3cc2o1,test
H-556,O=S1OCC2C3C=CC(C3)C2CO1,test
B-3362,O=C1NCCS1,test
G-258,ACYCLIC_G-258,test
A-2083,ACYCLIC_A-2083,test
A-4029,ACYCLIC_A-4029,test
A-2807,ACYCLIC_A-2807,test
B-1639,c1ccc2c(c1)Nc1ccccc1S2,test
B-3484,c1ccc(Oc2ccnc3ccccc23)cc1,test
B-777,O=C1NC(=O)c2ccccc21,test
B-222,ACYCLIC_B-222,test
B-4561,C1OCOCO1,test
B-3455,O=c1sc(=Nc2ccccc2)n2n1CCCC2,test
B-2099,ACYCLIC_B-2099,test
A-1390,ACYCLIC_A-1390,test
A-5769,ACYCLIC_A-5769,test
A-1896,ACYCLIC_A-1896,test
A-4303,ACYCLIC_A-4303,test
A-5391,ACYCLIC_A-5391,test
C-2590,O=C(CCCNC(=O)C(Cc1c[nH]cn1)NC(=O)CCc1ccccc1)NCC(=O)NCc1cc[nH+]cc1,test
I-42,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2cnccn2)cc1,test
B-3383,ACYCLIC_B-3383,test
B-1154,C=C1CCOC1=O,test
F-32,O=c1ccc2cc3ccoc3cc2o1,test
B-1769,ACYCLIC_B-1769,test
B-1231,c1ccc(-c2cccnc2)nc1,test
B-2567,ACYCLIC_B-2567,test
A-5188,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,test
A-4305,ACYCLIC_A-4305,test
B-4274,c1ccncc1,test
A-2540,ACYCLIC_A-2540,test
A-2158,C(=C\c1nc2ccccc2o1)/c1nc2ccccc2o1,test
B-1676,ACYCLIC_B-1676,test
A-5115,ACYCLIC_A-5115,test
A-4084,C1OCOCO1,test
B-4379,c1ccc(OC2CCCCC2)cc1,test
C-1074,ACYCLIC_C-1074,test
B-4463,O=c1cc[nH]n1-c1ccccc1,test
C-2015,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
A-2045,O=C(/C=C/c1ccccc1)OCCc1ccccc1,test
F-786,c1ccc2c(c1)Nc1ccccc1S2,test
B-1657,c1ccncc1,test
B-2472,ACYCLIC_B-2472,test
A-5172,ACYCLIC_A-5172,test
B-4286,c1ccc2cnncc2c1,test
B-3726,ACYCLIC_B-3726,test
A-5226,ACYCLIC_A-5226,test
B-248,ACYCLIC_B-248,test
A-1003,ACYCLIC_A-1003,test
A-4349,ACYCLIC_A-4349,test
F-1138,c1ccc(CCCNCCN2CCCC2)cc1,test
B-556,c1ccncc1,test
A-893,O=C1CCC2CCCCC2O1,test
F-429,O=c1ccc2cc3ccoc3cc2o1,test
D-1540,ACYCLIC_D-1540,test
C-2597,O=C(CCCNC(=O)C(Cc1c[nH]cn1)NC(=O)CCc1ccccc1)NCC(=O)NCCc1ccccc1,test
A-3091,ACYCLIC_A-3091,test
F-807,O=c1ccc2cc3ccoc3cc2o1,test
B-939,O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,test
A-4277,ACYCLIC_A-4277,test
C-300,C1=CC2CC1C1C3C=CC(C3)C21,test
A-5096,C=C1CC2C3CCCC3CCC2C2CCC(=O)C=C12,test
A-5814,C1=CC(=C(c2ccc(Nc3ccccc3)cc2)c2ccc(Nc3ccccc3)cc2)C=CC1=Nc1ccccc1,test
B-1410,ACYCLIC_B-1410,test
B-4469,O=c1cc[nH]n1-c1ccccc1,test
F-183,ACYCLIC_F-183,test
B-4046,ACYCLIC_B-4046,test
C-499,O=C1CCCC(CCC2CC=CC3=CCCCC32)O1,test
C-1775,c1ccncc1,test
C-848,c1ccc(Cc2ccccn2)cc1,test
B-1661,c1ccncc1,test
H-545,O=C1NC(=O)c2ccccc21,test
B-3911,ACYCLIC_B-3911,test
F-119,O=c1ccc2cc3ccoc3cc2o1,test
B-1337,c1ccc2cc3ccccc3cc2c1,test
B-2981,O=C1CCCN1,test
F-1074,O=c1ccc2cc3ccoc3cc2o1,test
B-3487,O=S(=O)(c1ccccc1)c1nc[nH]n1,test
B-986,C1CC2CCC(C1)N2,test
E-844,C1CC2CCC(C1)N2,test
A-2095,ACYCLIC_A-2095,test
A-2641,ACYCLIC_A-2641,test
B-1338,c1ccncc1,test
B-1029,c1ccncc1,test
F-165,ACYCLIC_F-165,test
A-813,ACYCLIC_A-813,test
B-34,ACYCLIC_B-34,test
A-2608,ACYCLIC_A-2608,test
B-3809,ACYCLIC_B-3809,test
A-3986,ACYCLIC_A-3986,test
A-3163,ACYCLIC_A-3163,test
B-1417,ACYCLIC_B-1417,test
B-1375,ACYCLIC_B-1375,test
A-1863,ACYCLIC_A-1863,test
A-2117,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,test
B-4275,c1ccncc1,test
B-264,c1ccc(COOCc2ccccc2)cc1,test
A-3379,ACYCLIC_A-3379,test
F-167,ACYCLIC_F-167,test
B-4642,ACYCLIC_B-4642,test
D-1774,ACYCLIC_D-1774,test
B-549,ACYCLIC_B-549,test
B-2488,ACYCLIC_B-2488,test
A-4337,ACYCLIC_A-4337,test
B-4277,c1ccncc1,test
E-1077,ACYCLIC_E-1077,test
A-5101,ACYCLIC_A-5101,test
A-4489,ACYCLIC_A-4489,test
B-3199,c1ccc(-c2nnc(-c3ccccc3)nn2)cc1,test
A-2565,O=C1OC(=O)c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)OC5=O,test
B-2390,ACYCLIC_B-2390,test
A-4593,C(CCCNC1CCNCC1)CCNC1CCNCC1,test
B-3318,ACYCLIC_B-3318,test
B-1870,ACYCLIC_B-1870,test
C-564,c1ccc2c(c1)CCC1C2CCC2CCCC21,test
B-4276,c1ccncc1,test
A-4024,ACYCLIC_A-4024,test
A-1436,ACYCLIC_A-1436,test
A-3623,ACYCLIC_A-3623,test
B-2789,ACYCLIC_B-2789,test
B-1047,ACYCLIC_B-1047,test
A-198,ACYCLIC_A-198,test
A-2110,O=C1CCCCCCC/C=C\CCCCCCO1,test
B-1121,ACYCLIC_B-1121,test
B-4457,ACYCLIC_B-4457,test
B-3478,O=C(Nc1ncccn1)NS(=O)(=O)c1cnc2ccccn12,test
A-2255,c1cc(Cc2cccc(C3CCCCC3)c2)cc(C2CCCCC2)c1,test
C-1612,c1ccncc1,test
B-3912,ACYCLIC_B-3912,test
A-1096,O=C1C=C/C(=N\Nc2ccccc2)C(=O)N1,test
B-1612,c1ccncc1,test
B-1872,O=C1NC(=O)C2CC=CCC12,test
B-2249,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
D-1767,O=C1CC=CO1,test
A-5169,ACYCLIC_A-5169,test
A-3996,ACYCLIC_A-3996,test
A-4559,c1ccc(-n2cccn2)nc1,test
E-779,ACYCLIC_E-779,test
B-1942,O=C1CCCC1,test
B-742,ACYCLIC_B-742,test
E-773,ACYCLIC_E-773,test
A-2005,S=P1(OP2(=S)OCCCO2)OCCCO1,test
B-2989,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,test
D-1775,ACYCLIC_D-1775,test
B-1900,ACYCLIC_B-1900,test
B-2214,ACYCLIC_B-2214,test
B-4350,c1ccc2c(c1)CCO2,test
D-1329,O=C1C=COC1,test
B-1908,ACYCLIC_B-1908,test
A-728,c1ccncc1,test
B-4618,c1ccncc1,test
A-5997,c1ccc(N=Nc2ccc(Nc3ccccc3)nc2Nc2ccccc2)cc1,test
A-3601,ACYCLIC_A-3601,test
B-1614,c1ccncc1,test
A-1462,ACYCLIC_A-1462,test
C-1110,C1CC2CCC1O2,test
C-1767,ACYCLIC_C-1767,test
B-440,c1ccncc1,test
C-150,c1ccncc1,test
F-1075,O=c1ccc2cc3ccoc3cc2o1,test
B-1393,ACYCLIC_B-1393,test
A-1097,ACYCLIC_A-1097,test
B-3126,c1ccc2c(c1)oc1ccccc12,test
B-1184,ACYCLIC_B-1184,test
B-2103,ACYCLIC_B-2103,test
A-1385,c1ccncc1,test
F-401,c1ccc(CCc2ccccc2)cc1,test
F-842,c1cc2c3c(c1)CNCC3CCC2,test
B-1207,ACYCLIC_B-1207,test
A-2590,ACYCLIC_A-2590,test
A-4260,O=C1CCN(Cc2ccccc2)CC1,test
B-2184,ACYCLIC_B-2184,test
F-1183,O=C1NC(=O)C(Cc2ccccc2)N1,test
B-3227,ACYCLIC_B-3227,test
C-266,O=C1NC(=O)C2(CCCCCCCCCC2)C(=O)N1,test
B-1991,N=C1C=CCCC1,test
B-2102,ACYCLIC_B-2102,test
A-5072,C1=CC2CCCCC2CC1,test
B-401,ACYCLIC_B-401,test
C-1050,O=C(Nc1ccccn1)C1=Cc2ccccc2S(=O)(=O)N1,test
B-1721,ACYCLIC_B-1721,test
B-194,ACYCLIC_B-194,test
G-493,O=S(=O)(NNc1ncccn1)c1ccccc1,test
A-1068,ACYCLIC_A-1068,test
B-3275,O=C(OCc1cccc(-c2ccccc2)c1)C1CC1,test
B-1960,ACYCLIC_B-1960,test
D-1379,ACYCLIC_D-1379,test
A-5491,O=C1OC(=O)C2C3C=CC(C3)C12,test
B-3916,ACYCLIC_B-3916,test
F-843,c1cc2c3c(c1)CNCC3CCC2,test
B-1008,O=C(NNc1ccccc1)c1ccccc1,test
B-1165,c1ccncc1,test
C-2270,c1ccc(N2N=NC3C4CC(C5N=NC45)C32)cc1,test
A-2969,N=C1CCCCC1,test
B-667,O=[PH](Oc1ccccc1)Oc1ccccc1,test
B-1925,ACYCLIC_B-1925,test
B-2130,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,test
B-3514,O=C(Nc1ncccn1)NS(=O)(=O)c1cnc2ccccn12,test
E-927,O=c1nc(-c2ccccc2)oc2ccccc12,test
