repetition,seed,ID,scaffold,observed_solubility,predicted_solubility,rdkit_molwt_value,rdkit_molwt_shap,rdkit_mollogp_value,rdkit_mollogp_shap,rdkit_ring_count_value,rdkit_ring_count_shap,rdkit_aromatic_rings_value,rdkit_aromatic_rings_shap,rdkit_rotatable_bonds_value,rdkit_rotatable_bonds_shap,rdkit_fraction_csp3_value,rdkit_fraction_csp3_shap
9,108,B-2324,c1c[nH]cn1,-1.8433,-1.3174624463460032,200.154,0.05464354694916741,-0.0763999999999999,1.6534156066499603,1,0.15539909199511528,1,0.021084896846577064,3,0.025842046500714776,0.3333333333333333,0.07709115872383465
9,108,C-507,O=C(Nc1ccccc1)C1=COCCS1,-3.14,-3.3091148764829756,235.308,-0.030769647697801758,2.620000000000001,0.04679579816388249,2,-0.07418015665065533,1,0.014032266204725077,2,0.024528088969661663,0.25,0.015417568538589126
9,108,B-999,O=c1[nH]ccc2ccccc12,-2.4842,-2.0834110262579886,145.16099999999997,0.5433466991736932,1.5281,1.1310697877460734,2,-0.028334723765097432,2,-0.040744397445044434,0,-0.11339234430054987,0.0,-0.2704172536556924
9,108,F-354,,-2.83,-2.764529605213604,224.304,-0.20972185688618303,1.8664,0.6107757901884745,0,0.0864573736697172,0,0.005334322844861505,7,0.0012509109957362429,0.6666666666666666,0.04631264798516584
9,108,A-4845,C1CCCCC1,-2.5825419737,-2.4117667113982986,126.199,0.582809325399846,2.4792000000000005,0.06777099337653492,1,0.12443862688397245,0,0.0007186122759904697,2,0.02904919542737195,0.75,0.08838532924936233
9,108,B-2835,O=c1cc[nH]c(=S)[nH]1,-2.0985,-1.5266102410625952,200.219,0.04300242181744416,0.6091899999999999,1.472586984711785,1,0.18438677432110037,1,0.03212719848264404,2,0.02319774230711765,0.2857142857142857,0.02302743130868509
9,108,B-2914,,-3.1079,-2.565773591840043,256.39,-0.33394405302420316,2.3794000000000004,0.2692437597812002,0,0.08980802976003649,0,0.0007027735753725397,11,0.18153084593729193,0.8571428571428571,0.531823846141634
9,108,A-5413,O=C1Cc2ccccc2N1,-2.2251369084,-1.9368392624862374,151.14,0.4255273112694965,1.3203,1.1970424179178434,2,-0.04934341941765294,1,0.0009237130839967421,0,-0.10597594489637378,0.125,-0.10007454643217595
9,108,D-1756,O=c1cc[nH]cc1,-3.504,-3.768251378262582,447.0100000000001,-1.0735159185865186,2.0107,0.4333454920768762,1,0.1204475836213187,1,0.005236205645969236,4,0.019726121397712338,0.4,0.031447931593437756
9,108,C-1124,,-2.17,-1.8092321634076671,240.259,-0.2349190072579153,0.4928999999999998,1.4642108723458551,0,0.14940868374662425,0,0.014222030397619444,6,0.03543249874576762,0.3636363636363636,0.06735155262575447
9,108,B-3059,C1CC[Se][Se]C1,-2.1053,-1.6189409807062358,302.04600000000005,-0.3113679499748475,-0.1501999999999999,1.7058217846584398,1,0.1189176884636061,0,0.02368841780861545,2,0.04734075202025008,0.6666666666666666,0.10159712032907049
9,108,B-2882,,-0.53,-0.19832050147706673,237.212,-0.17669005509764552,-3.9236,2.8857831252443327,0,0.13082609466903009,0,0.05101669822378163,6,0.06295081718554267,0.7142857142857143,0.15273161230926235
9,108,A-581,c1ccc(OCn2ccnc2)cc1,-3.7030926455,-4.192603311483187,292.766,-0.01497044578380595,3.729300000000002,-0.9859620520073249,2,-0.026503020628378372,2,-0.013923720879594216,4,0.015633540398480444,0.3333333333333333,0.13806118142881466
9,108,C-2388,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,-3.18,-3.7780297833969017,359.4010000000001,-0.3852680972807951,2.3156,0.2392600500400124,4,-0.5447040821903527,2,-0.008046117395211546,4,-0.01812433663406222,0.4736842105263157,0.24379159407488338
9,108,C-969,O=C1C=CC(=Nc2cnoc2)c2ccccc21,-3.7,-4.365753498068654,296.326,0.0020723190184771074,3.6945200000000025,-0.8047050462871066,3,-0.24802437294991678,2,-0.028304581676925997,3,0.015458423386784766,0.2352941176470588,0.002688554451411815
9,108,A-1009,,-2.5105450102,-1.9659128043625889,106.596,0.6065698961573182,2.4138,0.28189386669659416,0,0.11631339767955871,0,0.0006314589170748527,1,0.011587000994451506,1.0,0.322030369203786
9,108,B-691,O=c1cccnn1-c1ccccc1,-3.5319,-4.136798124410531,340.341,-0.49386885477554404,2.908800000000001,-0.2665859729585668,2,-0.0679615489840253,2,-0.020164856619727632,7,0.027950293237255074,0.2857142857142857,-0.01122839029854379
9,108,A-1199,,-3.9356925608,-6.187923738328468,241.46299999999997,9.314846868812475e-06,5.249100000000005,-2.943419365862823,0,0.05197237939206247,0,0.04469852283996513,13,-0.18358571113963534,1.0,0.14733991560646753
9,108,B-3148,c1ccc2c(c1)CCO2,-2.9921,-2.7333002772413426,256.323,-0.23626349856947518,2.0851,0.576918160949458,2,0.010379937699170018,1,0.007909396191088913,3,0.014884070415692828,0.5,0.19781045008410084
9,108,B-2231,O=c1ccn(Cc2ccccc2)c(=O)[nH]1,-2.2558,-2.187654576434316,216.24,-0.020702624721611725,0.8933199999999999,1.3425419893594088,2,-0.08570787308931392,2,-0.040209182046981776,2,0.025425628012081498,0.1666666666666666,-0.10406371993652323
9,108,C-661,O=c1cc(NCc2cccnc2)[nH]cn1,-2.35,-2.3636488202098063,241.254,-0.21037133598610483,0.9570999999999998,1.3625758097075196,2,-0.0826481509807622,2,-0.041332165931000926,3,0.019872792275338214,0.1666666666666666,-0.10680697528342085
9,108,A-4816,,-2.6735257097,-2.310992746545629,202.294,0.1448198760162009,2.1268000000000007,0.4451939768985727,0,0.1134123930386571,0,0.0007543449230737266,7,-0.003969359421455719,0.9090909090909092,0.29373481601069834
9,108,A-3865,,-2.6735257097,-2.310992746545629,202.294,0.1448198760162009,2.1268000000000007,0.4451939768985727,0,0.1134123930386571,0,0.0007543449230737266,7,-0.003969359421455719,0.9090909090909092,0.29373481601069834
9,108,C-2456,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,-3.37,-3.6208894430618326,392.4060000000001,-0.5390391082836513,2.0815999999999995,0.5273732891450028,4,-0.5370801141012403,2,-0.022006233559934796,3,-0.006186713874316031,0.4736842105263157,0.26098823162368406
9,108,I-77,O=c1ccn(C2CC2)c2cc(N3CCNCC3)ccc12,-3.37,-3.6208894430618326,392.4060000000002,-0.5390391082836513,2.0816,0.5273732891450028,4,-0.5370801141012403,2,-0.022006233559934796,3,-0.006186713874316031,0.4736842105263157,0.26098823162368406
9,108,A-4867,C1CCCCC1,-2.7673615716000004,-2.901087493229357,156.26899999999998,0.3841049311210936,2.7277000000000013,-0.25124059451958103,1,0.1101607302991572,0,0.0006906197060301266,3,0.0011193634324939172,1.0,0.15901625074282522
9,108,B-1622,C1CCCCC1,-3.4037,-3.5161583891641826,215.36199999999997,0.1878773451993832,3.5141000000000027,-0.70762443474375,1,0.11384079910540529,0,-0.00017100988321667047,3,0.004938921805334701,0.9090909090909092,0.18991878336403586
9,108,A-1247,O=c1cc(-c2ccccc2)oc2ccccc12,-3.0824090581,-3.832804189387053,302.238,-0.2815954335940357,1.988,0.5199482675628081,3,-0.4700580876853577,3,-0.016086371814355474,1,0.011961509713386881,0.0,-0.2920352795581233
9,108,E-127,,-2.69,-2.3880769980752294,141.041,0.4744601207648443,2.631100000000001,0.05548384083641163,0,0.12392853383322762,0,0.0006313570049530608,1,0.011617689344089039,1.0,0.25074025415262036
9,108,A-995,,-2.8164963969,-1.9337910754147,216.27699999999996,-0.010945258446641922,1.919,0.7196898366700848,0,0.09594478743464238,0,0.00566921740702554,7,0.11109580895258006,0.8181818181818182,0.44969332657898353
9,108,A-5262,,-1.6475578342,-0.45142423478147436,134.142,0.5470963425874149,-0.1408599999999999,1.901396131300091,0,0.15664354083165363,0,0.012016297825428861,3,0.020335573273919,0.5,0.2160266734113906
9,108,A-914,,-2.6105517594,-2.1773310096964296,156.22499999999997,0.45308460191851857,2.2959000000000005,0.44177741415243105,0,0.10506843856917705,0,0.00038955248146685064,6,0.013628681586583305,0.6666666666666666,0.11365909560676977
9,108,B-2422,,-2.8289,-2.663964231917156,202.29399999999995,0.047336088859671374,2.536500000000001,0.078151174378665,0,0.12523078532037113,0,0.0009541329334016216,9,0.036996064366953206,0.9090909090909092,0.35230631623515535
9,108,B-1549,,-2.0268,-0.02173498422657787,119.12,0.932778022484527,0.9948,1.817737081851333,0,0.14946252277866798,0,0.005453803664168051,4,-0.0020093817166776068,1.0,0.37978176072277353
9,108,A-4668,,-1.5643997258000002,0.13157128115279218,44.013,1.2948040068507387,-0.1584,2.1796882646557836,0,0.2814179524369382,0,0.013150000256145666,0,-0.12021279043227741,0.0,-0.21233735860316405
9,108,B-454,O=C(Nc1ccccc1)Nc1ccccc1,-3.1508,-3.8724146127516588,212.252,0.13473504367933017,3.3306000000000013,-0.4182034806057462,2,-0.08316469371344509,2,-0.033936333875676114,2,0.022059172218234873,0.0,-0.1889655264429828
9,108,A-1032,,-2.7132509977,-1.7302583494760513,164.212,0.4976300680041449,2.04296,0.8000034593191094,0,0.08425179717149145,0,0.005450127745674757,2,0.029012915102102174,0.75,0.15833207719279838
9,108,A-4812,C1CCCCC1,-2.5502978569,-1.7567728669399563,156.225,0.4560103614523675,2.1282000000000005,0.5500678311227607,1,0.10933189280193693,0,0.0004479999906855363,1,-0.005430057559154339,0.8888888888888888,0.4377378992628197
9,108,C-2039,c1ccc(OC2CCCCO2)cc1,-1.87,-1.9275104513016064,342.3440000000001,-0.48371767551276035,-1.1205999999999998,1.5943551106582996,2,-0.03826298070044965,1,0.024555486059404063,6,0.07178346443780578,0.5,0.20871493776747044
9,108,A-1485,,-2.8887982833,-2.55510295408908,150.021,0.46102324153634155,2.6263,0.1742419565404854,0,0.1428573063170532,0,-0.0013840077808835443,0,-0.0928520389715475,0.3333333333333333,0.06594938228084705
9,108,B-2077,,-2.5525,-1.449235601240147,144.17399999999998,0.6330502107873042,1.7632,1.006290214829202,0,0.09544996203385717,0,0.005118909102004017,4,-0.002844026575710924,0.6666666666666666,0.11863792259456553
9,108,C-1071,O=C1OCC2C(OC3CCC4OCOCC4O3)c3cc4c(cc3C(c3ccccc3)C12)OCO4,-3.47,-3.5455582565809576,588.5620000000001,-0.8089713986047994,1.3385999999999991,1.0009169501514967,7,-0.5749665532788597,2,-0.047948202243196174,5,-0.07489333443954074,0.5517241379310345,0.26524307584531537
9,108,A-4997,c1ccc(Cc2ccccc2)cc1,-3.9963835519,-5.473936346360566,308.42100000000005,0.0013151363513691065,4.8807000000000045,-2.1842596194408244,2,-0.044773375984015616,2,-0.06192416803839425,6,0.05182952088761283,0.238095238095238,0.06881495387505553
9,108,I-63,c1ccc(Cc2nccc3ccccc23)cc1,-3.87,-4.638044672905871,339.3910000000001,-0.19165757710017067,3.860000000000003,-0.9665447291035509,3,-0.2189238134717293,3,0.00412139417699787,6,0.0472151482366037,0.25,-0.007316301632642227
9,108,A-3024,O=C(CCc1ccccc1)c1ccccc1OC1CCCCO1,-2.639897679,-3.174149280420047,436.41300000000007,-1.029834217568774,-0.2024000000000002,1.472828275938933,3,-0.41907023233351176,2,-0.02116253249552416,7,0.045085848398310965,0.3809523809523809,0.08294237165189523
9,108,B-3431,c1nc[nH]n1,-2.861,-2.9177122441000782,314.41100000000006,-0.4878941583503144,1.7605,0.7921168969817982,1,0.073874921807805,1,0.015285760358649361,4,0.007049076456728552,0.6923076923076923,-0.013205947343367847
9,108,D-1834,,-2.744,-2.9217617162655563,144.258,0.42609945507810026,2.727700000000002,-0.33440698768097715,0,0.11633852537077904,0,0.0006926766430554505,6,0.018347772591855403,1.0,0.1561056357430071
9,108,E-997,c1ccc2c(c1)NC1C3CC4CCN3C3CC21CC43,-2.82,-2.688082091601871,326.4400000000001,-0.3092184901351419,1.5545,0.8610762339435232,7,-0.24742470498676086,1,0.02624677776317781,1,0.04323974528512513,0.7,0.24293714053958407
9,108,E-931,O=c1c2ccccc2oc2ccccc12,-2.93,-4.0924965955237305,258.229,-0.1670679364719127,2.3660000000000005,0.25475090649905885,3,-0.4989624629894267,3,-0.004465669539343423,1,0.011816024468402783,0.0714285714285714,-0.3836286634791303
9,108,B-1043,O=C1NC(=O)C(N2CCCCC2)C(=O)N1,-2.1562,-1.6840217200852676,239.275,-0.23374210334027112,-0.0129000000000002,1.6636072433709588,2,-0.05365274308537622,0,0.015155300868480484,2,0.050371248574161906,0.7272727272727273,0.17917812753814966
9,108,A-4876,C1CCCCC1,-2.8302608531,-2.3239725107020157,156.269,0.4324361240993022,2.439500000000001,0.16874842743150592,1,0.11447802253822913,0,0.0006314589170748527,1,0.011617689344089039,1.0,0.2530545609791593
9,108,A-1363,,-2.9180054187,-2.9408629632081578,174.284,0.37626992867740455,2.965800000000001,-0.292851985265719,0,0.11358799010052753,0,-0.0007145041262035654,8,-0.04051836348787655,1.0,0.20830276490508534
9,108,F-697,C1=CC2OC3CCC(C2CC1)C31CO1,-2.61,-2.1896579004771217,266.33699999999993,-0.10952388866239861,1.0125,1.295970516399624,4,-0.5715068156612698,0,0.002460434133919992,1,0.023935896694112703,0.8666666666666667,0.4739447506302645
9,108,F-1124,C1CCCCC1,-2.33,-1.2552832670633505,206.154,0.023817736463989526,0.7142,1.5236007646411078,1,0.14246208769657273,0,0.007173639116174378,4,0.0032145491165494655,1.0,0.3493867499136266
9,108,A-2563,c1ccc2oc(-c3ccc(-c4nc5ccccc5o4)s3)nc2c1,-5.634046793,-7.851455597264674,430.5730000000002,-0.5265933071023741,7.959500000000005,-3.55740640096063,5,-0.2953102596956343,5,-0.43021094580984004,2,0.15362868015520953,0.3076923076923077,0.10937543015996917
9,108,C-2104,O=C1COC2(CCN(CCc3c[nH]c4ccccc34)CC2)CN1,-2.99,-2.9264007674867125,313.4010000000001,-0.15822727768929182,1.6913999999999996,0.8366661454373825,4,-0.5451554367787054,2,-0.03141543362639332,3,-0.016492447456656602,0.5,0.29316247663833017
9,108,B-1937,,-3.699,-3.8724889905671267,265.1909999999999,0.11161613582350023,3.976800000000003,-1.2930385618321378,0,0.09342124341594424,0,0.0062484377632874835,10,0.22405462950265947,0.9090909090909092,0.2901479187709882
9,108,A-4803,,-2.3379408202,-1.7527058680778596,100.161,0.6886541365019827,1.9466,0.6640582801223618,0,0.10299861866983573,0,0.005118909102004017,4,-0.0035941355971459087,0.6666666666666666,0.0949971171344746
9,108,B-1712,,-2.4448,-1.7255492318296413,116.95,0.764434246695673,2.1072,0.45609867089665757,0,0.11688160423561111,0,0.002656232331637092,0,-0.09344337937436482,1.0,0.3327621873965169
9,108,B-2070,c1ccc2c(c1)NC1C3CC4CCN3C3CC21CC43,-2.8266,-2.688082091601871,326.44000000000005,-0.3092184901351419,1.5545,0.8610762339435232,7,-0.24742470498676086,1,0.02624677776317781,1,0.04323974528512513,0.7,0.24293714053958407
9,108,B-4634,c1ccncc1,-2.1296,-1.444919126229833,167.11999999999998,0.2234917601934957,0.478,1.545576420160389,1,0.22279397100132114,1,0.05881043723003996,2,0.022051424066026757,0.0,-0.21270434486973186
9,108,H-514,,-3.3,-3.5018468672929735,203.35099999999997,0.24178325922139982,3.3716000000000026,-0.7606148961537991,0,0.11400851933859166,0,-0.00016895294619134654,6,0.021564173094338723,0.9,0.18651982416406165
9,108,F-471,O=C1CC(=O)NC(=S)N1,-2.38,-2.0296764812741364,258.343,-0.2723236617922587,0.4663999999999998,1.28187972158697,1,0.12653962914330283,0,0.057692044953314474,6,0.026415797316124357,0.7272727272727273,0.055058781529783205
9,108,D-1691,,-0.517,0.1910025138042423,212.198,-0.05852378251714733,-4.224499999999998,2.8403588435196827,0,0.14123881934481455,0,0.05210959851222345,6,0.05680089883069934,1.0,0.46395693012534134
9,108,F-742,c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,-4.63,-6.7735792518248505,390.9580000000002,-0.2746057827384936,5.555620000000006,-2.928440952090085,4,-0.3626231806955963,3,-0.029157940298334416,5,0.1422998982807005,0.28,-0.016112500271672204
9,108,A-4946,,-3.4375252922,-3.228408756583895,254.414,0.0068101161511287134,3.364200000000002,-0.551071266881257,0,0.10923917375894575,0,-0.0004204142163422212,6,0.13873603026393705,0.875,0.37323639835106714
9,108,B-202,,-3.2301,-3.2724365652469842,203.83,0.20984083199458908,3.1882,-0.4486295498853841,0,0.10562051459176598,0,-0.0006763258175094285,1,0.0077680174460382535,1.0,0.15857874043489165
9,108,F-38,C1CCC2(CC1)OCCS2,-2.82,-2.3318860566080595,231.31699999999992,-0.17175934569367468,1.8741,0.7119763141401229,2,0.014398923816214805,0,-0.0020467934377330866,2,0.030132090745896303,0.9,0.39035154783249154
9,108,B-802,O=C1OC(CN2CCOCC2)CN1N=Cc1ccco1,-2.6359,-2.3736393772760236,324.29300000000006,-0.40796171186509456,0.6747000000000001,1.3503890469466802,3,-0.30415510458358824,1,0.01561927850800776,5,0.031427899889570246,0.5384615384615384,0.2459800078397774
9,108,B-4504,O=S(=O)(Nc1ncccn1)c1ccccc1,-2.5843,-2.6315806258170706,280.309,-0.21880313081279917,0.8681999999999999,1.3305024085220751,2,-0.07895069887767175,2,-0.04627910743536872,4,0.0185803729099075,0.0909090909090909,-0.3316916761118408
9,108,A-234,,-3.2972120668,-4.062632983973225,192.302,0.19417869508355015,3.8243000000000023,-1.201694030758413,0,0.10802011792695485,0,0.002469840760906861,5,0.02795713812403537,0.4615384615384615,0.11137404890111353
9,108,A-4846,,-2.6477435098,-1.7113477974478088,142.19799999999998,0.5755736140331631,2.0868,0.747787255406369,0,0.10018033984152358,0,0.0014807133902674354,7,0.004783356246108318,0.5,0.16378571764613292
9,108,A-4238,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,-4.8795513261000005,-6.496276648399547,530.4560000000004,-0.41217110152059655,5.190380000000005,-2.5785265070448125,4,-0.31858681920079823,3,-0.032150815204856985,9,0.008459116002477564,0.3846153846153846,0.14163827258041167
9,108,B-1686,,-1.585,-0.5846622771621776,271.138,-0.17558819058275382,-1.4099999999999997,1.9169823728725304,0,0.14402496729905917,0,0.028346172991563,10,0.2291119339429187,1.0,0.5773992603258774
9,108,E-1001,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1,-3.98,-4.93333681407811,365.5020000000001,-0.2407928823560708,4.007780000000002,-1.1177618580290396,4,-0.3752841414108082,2,-0.01363219373494635,4,0.01826404510961607,0.3809523809523809,0.10080901035451667
9,108,A-5578,c1ccc(OP2OCC3(CO2)COP(Oc2ccccc2)OC3)cc1,-6.813060611,-7.949802022074475,604.7050000000002,-0.2724568558547794,9.868199999999996,-4.634026470442081,4,-0.293284383833229,2,-0.08661966040428758,4,0.3932611170563717,0.6363636363636364,0.2482630254149071
9,108,C-771,c1ccc(CCN2CCC(Nc3ccccc3)CC2)cc1,-3.82,-4.632266160374153,336.479,-0.1577819400337945,4.136700000000003,-1.1364981547790678,3,-0.18942810356169665,2,-0.0045434189443357195,6,0.043303529452787225,0.4090909090909091,0.11762072150333225
9,108,A-2421,,-3.1367509984,-2.661993582308258,342.5240000000001,-1.0564663958058496,2.2399000000000004,0.27983649155740004,0,0.08818245872928393,0,-0.0036028871268574954,16,0.746516803285941,0.8947368421052632,0.5884787410631964
9,108,A-4801,,-2.4896905423,-1.3678539927108362,144.21399999999997,0.59612867263587,1.9857,0.8029929342709708,0,0.10740787229021279,0,0.005453803664168051,4,-0.018482187090684107,0.875,0.44358370552999854
9,108,C-1183,,-2.01,-1.57412925155696,274.273,-0.24623252868795245,-0.2960999999999985,1.6915187474999809,0,0.12775303368078442,0,0.024491369629550966,6,0.03653161947564246,0.6363636363636364,0.09674730085640501
9,108,A-2289,,-2.5281270707,-1.8204712661180924,130.231,0.6250123334848422,2.1951000000000005,0.4133580882086514,0,0.11922837541566025,0,0.0007223901066055555,5,0.012853707075197467,1.0,0.313292633602324
9,108,C-1613,c1ccncc1,-1.75,-0.25025909772650357,109.13200000000002,1.122217421103709,0.2460000000000001,2.0193892757163248,1,0.2438263345522287,1,0.02134178093041968,0,-0.13329353981658715,0.0,-0.21880157620122
9,108,A-834,,-1.6904508209,-0.9426638317905843,196.115,0.03717946437379226,-0.5804,1.7387978946283105,0,0.14576851813958974,0,0.019937863134018633,8,-0.02831854406143917,1.0,0.44890976600651633
9,108,B-3451,c1ccc(C2(Cn3cncn3)CCCO2)cc1,-3.8775,-4.741424168967922,377.0690000000001,-0.4004590991502442,3.664200000000003,-0.9785923339384783,3,-0.21288390421901432,2,-0.000741724437269696,3,0.01598647599718531,0.3846153846153846,0.14020521079127965
9,108,B-3009,c1ccc(Cc2cncnc2)cc1,-3.4377,-3.9368602341370407,312.29099999999994,-0.27098415528353487,3.267100000000002,-0.4606708103301207,2,-0.04115190615606156,2,-0.011108643960690685,4,0.015633540398480444,0.3333333333333333,0.13636053520626132
9,108,A-1806,,-3.104157036,-3.828644373283968,151.253,0.17650346625588578,3.282580000000002,-0.8069513210914732,0,0.11015277848771474,0,-0.0006370708806308609,4,0.003779036748629152,0.7,-0.006552468792717909
9,108,C-1886,c1ccncc1,-2.91,-2.992006728332798,263.341,-0.21229683617190143,2.2031,0.28418233582429275,1,0.1004509825912903,1,0.005814887499564504,7,0.0266748991023044,0.5,0.10810579683302718
9,108,A-113,C1CCCCC1,-2.9799872046,-2.813539718214743,228.332,-0.16888404999995715,2.3712000000000004,0.2895396016842043,1,0.11472704369652464,0,0.0009357469124377196,3,-0.0024398425160726094,0.9230769230769232,0.25752057601949613
9,108,B-2634,,-3.1319,-3.0001712393501854,230.304,-0.04077354633364149,2.7684000000000006,-0.225114644047423,0,0.11970707733908054,0,0.0008238430783056142,7,0.11368589289778445,0.8333333333333334,0.33643893172708356
9,108,A-2464,,-4.7999839607,-5.433393274692588,296.539,0.027557626271369255,7.060400000000008,-4.1176246060118435,0,0.013581092805838265,0,0.03672992601610969,17,1.3757399251039486,0.9,0.5355615551333678
9,108,A-4169,c1cnccn1,-1.7631595965,-1.076760828838635,139.11399999999998,0.43362327691015545,-0.2430000000000001,1.7942783366326138,1,0.23631523815191172,1,0.023807876410570354,1,0.0023199842389906187,0.0,-0.26216674717150207
9,108,B-1846,O=c1ncc2[nH]cnc2[nH]1,-1.7136,-1.6755264610131453,136.11399999999998,0.551623406409732,-0.3538,1.6859363346902192,2,-0.08063539088527052,2,-0.0552691236617942,0,-0.141186932140746,0.0,-0.3310559614139101
9,108,B-231,,-2.9384,-2.3092719570722093,260.334,-0.24666553525164467,2.0227,0.5725306679033982,0,0.09387503659150012,0,0.005417756136874666,7,0.12796444110512464,0.8333333333333334,0.4425444704539144
9,108,A-1239,O=C(c1ccccc1)c1ccccc1,-2.9226200497000003,-3.1532118624604863,214.22,0.03424587175134759,2.3288,0.4136014136978652,2,-0.0528679449947871,2,-0.03282957708002174,2,0.02689193408513955,0.0,-0.23731476590865605
9,108,B-496,,-2.7369,-2.010852136295275,158.241,0.43376326760496137,2.5199000000000007,0.12861772217423414,0,0.1319285711821106,0,0.0007243451315090875,6,0.12208117326738313,0.8888888888888888,0.47697157835590315
9,108,A-665,,-2.772789495,-2.4018356328067747,296.319,-0.30050649972087495,1.5704,0.867055796902314,0,0.10682453818524805,0,0.0052422095511824385,10,0.11404731588007928,0.4,0.11043980040665267
9,108,E-27,,-2.36,-1.4581183636219466,82.14599999999999,0.7509374317943384,1.8098,0.8479381602422414,0,0.10084053649329318,0,0.00511636278254911,2,0.029521697473124102,0.6666666666666666,0.11246624160388083
9,108,C-104,O=C1NC(=O)C2(CCC2)C(=O)N1,-1.66,-1.1034208823930638,168.15200000000002,0.42010103468215376,-0.4773,1.693199018058752,2,-0.06049622603641483,0,0.0017489931665074716,0,-0.1372626214848164,0.5714285714285714,0.2842277132321251
9,108,F-824,O=S(=O)(Nc1ncccn1)c1ccccc1,-2.63,-2.7105683717266107,264.31,-0.20196609454224204,1.16802,1.2047729938955616,2,-0.04445891238697308,2,-0.04240235338701179,3,0.021291902779773546,0.0909090909090909,-0.34286711407434617
9,108,B-4570,O=C1C=C2CCC3C4CCCC4CC(=O)C3C2CC1,-3.1097,-3.4338004198604253,360.45000000000016,-0.4389425501498618,1.9898,0.5337810388482425,4,-0.47310753966284075,0,0.0013656642880313678,2,0.05938143173727025,0.7619047619047619,0.18866032909011082
9,108,B-1993,,-2.391,-1.303082505135918,113.18499999999996,0.7458410227996656,1.6653,1.061538585997636,0,0.12584221869277612,0,0.0012302065373798793,3,0.006334708356985409,0.4,0.06106954649101055
9,108,C-565,O=C1C=C2CCC3C4CCCC4CC(=O)C3C2CC1,-3.11,-3.4338004198604253,360.45000000000016,-0.4389425501498618,1.9898,0.5337810388482425,4,-0.47310753966284075,0,0.0013656642880313678,2,0.05938143173727025,0.7619047619047619,0.18866032909011082
9,108,F-446,O=C1CC(=O)NC(=S)N1,-2.17,-1.6340985397893273,244.316,-0.24500833123118826,0.0762999999999999,1.678483574612199,1,0.1283048789737928,0,0.018823130883897442,5,0.02779767884921736,0.7,0.062439322134126486
9,108,F-876,O=C(CCc1ccccc1)Nc1ccccc1,-3.41,-4.016098338951142,255.317,-0.0011744847642561611,3.3500200000000016,-0.4606863496072413,2,-0.0895714935594424,2,-0.03436132526364734,4,0.019329506654968583,0.1875,-0.14469539840014697
9,108,B-971,O=C1C=CC2=C3c4ccccc4OCC3CC2=C1,-2.6994,-3.778400051302767,300.266,-0.17744701614796818,1.3296,0.9184741561619836,4,-0.7387036904281662,1,0.005754129400552104,0,-0.21435869713522476,0.1875,-0.2671801391425638
9,108,F-808,O=C(Cc1ccccc1)NCc1ccccc1,-3.19,-3.8037438771360184,239.318,-0.0867561100408656,3.1065000000000014,-0.16705721544139468,2,-0.0807641655940239,2,-0.034775710008409386,4,0.018295913513413777,0.1875,-0.14774779555336554
9,108,B-2813,,-3.4288,-3.6631503722448095,260.386,0.06787353075612083,3.3785000000000016,-0.7368662128150566,0,0.09995877941339405,0,-0.0004204142163422212,7,0.02961633103826971,1.0,0.18162640759017906
9,108,B-810,,-3.0006,-2.654195450916431,230.30399999999992,-0.1944071606303167,2.4532000000000007,0.07382876340606367,0,0.12295493827077629,0,0.0009542348455234135,9,0.15206123274098934,0.8333333333333334,0.4953513344619079
9,108,C-753,C1=Cc2ccccc2Nc2ccccc21,-3.29,-4.530931284747899,236.274,-0.02146135262649752,3.3872000000000018,-0.3852688222101649,3,-0.32573945647477287,2,-0.0342932132195896,0,-0.2260810181494577,0.0,-0.23314862805603528
9,108,A-1600,,-2.9303113789,-2.548796721569836,142.242,0.4224736905354692,2.935900000000002,-0.3346596942363254,0,0.1293799295386268,0,-0.0007145041262035654,6,0.12861778796347592,0.8888888888888888,0.41104486276649665
9,108,C-1303,O=C(OCC(=O)N1CCCC1)c1ccccc1,-2.27,-1.699145637404526,276.292,-0.2129303938674281,0.3197000000000001,1.6254613862558782,2,-0.028323821913269338,1,0.026124521915044635,4,0.031569651502068106,0.3571428571428571,0.16389181271455383
9,108,F-684,O=S(=O)(c1ccccc1)c1ccoc1,-2.4,-2.6137915157327427,303.317,-0.2595881680433385,0.4654000000000005,1.2410782226807455,2,-0.08175166536111303,2,-0.01762964000395407,3,0.02185689882406005,0.0,-0.21281836981776872
9,108,A-976,,-2.8193366955,-2.8691087087024925,226.272,-0.31349078214600407,2.0052,0.5295375935494789,0,0.0856192325521884,0,0.0017105011921599684,9,-0.015701479202287625,0.5,0.14815501936334835
9,108,B-1052,,-2.4014,-2.2898531458781806,82.146,0.5684341604853831,2.1386000000000003,0.260914839166594,0,0.14490722487623614,0,-0.0035910086106749283,1,-0.0002309168659489755,0.3333333333333333,0.04465134908160695
