ID,observed_solubility,mean_prediction,residual,absolute_error,prediction_sd,prediction_range,prediction_count,nearest_neighbor_distance,mean_knn_distance,median_knn_distance,maximum_knn_distance,applicability_domain,observed_solubility_region,high_error,high_uncertainty,high_error_high_uncertainty,failure_mode,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3
C-1350,-1.92,-1.8780457712356475,-0.0419542287643524,0.0419542287643524,0.1594953280052514,0.3520131329269782,4,0.09310935645842,0.3504546805272768,0.41479506268053956,0.45309165676168933,In-domain,-2 to < 0,False,True,False,Low-error + high-uncertainty,267.24499999999995,-0.9556,2,2,5,0.4
C-1862,-3.01,-2.720609004010491,-0.2893909959895087,0.2893909959895087,0.0735002849963633,0.1464880308982685,3,0.12280523109571484,0.17558556882647455,0.16153821524007123,0.2331771799841269,In-domain,-4 to < -2,False,False,False,Low-error + stable,222.24,2.3363,1,1,2,0.3333333333333333
A-4824,-2.9059550684,-3.364809207160671,0.45885413876067105,0.45885413876067105,0.0927298798433493,0.1311398537116921,2,0.12255585500564625,0.2733555915613576,0.29689726960010837,0.341180708798487,In-domain,-4 to < -2,False,False,False,Low-error + stable,330.17100000000005,1.8455999999999997,3,2,4,0.3846153846153846
A-620,-2.6214335505,-2.6188229761063693,-0.0026105743936306602,0.0026105743936306602,0.0855731213775918,0.1707679384860285,3,0.270649041390488,0.3369703213249854,0.3148391207343483,0.49994111934014274,In-domain,-4 to < -2,False,False,False,Low-error + stable,226.27199999999996,1.8611,0,0,8,0.5
C-1261,-3.4,-3.72539592693656,0.3253959269365603,0.3253959269365603,0.0458446439615642,0.0910368747341592,3,0.14928506297257446,0.2666990491302236,0.2847180790739723,0.3387898707850731,In-domain,-4 to < -2,False,False,False,Low-error + stable,304.217,3.377900000000002,1,1,9,0.5
A-1700,-3.1378557654000003,-3.776274779703863,0.6384190143038628,0.6384190143038628,0.0547553351280205,0.1083025027000377,3,0.0,0.1123982817511261,0.06894685645250953,0.23678854888802578,In-domain,-4 to < -2,False,False,False,Low-error + stable,192.302,3.5141000000000027,1,0,2,0.6153846153846154
C-611,-3.29,-3.577706719374644,0.28770671937464387,0.28770671937464387,0.1648333637437256,0.3340823060482449,4,0.0,0.1527266100216005,0.19956613008057658,0.21908934629281115,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,230.263,3.036500000000001,2,2,3,0.2142857142857142
B-3306,-3.6391,-4.369823340095929,0.7307233400959294,0.7307233400959294,0.0,0.0,1,0.32492458022198467,0.47025665912353504,0.5096586200468873,0.5888561897192477,In-domain,-4 to < -2,False,False,False,Low-error + stable,274.404,4.247820000000004,3,1,4,0.6666666666666666
B-3765,-2.7308,-2.617492002440986,-0.11330799755901388,0.11330799755901388,0.0914875879658523,0.1589480261082974,3,4.996003610813204e-16,0.07460999109615214,0.09514345717141295,0.16912103260191946,In-domain,-4 to < -2,False,False,False,Low-error + stable,248.01899999999995,1.9894,1,1,1,0.0
B-1705,-3.3284,-3.7881090395398966,0.45970903953989684,0.45970903953989684,0.1007305327227587,0.2012951552981143,3,0.13698269839688432,0.2574919185440504,0.30161832171621417,0.31658695790720603,In-domain,-4 to < -2,False,False,False,Low-error + stable,276.915,2.78888,1,1,0,0.0
C-137,-2.53,-1.70721451741212,-0.8227854825878798,0.8227854825878798,0.0622047326709677,0.1199180821215251,3,0.0,0.022120822493528758,0.024604751060468274,0.047090559417459765,In-domain,-4 to < -2,False,False,False,Low-error + stable,136.14999999999998,1.69322,1,1,1,0.125
A-4933,-3.1520232011,-4.178780594159281,1.0267573930592806,1.0267573930592806,0.2402104708557913,0.4791071331120773,3,0.14937954684159252,0.2211561803854359,0.26171976347021864,0.26210433485388096,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,170.296,3.716100000000002,0,0,9,0.9090909090909092
B-2152,-2.5497,-2.578275603411579,0.028575603411578943,0.028575603411578943,0.0421048740819501,0.0816961777581672,4,0.026406680428689173,0.10897319961098666,0.12578799510131203,0.18313232104812147,In-domain,-4 to < -2,False,False,False,Low-error + stable,227.271,1.0594000000000003,2,2,1,0.0
A-2483,-4.3409088983,-6.3874079744363215,2.046499076136321,2.046499076136321,0.0,0.0,1,0.09533713759349244,0.4078034264187987,0.4860324129312555,0.5602759985878277,In-domain,-6 to < -4,True,False,False,High-error + stable,438.4690000000002,4.9030800000000045,3,3,9,0.25
B-4195,-3.0005,-2.5831934743483473,-0.4173065256516528,0.4173065256516528,0.1094829982043362,0.206114516090738,3,0.14563780816732644,0.17327967141325715,0.17230723354447833,0.20781150565569964,In-domain,-4 to < -2,False,False,False,Low-error + stable,179.21900000000002,2.6435000000000013,1,1,2,0.3
I-84,-3.01,-2.853128390590914,-0.15687160940908562,0.15687160940908562,0.052449177365656,0.1019299633174473,3,0.017997557935970323,0.15961555468912153,0.1974735962398734,0.25104984287340026,In-domain,-4 to < -2,False,False,False,Low-error + stable,264.369,2.617000000000001,1,1,8,0.5333333333333333
B-4453,-1.2714,-0.6895234415572921,-0.581876558442708,0.581876558442708,0.0,0.0,1,2.220446049250313e-16,0.12845465096712222,0.13849278550163893,0.19727126242449367,In-domain,-2 to < 0,False,False,False,Low-error + stable,112.08799999999998,-0.9368000000000004,1,1,0,0.0
D-1360,-2.627,-1.9235463281400857,-0.703453671859914,0.703453671859914,0.1565464472045437,0.2984045905864876,3,0.00859283561221076,0.03673348610647266,0.04188630433382625,0.05965841529964185,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,149.193,1.8615,1,1,2,0.2222222222222222
B-2315,-2.886,-2.9064337992678233,0.020433799267823183,0.020433799267823183,0.1718773951778968,0.3271266041927094,3,0.32983249476942667,0.34274289932860214,0.3492888157145844,0.3492888157145844,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,253.808,1.7714,0,0,0,0.0
B-1142,-1.9521,-0.0357283796174527,-1.9163716203825472,1.9163716203825472,0.0474737306875111,0.0859462125266572,3,0.02843336585589968,0.147622355713256,0.1694323830850456,0.20202927944247873,In-domain,-2 to < 0,True,False,False,High-error + stable,119.12,0.8507,0,0,3,1.0
C-1484,-3.53,-4.197880024016933,0.6678800240169331,0.6678800240169331,0.0928355381554297,0.1632574229168266,3,0.553075005248973,0.6343006829771759,0.6235486561267897,0.7166663373375334,Borderline,-4 to < -2,False,False,False,Low-error + stable,404.4230000000002,2.962680000000001,1,1,6,0.4210526315789473
A-347,-4.6725029066,-6.766714337717722,2.0942114311177216,2.0942114311177216,0.0,0.0,1,0.3722061531527103,0.49987598043997006,0.5546349065390389,0.5701665250003067,In-domain,-6 to < -4,True,False,False,High-error + stable,390.4640000000001,5.573700000000003,4,4,5,0.0
B-3421,-2.6618,-2.390066142904212,-0.2717338570957879,0.2717338570957879,0.1061471226793641,0.2097204992716834,3,0.11631637451052923,0.21937756144297865,0.24891308486692232,0.3036614128178784,In-domain,-4 to < -2,False,False,False,Low-error + stable,275.3949999999999,1.5887000000000002,1,1,7,0.4545454545454545
D-1848,-3.2030000000000003,-3.739421830558522,0.5364218305585218,0.5364218305585218,0.0981704993508782,0.1924514808117634,3,3.885780586188048e-16,0.05590230087586749,0.0745484288117423,0.13041464675585207,In-domain,-4 to < -2,False,False,False,Low-error + stable,191.455,3.1025,1,1,0,0.0
E-1018,-3.21,-1.9637061411739904,-1.2462938588260095,1.2462938588260095,0.0,0.0,1,0.9815716586559486,1.7009409316352966,1.8298073832123272,2.0131307895660133,Out-of-domain,-4 to < -2,True,False,False,High-error + stable,665.7330000000004,0.1197000000000034,4,0,3,0.6363636363636364
C-2125,-1.27,-1.2440919727415012,-0.025908027258498834,0.025908027258498834,0.0028923621874949,0.0040904178328504,2,0.4161527201456735,0.8409199934427353,0.9018451077479017,1.0684413301707059,Out-of-domain,-2 to < 0,False,False,False,Low-error + stable,268.273,-2.708299999999996,2,0,3,0.6363636363636364
B-2234,-2.9677,-2.9829080429119035,0.015208042911903696,0.015208042911903696,0.0229993517375629,0.0424043942150409,3,0.10084375711452381,0.2311063002640798,0.26419755186456834,0.2641975518645684,In-domain,-4 to < -2,False,False,False,Low-error + stable,246.016,2.0555000000000003,1,1,2,0.0
A-1829,-3.2653422506,-4.313197358143284,1.0478551075432838,1.0478551075432838,0.1146983377930426,0.1622079448885713,2,0.44057274480838454,0.5247279244398723,0.5228053810885426,0.5864696705698365,In-domain,-4 to < -2,False,False,False,Low-error + stable,206.32899999999992,3.738100000000003,2,0,0,0.7857142857142857
B-3330,-2.4568,-2.8304920298970897,0.37369202989708983,0.37369202989708983,0.0982883262770182,0.2637732778580433,5,0.09488648364556057,0.1464283380409857,0.12452035038029224,0.26134245720784005,In-domain,-4 to < -2,False,False,False,Low-error + stable,286.28700000000003,0.9446999999999998,2,2,4,0.0666666666666666
A-146,-3.0887781924,-3.1042784133987724,0.015500220998772463,0.015500220998772463,0.0079448167463073,0.0153311141408178,3,0.0,0.07238411866607701,2.7755575615628914e-16,0.2929737368778757,In-domain,-4 to < -2,False,False,False,Low-error + stable,196.29,2.7643000000000013,2,0,1,0.9166666666666666
B-4410,-2.4154,-1.8154514798887362,-0.5999485201112638,0.5999485201112638,0.0378743480542371,0.0676149372990695,3,0.2662026652508517,0.6643292671724925,0.7124123320081575,0.9516651354815514,Borderline,-4 to < -2,False,False,False,Low-error + stable,390.3410000000002,-0.524799999999999,0,0,10,0.625
B-3324,-2.9973,-3.698978773914427,0.701678773914427,0.701678773914427,0.065025606245131,0.1572176119578845,4,0.2406832735136088,0.2846724163869524,0.29987728955228365,0.30250297773301116,In-domain,-4 to < -2,False,False,False,Low-error + stable,221.643,2.89482,2,2,1,0.0909090909090909
A-4823,-2.2331509446,-1.8644590154604106,-0.3686919291395896,0.3686919291395896,0.0275030533156438,0.0513667505821375,3,0.23346377692732034,0.25606856616163903,0.26171976347021875,0.26171976347021875,In-domain,-4 to < -2,False,False,False,Low-error + stable,70.13499999999999,1.9725,0,0,0,0.6
B-3771,-2.458,-1.8019495438396145,-0.6560504561603857,0.6560504561603857,0.0573259298085162,0.1103285785275751,3,0.0,0.02672590757723333,0.0179975579359708,0.06160237003825304,In-domain,-4 to < -2,False,False,False,Low-error + stable,152.14899999999997,1.3934,1,1,2,0.125
C-1278,-3.26,-3.3746435951175497,0.11464359511754996,0.11464359511754996,0.0,0.0,1,0.15448516710679908,0.22054405887669487,0.23764872517267976,0.26172088309757086,In-domain,-4 to < -2,False,False,False,Low-error + stable,275.348,2.632900000000001,2,1,3,0.5
B-3145,-2.5622,-1.98380850095955,-0.5783914990404497,0.5783914990404497,0.0953006711481543,0.1347755016409781,2,0.1425297470407815,0.2756627806642534,0.31270353108325827,0.33640151140963104,In-domain,-4 to < -2,False,False,False,Low-error + stable,273.72400000000005,1.3202999999999996,1,1,6,0.6
C-1778,-2.11,-1.4162220010989859,-0.693777998901014,0.693777998901014,0.0715767842371123,0.1402799443517626,3,0.0,0.010494642613965263,0.0,0.035789224804237484,In-domain,-4 to < -2,False,False,False,Low-error + stable,182.131,0.7886,1,1,2,0.0
C-1790,-2.11,-1.4162220010989859,-0.693777998901014,0.693777998901014,0.0715767842371123,0.1402799443517626,3,0.0,0.010494642613965263,0.0,0.035789224804237484,In-domain,-4 to < -2,False,False,False,Low-error + stable,182.131,0.7886,1,1,2,0.0
B-2740,-2.7785,-2.4038408864777367,-0.37465911352226344,0.37465911352226344,0.0486092226436918,0.0905384027194733,3,0.15030699421324298,0.2451672730481119,0.2920776895063558,0.2992485779632059,In-domain,-4 to < -2,False,False,False,Low-error + stable,240.217,1.5970999999999995,0,0,5,0.5714285714285714
E-1187,-2.84,-2.4093595118908793,-0.4306404881091206,0.4306404881091206,0.0942576899847851,0.1880819402979714,3,0.0,0.08737274811403471,0.11807587804291038,0.1219866479085504,In-domain,-4 to < -2,False,False,False,Low-error + stable,169.61099999999996,2.2984,1,1,1,0.125
B-1940,-2.783,-2.3217353828016383,-0.46126461719836165,0.46126461719836165,0.0933903409486776,0.1853261419391136,3,0.0,0.0628434697805544,0.1047391163009239,0.10473911630092395,In-domain,-4 to < -2,False,False,False,Low-error + stable,142.58499999999998,2.3486,1,1,1,0.1428571428571428
C-2396,-3.85,-4.828402999962018,0.9784029999620176,0.9784029999620176,0.0787974034627663,0.1114363566568288,2,0.3575682146188245,0.402350517111903,0.39580299458340706,0.45914286097006846,In-domain,-4 to < -2,False,False,False,Low-error + stable,286.33,4.148900000000003,4,3,2,0.05
C-2287,-2.36,-2.70751854670342,0.3475185467034203,0.3475185467034203,0.0494261333436687,0.0975835861847791,3,0.2910517198904892,0.38735117773664685,0.42690565446644035,0.43038387245550236,In-domain,-4 to < -2,False,False,False,Low-error + stable,280.309,0.1632999999999999,2,2,3,0.0909090909090909
B-690,-3.3533,-3.8595341819594977,0.5062341819594978,0.5062341819594978,0.0549519380461805,0.1098341128214492,3,0.0,0.09103925259290539,0.04797290103277045,0.22247845445757156,In-domain,-4 to < -2,False,False,False,Low-error + stable,225.55299999999997,3.2670000000000003,1,1,1,0.1428571428571428
C-1676,-2.68,-1.744133084593378,-0.9358669154066221,0.9358669154066221,0.3095813295804155,0.6055825350063457,3,0.2979727151031736,0.3873948274516376,0.4191409123787727,0.43346067431160606,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,268.313,1.1216999999999997,1,0,3,0.6153846153846154
B-2329,-3.795,-4.310203606572835,0.5152036065728351,0.5152036065728351,0.0413620717237276,0.0777575856047265,3,0.1646228029763299,0.2503297401541297,0.27159346003394014,0.3359927913690749,In-domain,-4 to < -2,False,False,False,Low-error + stable,311.85300000000007,3.8098000000000023,1,1,9,0.5882352941176471
G-611,-2.58,-2.494170236557005,-0.08582976344299498,0.08582976344299498,0.0063700135813807,0.0119550263131271,3,0.12889075009267442,0.15015026950391233,0.1420797224524998,0.19562143006938792,In-domain,-4 to < -2,False,False,False,Low-error + stable,118.245,2.539600000000001,0,0,4,1.0
B-4055,-2.6376,-2.513734902536251,-0.12386509746374896,0.12386509746374896,0.0671972212362757,0.1257798874559261,3,0.12036959777951911,0.12803409575963473,0.1263148515160472,0.13565366875668622,In-domain,-4 to < -2,False,False,False,Low-error + stable,130.231,2.603200000000001,0,0,6,1.0
B-2324,-1.8433,-1.3421945704980849,-0.5011054295019151,0.5011054295019151,0.0349765054021691,0.0494642483041634,2,0.17148786191522358,0.23306036142735587,0.24507045758578974,0.25183651502498816,In-domain,-2 to < 0,False,False,False,Low-error + stable,200.154,-0.0763999999999999,1,1,3,0.3333333333333333
C-1849,-2.3,-1.52874230380624,-0.7712576961937598,0.7712576961937598,0.0197459141586291,0.0279249396045881,2,0.14071045882494124,0.29072216370515075,0.3099337099893811,0.3899099810531452,In-domain,-4 to < -2,False,False,False,Low-error + stable,214.196,0.5061,1,1,3,0.4444444444444444
H-524,-3.17,-3.331687280727012,0.161687280727012,0.161687280727012,0.0578865925041094,0.1155943481564256,3,0.06512870298622864,0.17128665536344995,0.17724515002359711,0.2234180457770129,In-domain,-4 to < -2,False,False,False,Low-error + stable,269.77199999999993,2.9871000000000016,1,1,6,0.5
C-507,-3.14,-3.3199927836361076,0.1799927836361075,0.1799927836361075,0.0933930552809159,0.2263072054215316,4,0.15225173819899168,0.2949973152598718,0.31852820412403826,0.42698288365281123,In-domain,-4 to < -2,False,False,False,Low-error + stable,235.308,2.620000000000001,2,1,2,0.25
B-999,-2.4842,-2.107659280402734,-0.3765407195972661,0.3765407195972661,0.0625662927649382,0.1178737904463389,3,0.0,0.049056093960470726,0.06008240520463604,0.09259903229885881,In-domain,-4 to < -2,False,False,False,Low-error + stable,145.16099999999997,1.5281,2,2,0,0.0
F-354,-2.83,-2.6417507673286704,-0.18824923267132965,0.18824923267132965,0.1131967478120817,0.22299507025512,3,0.273525049401737,0.30931742684663643,0.3159556623625062,0.3514866171983681,In-domain,-4 to < -2,False,False,False,Low-error + stable,224.304,1.8664,0,0,7,0.6666666666666666
B-2220,-1.9169,-1.1454757194078045,-0.7714242805921956,0.7714242805921956,0.1934536538890471,0.380760776872227,3,0.10211496722411334,0.20030003219979958,0.23870633183106688,0.23870633183106688,In-domain,-2 to < 0,False,True,False,Low-error + high-uncertainty,186.236,0.2246200000000004,1,1,1,0.1428571428571428
A-1289,-2.779325494,-2.3217353828016383,-0.4575901111983618,0.4575901111983618,0.0933903409486776,0.1853261419391136,3,2.220446049250313e-16,0.06284346978055443,0.10473911630092386,0.1047391163009239,In-domain,-4 to < -2,False,False,False,Low-error + stable,142.585,2.3486,1,1,1,0.1428571428571428
B-2084,-2.4352,-2.180742325017068,-0.25445767498293215,0.25445767498293215,0.0756441056014227,0.1960672717371046,5,0.0,0.20890512432682523,0.27486644458622855,0.2835267283066849,In-domain,-4 to < -2,False,False,False,Low-error + stable,201.019,1.5148999999999997,1,1,0,0.0
E-562,-1.48,-0.7143759206138306,-0.7656240793861694,0.7656240793861694,0.1454306023855366,0.2056699302777149,2,2.220446049250313e-16,0.12845465096712214,0.1384927855016387,0.19727126242449344,In-domain,-2 to < 0,False,False,False,Low-error + stable,112.08799999999998,-0.9368,1,1,0,0.0
A-4845,-2.5825419737,-2.446372009788437,-0.13616996391156322,0.13616996391156322,0.0489392823133012,0.0692105967802763,2,0.29103664017494113,0.3607420199271537,0.3776245451844863,0.38124838399216676,In-domain,-4 to < -2,False,False,False,Low-error + stable,126.199,2.4792000000000005,1,0,2,0.75
A-3526,-1.4535787311,-1.025030652509136,-0.42854807859086397,0.42854807859086397,0.0943205554221219,0.133389408688528,2,0.49543776082333946,0.5237172219239328,0.5106220709543349,0.5663686829132005,In-domain,-2 to < 0,False,False,False,Low-error + stable,155.15699999999998,-1.3337999999999988,1,1,0,0.3333333333333333
B-2835,-2.0985,-1.5856767245428385,-0.5128232754571616,0.5128232754571616,0.0638323138965964,0.1267825380338838,3,0.1061043154170899,0.21875613274462413,0.2298230155436328,0.27238326443034866,In-domain,-4 to < -2,False,False,False,Low-error + stable,200.219,0.6091899999999999,1,1,2,0.2857142857142857
B-2853,-3.4727,-3.6227977160046283,0.15009771600462818,0.15009771600462818,0.0499152910700169,0.0996190992944185,3,0.15422386011378467,0.22640639422675327,0.19775459066484607,0.3450250079106655,In-domain,-4 to < -2,False,False,False,Low-error + stable,311.8090000000001,2.9463000000000017,1,1,7,0.5
B-2914,-3.1079,-2.3955673936009347,-0.7123326063990651,0.7123326063990651,0.1728030576366988,0.3454940205069556,3,0.3367110777991252,0.3832602938537068,0.40143165610536957,0.40896702443994604,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,256.39,2.3794000000000004,0,0,11,0.8571428571428571
C-1993,-2.63,-2.3795296080727297,-0.25047039192727016,0.25047039192727016,0.1195320759120369,0.2257220783798899,3,0.13169641779468172,0.18313491534161655,0.20026259842950528,0.20355164942784568,In-domain,-4 to < -2,False,False,False,Low-error + stable,228.317,1.2993,1,1,4,0.4
A-5413,-2.2251369084,-1.9744231351427122,-0.25071377325728794,0.25071377325728794,0.0456603597298272,0.0883985795981936,3,0.0915857155356836,0.194743687376925,0.1831618858408368,0.2845933578701661,In-domain,-4 to < -2,False,False,False,Low-error + stable,151.14,1.3203,2,1,0,0.125
D-1756,-3.504,-3.434950434672921,-0.06904956532707907,0.06904956532707907,0.4050331796664607,0.9186558967617012,4,0.19906953037612363,0.5745081264271444,0.6306969533687267,0.7294722007801254,Borderline,-4 to < -2,False,True,False,Low-error + high-uncertainty,447.0100000000001,2.0107,1,1,4,0.4
C-2117,-1.83,-2.107120361720167,0.27712036172016674,0.27712036172016674,0.0382826228598501,0.0541398044516143,2,0.2613123094263273,0.34026983843707365,0.34946422852261794,0.3899099810531453,In-domain,-2 to < 0,False,False,False,Low-error + stable,252.23,-1.0457,2,2,2,0.4
C-1389,-2.55,-2.068450241611959,-0.48154975838804104,0.48154975838804104,0.0494421592540003,0.0889866269750858,3,0.23734153275733444,0.33419961412274224,0.34871924477051636,0.40846782512857926,In-domain,-4 to < -2,False,False,False,Low-error + stable,337.3280000000001,0.7901999999999993,1,1,7,0.375
C-1124,-2.17,-1.777240367740129,-0.392759632259871,0.392759632259871,0.0278847056504187,0.0511421453848133,3,0.4609768543511137,0.4887082098266188,0.4830470752398236,0.5455365385991993,In-domain,-4 to < -2,False,False,False,Low-error + stable,240.259,0.4928999999999998,0,0,6,0.3636363636363636
B-3059,-2.1053,-1.4795649872311367,-0.6257350127688635,0.6257350127688635,0.3861346577467491,0.7335686014145397,3,0.6136858774560323,0.697353534768055,0.7098324693858499,0.7395722861450953,Borderline,-4 to < -2,False,True,False,Low-error + high-uncertainty,302.04600000000005,-0.1501999999999999,1,0,2,0.6666666666666666
B-2882,-0.53,-0.36744025980665085,-0.16255974019334918,0.16255974019334918,0.1725254659546683,0.3448603202609728,3,0.0,0.2720349780575527,0.4533916300959212,0.4533916300959212,In-domain,-2 to < 0,False,True,False,Low-error + high-uncertainty,237.212,-3.9236,0,0,6,0.7142857142857143
C-2094,-2.75,-2.8646605450057216,0.11466054500572165,0.11466054500572165,0.1220429108154256,0.292181033937823,4,0.0,0.0,0.0,0.0,In-domain,-4 to < -2,False,False,False,Low-error + stable,223.253,1.6687,2,2,1,0.0
D-277,-2.245,-1.386089529800336,-0.8589104701996642,0.8589104701996642,0.2024811151976457,0.4046724425666128,3,0.32655045348538236,0.46007759185065034,0.5227084251604911,0.5502276901813914,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,214.294,0.3714999999999997,1,1,1,0.625
C-700,-2.48,-2.233225564378956,-0.24677443562104395,0.24677443562104395,0.2119067789368237,0.4054357695854498,3,0.04971652091105211,0.07511236185139165,0.05985027276303914,0.1431152460498642,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,280.24000000000007,1.0248,2,1,4,0.3636363636363636
B-2446,-1.4939,-1.4109750743509044,-0.0829249256490956,0.0829249256490956,0.0561771146225916,0.1118002170156891,3,0.4721341922398227,0.5381468349673943,0.5646227253656156,0.6035653476632852,In-domain,-2 to < 0,False,False,False,Low-error + stable,218.256,-1.1753199999999993,1,1,6,0.3333333333333333
B-984,-3.0905,-3.2024195414215524,0.11191954142155236,0.11191954142155236,0.0910383791319101,0.2093387759911,4,0.0,0.5300966183002174,0.6172701642997183,0.7102573005998213,In-domain,-4 to < -2,False,False,False,Low-error + stable,246.30599999999995,2.419600000000001,3,0,0,0.6
F-887,-2.46,-2.7600418518047745,0.3000418518047745,0.3000418518047745,0.0779250652211915,0.1663224339767981,4,0.1498674620341689,0.20610869042606295,0.21756535142973565,0.23239222737574858,In-domain,-4 to < -2,False,False,False,Low-error + stable,228.255,1.36237,2,2,2,0.0
A-940,-2.6724024043,-2.407813071822868,-0.264589332477132,0.264589332477132,0.0865344900398005,0.1666416972303475,3,0.11304857844548821,0.16131345143913742,0.16734006014717484,0.18143672860346105,In-domain,-4 to < -2,False,False,False,Low-error + stable,172.611,2.3572,1,1,2,0.25
E-955,-3.09,-3.2024195414215524,0.11241954142155253,0.11241954142155253,0.0910383791319101,0.2093387759911,4,0.0,0.5300966183002174,0.6172701642997183,0.7102573005998213,In-domain,-4 to < -2,False,False,False,Low-error + stable,246.30599999999995,2.419600000000001,3,0,0,0.6
B-2499,-2.4089,-1.8602338761606043,-0.5486661238393957,0.5486661238393957,0.0329685790445319,0.0466246116169464,2,0.0,0.029100124824123698,2.482534153247273e-16,0.09259903229885892,In-domain,-4 to < -2,False,False,False,Low-error + stable,146.14899999999997,1.3353999999999997,2,2,0,0.0
F-1148,-2.39,-1.7247845891850475,-0.6652154108149526,0.6652154108149526,0.4127585851512827,0.9187607285648474,4,0.0,0.124902721641729,0.16036047986560992,0.18706226744461182,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,226.276,1.1849999999999998,1,0,4,0.7272727272727273
A-581,-3.7030926455,-4.198030757418826,0.49493811191882564,0.49493811191882564,0.0321056170315457,0.0635193755617313,3,0.204156811477541,0.28328099657647665,0.29775423429729797,0.3221322474073549,In-domain,-4 to < -2,False,False,False,Low-error + stable,292.766,3.729300000000002,2,2,4,0.3333333333333333
F-393,-1.97,-2.897316059984196,0.9273160599841959,0.9273160599841959,0.4203091900642118,0.8280375747417956,3,0.1598065077011325,0.1901843604427366,0.1603604798656099,0.2818090118963306,In-domain,-2 to < 0,False,True,False,Low-error + high-uncertainty,215.234,-0.3742000000000003,1,1,2,0.0
C-2388,-3.18,-3.7780297833969017,0.5980297833969015,0.5980297833969015,0.0,0.0,1,0.09881131098812226,0.15867525865480342,0.15660149012306143,0.22223685909704474,In-domain,-4 to < -2,False,False,False,Low-error + stable,359.4010000000001,2.3156,4,2,4,0.4736842105263157
C-969,-3.7,-4.365753498068654,0.6657534980686535,0.6657534980686535,0.0,0.0,1,0.21132721263244342,0.2745971235116983,0.30407802771011366,0.3284698895967782,In-domain,-4 to < -2,False,False,False,Low-error + stable,296.326,3.6945200000000025,3,2,3,0.2352941176470588
B-30,-4.2773,-6.101620998579099,1.8243209985790987,1.8243209985790987,0.2145141057248827,0.4272874955457171,4,4.440892098500626e-16,0.5191764007516263,0.6909458771816577,0.7357942870666498,In-domain,-6 to < -4,True,True,True,High-error + high-uncertainty,416.58300000000025,4.852300000000005,5,0,1,0.7916666666666666
A-521,-2.4740066421,-1.9219489839134658,-0.5520576581865342,0.5520576581865342,0.0612806369908299,0.1087878853600432,3,0.004086094060405471,0.055796449444668605,0.03796067417116734,0.13682138985836964,In-domain,-4 to < -2,False,False,False,Low-error + stable,180.203,1.7583,1,1,3,0.3
A-1009,-2.5105450102,-2.138988749456644,-0.3715562607433558,0.3715562607433558,0.1898752804103768,0.3761736020661401,3,0.1163533573934245,0.16439975381057909,0.18579744760575873,0.1957237649888376,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,106.596,2.4138,0,0,1,1.0
B-691,-3.5319,-4.050991021054962,0.5190910210549622,0.5190910210549622,0.0861241481955084,0.1984404181195107,4,0.24421070574206855,0.27660343609041826,0.28832398270728204,0.2891003483286601,In-domain,-4 to < -2,False,False,False,Low-error + stable,340.341,2.908800000000001,2,2,7,0.2857142857142857
C-2339,-3.18,-3.068594276992201,-0.11140572300779894,0.11140572300779894,0.0356246700089931,0.0656446626815863,3,0.5156007173938987,0.5852834660019897,0.5976363453974368,0.6526026394860732,Borderline,-4 to < -2,False,False,False,Low-error + stable,376.3690000000002,2.18408,1,1,7,0.3529411764705882
A-1199,-3.9356925608,-5.491903707458779,1.5562111466587791,1.5562111466587791,0.6371834020012918,1.2505966826644688,3,0.03308521765096988,0.1394982133746306,0.1421060140450478,0.22342425072864167,In-domain,-4 to < -2,True,True,True,High-error + high-uncertainty,241.46299999999997,5.249100000000005,0,0,13,1.0
B-3148,-2.9921,-2.797065228995922,-0.19503477100407807,0.19503477100407807,0.0705751170157203,0.1566958931258981,4,0.13115305057089655,0.18349518226065387,0.16677387686140255,0.2475714988882553,In-domain,-4 to < -2,False,False,False,Low-error + stable,256.323,2.0851,2,1,3,0.5
B-2231,-2.2558,-2.2420264370074467,-0.013773562992553057,0.013773562992553057,0.0750755340812017,0.2092270505744542,6,0.12251182666351434,0.18735782225463632,0.1965475674619321,0.23715798000221122,In-domain,-4 to < -2,False,False,False,Low-error + stable,216.24,0.8933199999999999,2,2,2,0.1666666666666666
F-1020,-2.12,-1.1484131663025043,-0.9715868336974958,0.9715868336974958,0.2868229807759639,0.6264309032476297,4,0.0,0.21658544344024905,0.2657364203483652,0.31247574609379264,In-domain,-4 to < -2,False,True,False,Low-error + high-uncertainty,210.233,0.5709000000000001,1,0,3,0.5
