ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual,Name,SMILES,abs_residual,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff,rdkit_valid,has_metal,formal_charge,is_charged,atom_count,heavy_atom_count_rdkit,component_count,is_multicomponent,carbon_count,high_mw_95,high_mw_99,high_logp_95,high_logp_99,large_structure_95,large_structure_99,multicomponent_record,extreme_residual_95,extreme_residual_99,id_occurrences,repeated_id,smiles_occurrences,repeated_smiles,single_component,metal_free,neutral,very_high_mw,very_high_logp,standard_analytical_domain,rdkit_valid_structure,rdkit_molwt,rdkit_mollogp,rdkit_tpsa,rdkit_hbd,rdkit_hba,rdkit_rotatable_bonds,rdkit_heavy_atom_count,rdkit_heteroatom_count,rdkit_aromatic_rings,rdkit_saturated_rings,rdkit_aliphatic_rings,rdkit_ring_count,rdkit_fraction_csp3,rdkit_molmr,rdkit_labute_asa,rdkit_balaban_j,rdkit_bertz_ct,max_fused_aromatic_ring_size,n_fused_aromatic_systems
B-554,PPXUHEORWJQRHJ-UHFFFAOYSA-N,-1.8135,0.0920636582943411,3,G5,130.18699999999998,1.5956,-2.366738215949949,0.5532382159499489,0.5532382159499489,ethyl isovalerate,CCOC(=O)CC(C)C,0.5532382159499489,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,130.18699999999998,1.5956,26.3,0,2,3,9,2,0,0,0,0,0.8571428571428571,36.088,56.20397104375983,3.2711920488970017,86.91694057588533,0,0
B-734,MLFHJEHSLIIPHL-UHFFFAOYSA-N,-1.8135,0.05325,2,G3,130.18699999999998,1.5956,-2.366738215949949,0.5532382159499489,0.5532382159499489,isoamyl acetate,CC(C)CCOC(C)=O,0.5532382159499489,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,130.18699999999998,1.5956,26.3,0,2,3,9,2,0,0,0,0,0.8571428571428571,36.088,56.20397104375984,3.006105030052141,86.91694057588533,0,0
B-4580,FAOZLTXFLGPHNG-KNAQIMQKSA-N,-4.0986,0.0,1,G1,376.4680000000001,2.923300000000001,-3.5456706999166063,-0.5529293000833939,0.5529293000833939,fluoromethalone,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,0.5529293000833939,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,27,27,1,False,22,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,376.4680000000001,2.923300000000001,74.6,2,4,1,27,5,0,3,4,4,0.7272727272727273,98.53260000000004,159.07755185907868,1.863657222021154,787.1822826420921,0,0
C-328,PJRBPKOOGLKPFB-UHFFFAOYSA-N,-3.25,0.0,1,G1,179.19999999999996,2.1191,-2.6971697817410853,-0.5528302182589147,0.5528302182589147,3-isothiocyanatobenzoic acid,OC(=O)C1=CC(=CC=C1)N=C=S,0.5528302182589147,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,12,12,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,179.19999999999996,2.1191,49.66,1,3,2,12,4,1,0,0,1,0.0,48.08730000000001,74.37114593359495,3.113793063513397,338.58042243788793,1,1
F-29,RDESHSVNCKVUPO-UHFFFAOYSA-N,-1.89,0.0,1,G1,215.249,1.1574999999999995,-2.4425760810959765,0.5525760810959766,0.5525760810959766,"1,4-dioxaspiro[4.5]decan-2-ylmethyl carbamate",NC(=O)OCC1COC2(CCCCC2)O1,0.5525760810959766,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,15,15,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,215.24899999999997,1.1574999999999995,70.78000000000002,1,4,2,15,5,0,2,2,2,0.9,52.17640000000003,88.85411623591769,1.798703941709042,237.5768874739904,0,0
C-2495,AJWHQEKVIAEOBU-UHFFFAOYSA-N,-3.5,0.0,1,G1,421.49300000000017,3.9543000000000026,-4.052494702572446,0.5524947025724458,0.5524947025724458,naproxen-derivat 3 i,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)C(N)CC3=CC=CC=C3,0.5524947025724458,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,31,31,1,False,25,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,421.49300000000017,3.9543000000000026,87.85000000000001,1,6,8,31,6,3,0,0,3,0.28,118.68240000000004,181.4582114724865,1.5679561603761876,1050.22152382523,2,2
B-3481,QHMTXANCGGJZRX-WUXMJOGZSA-N,-2.8745,0.0,1,G1,217.23200000000003,0.8166,-2.322144309258546,-0.5523556907414537,0.5523556907414537,pymetrozine,CC1=NNC(=O)N(C1)\N=C\c2cccnc2,0.5523556907414537,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,217.23200000000003,0.8166,69.95,1,4,2,16,6,1,0,1,2,0.2,60.17770000000002,92.67206548494264,2.0742229670406047,439.7824279511766,1,1
B-2908,UFHLMYOGRXOCSL-UHFFFAOYSA-N,-3.7306,0.0246999999999999,2,G3,290.406,2.581200000000001,-3.178728311866692,-0.5518716881333079,0.5518716881333079,ipt (isoprothiolane),CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,0.5518716881333079,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,12,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,290.406,2.581200000000001,52.60000000000001,0,6,4,18,6,0,1,1,1,0.6666666666666666,74.39800000000004,115.8545348103105,2.918164740548121,329.0889112034554,0,0
G-837,SCWKRWCUMCMVPW-UHFFFAOYSA-N,-1.803,0.0,1,G1,151.165,1.4048,-2.354860376773118,0.551860376773118,0.551860376773118,Metolcarb,c1ccccc1(OC(=O)NC),0.551860376773118,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,151.165,1.4048,38.33,1,2,1,11,3,1,0,0,1,0.125,41.525700000000015,64.98621686144887,2.5793022920073194,233.10719092921437,1,1
A-1381,HYZJCKYKOHLVJF-UHFFFAOYSA-N,-1.769197233,0.0,1,G1,118.13899999999995,1.5629,-2.3209828681861686,0.5517856351861685,0.5517856351861685,1H-benzimidazole,[nH]1cnc2ccccc12,0.5517856351861685,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,118.13899999999995,1.5629,28.68,1,1,0,9,2,2,0,0,2,0.0,36.09370000000001,52.54187605319297,2.954659790285104,280.8939367663436,2,1
B-2683,MWZGHIGOSHTXGY-UHFFFAOYSA-N,-3.4792,0.0,1,G1,251.083,2.1994,-2.9277410911708768,-0.5514589088291233,0.5514589088291233,"4(1h)-pyrimidinone, 5-bromo-2-phenyl-",BrC1=CNC(=NC1=O)c2ccccc2,0.5514589088291233,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,251.083,2.1994,45.75,1,2,1,14,4,2,0,0,2,0.0,57.99370000000001,88.95686299313915,2.5393077873022483,492.9752269483679,1,2
F-408,XBLAEBYYJMOIDO-UHFFFAOYSA-N,-1.79,0.0,1,G1,245.348,0.6549,-2.340969085824176,0.550969085824176,0.550969085824176,ethyl 4-(ethylcarbamothioyl)piperazine-1-carboxylate,CCNC(=S)N1CCN(C(=O)OCC)CC1,0.550969085824176,5.684341886080804e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,245.348,0.6549,44.81,1,3,2,16,6,0,1,1,1,0.8,66.44270000000003,101.7212760046401,2.331080355912676,226.44869689229972,0,0
C-1254,JAQUASYNZVUNQP-UHFFFAOYSA-N,-2.72,0.0,1,G1,257.377,3.080400000000002,-3.270890163486746,0.5508901634867458,0.5508901634867458,levorphanol,CN1CCC23CCCCC2C1CC4=C3C=C(O)C=C4,0.5508901634867458,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,19,19,1,False,17,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,257.377,3.080400000000002,23.47,1,2,0,19,2,1,2,3,4,0.6470588235294118,76.48180000000005,114.98234033967138,1.9048671334438945,511.9835708010821,1,1
B-1652,AFHJQYHRLPMKHU-WEZNYRQKSA-N,-1.7025,0.0,1,G1,418.39800000000025,-0.8912000000000002,-2.253272136164991,0.5507721361649909,0.5507721361649909,aloin,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@@H]2c3cccc(O)c3C(=O)c4c(O)cc(CO)cc24,0.5507721361649909,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,30,30,1,False,21,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,418.39800000000025,-0.8912000000000002,167.91,7,9,3,30,9,2,1,2,4,0.3809523809523809,101.1791,170.59601764299475,1.9598885325931952,986.6825980598012,2,1
C-2092,REYFJDPCWQRWAA-UHFFFAOYSA-N,-2.6,0.0,1,G1,265.36,2.6949000000000005,-3.1507459474120134,0.5507459474120133,0.5507459474120133,antazoline,C1CN=C(CN(CC2=CC=CC=C2)C3=CC=CC=C3)N1,0.5507459474120133,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,17,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,265.36,2.6949000000000005,27.63,1,3,5,20,3,2,0,1,3,0.2352941176470588,84.23870000000005,119.51239508368636,1.7935916677564712,563.3036923427362,1,2
B-1091,LIIALPBMIOVAHH-UHFFFAOYSA-N,-3.1221,0.0,1,G1,176.17099999999996,1.8016,-2.571377603458243,-0.5507223965417571,0.5507223965417571,"2h-1-benzopyran-2-one, 7-methoxy-",COc1ccc2C=CC(=O)Oc2c1,0.5507223965417571,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,13,13,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,176.17099999999996,1.8016,39.44,0,3,1,13,3,2,0,0,2,0.1,49.03600000000002,74.55789391918846,2.746434018430034,484.7389947562,2,1
C-1934,HBVOLZAKVSHTFL-UHFFFAOYSA-N,-2.38,0.0,1,G1,178.151,-0.2202999999999998,-1.8297522856371315,-0.5502477143628686,0.5502477143628686,1-acetylallopurinol,CC(=O)[N]1N=CC2=C1N=CNC2=O,0.5502477143628686,0.0,8.326672684688674e-17,0.0,1.0,0.0,0.0,True,False,0,False,13,13,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,178.151,-0.2202999999999998,80.64,1,4,0,13,6,2,0,0,2,0.1428571428571428,44.449200000000005,72.21252549896681,2.9058460937611628,524.5172184283391,2,1
B-3489,RMBXZSQVALTSOC-UHFFFAOYSA-N,-1.564,0.0,1,G1,183.211,0.5112800000000002,-2.114236950995966,0.5502369509959659,0.5502369509959659,"butanamide, n-(aminocarbonyl)-2-cyano-2-ethyl-",CCC(CC)(C#N)C(=O)NC(N)=O,0.5502369509959659,2.8421709430404014e-14,0.0,1.4210854715202004e-14,0.0,0.0,0.0,True,False,0,False,13,13,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,183.211,0.5112800000000002,95.98,2,3,3,13,5,0,0,0,0,0.625,46.35410000000002,76.89922259078283,4.666440209480426,250.60497894617112,0,0
B-2870,RZONVOYARNZXEO-UHFFFAOYSA-N,-3.3483,0.0,1,G1,245.278,1.8928,-2.798218490210046,-0.5500815097899538,0.5500815097899538,ethyl 2-formamido-(phenylvinyl)acrylate,CCOC(=O)C(NC=O)=CC=Cc1ccccc1,0.5500815097899538,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,245.278,1.8928,55.4,1,3,6,18,4,1,0,0,1,0.1428571428571428,69.39170000000003,105.9581855835038,2.7366156564840383,449.3667252520633,1,1
G-819,NUKZAGXMHTUAFE-UHFFFAOYSA-N,-1.87,0.0603579892,2,G3,130.18699999999998,1.7397,-2.4199879374187576,0.5499879374187575,0.5499879374187575,Methyl hexanoate,CCCCCC(=O)OC,0.5499879374187575,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,130.18699999999998,1.7397,26.3,0,2,4,9,2,0,0,0,0,0.8571428571428571,36.158,56.20397104375984,2.9730624080867365,78.98533616859814,0,0
F-375,TWFAUAOSZJCOQV-UHFFFAOYSA-N,-2.62,0.0,1,G1,244.316,-0.0677999999999999,-2.071023283631748,-0.5489767163682528,0.5489767163682528,"5-(2-Hydroxyethyl)-5-isobutyl-2-thioxodihydro-4,6(1H,5H)-pyrimidinedione",CC(C)CC1(CCO)C(=O)NC(=S)NC1=O,0.5489767163682528,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,True,False,0,False,16,16,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,244.316,-0.0677999999999999,78.43,3,4,4,16,6,0,1,1,1,0.7,62.474200000000025,99.59368147057432,3.0097689230426714,308.0258315489629,0,0
C-1745,NCMZQTLCXHGLOK-UHFFFAOYSA-N,-4.53,0.0350000000000001,2,G3,330.4680000000001,4.450000000000004,-3.9812766193065534,-0.5487233806934455,0.5487233806934455,"prasterone  acetate;  dehydroepiandrosterone  acetate; prasterone acetate; 5,6-dehydroisoandrosterone acetate",CC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1,0.5487233806934455,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,24,24,1,False,21,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,330.4680000000001,4.450000000000004,43.370000000000005,0,3,1,24,3,0,3,4,4,0.8095238095238095,92.26400000000004,144.76175509905497,1.5973719061421665,606.2051148204893,0,0
B-4308,LYXGYFZZVMODTB-AWEZNQCLSA-N,-2.2709,0.0,1,G1,274.32,1.7303,-2.8193356146787623,0.5484356146787621,0.5484356146787621,"l-tryptophan, n-acetyl, ethyl ester",CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N(C)C=O,0.5484356146787621,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,15,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,274.32,1.7303,62.400000000000006,1,3,6,20,5,2,0,0,2,0.3333333333333333,76.25070000000002,117.07324597282052,2.2680320030660144,605.9393625230555,2,1
C-1002,MTZBBNMLMNBNJL-UHFFFAOYSA-N,-3.9,0.0566999999999999,2,G3,354.8150000000001,2.562140000000001,-3.351694560066711,-0.548305439933289,0.548305439933289,xipamide,CC1=C(NC(=O)C2=CC(=C(Cl)C=C2O)[S](N)(=O)=O)C(=CC=C1)C,0.548305439933289,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,23,23,1,False,15,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,354.8150000000001,2.562140000000001,109.48999999999998,3,4,3,23,8,2,0,0,2,0.1333333333333333,88.35920000000002,138.4928745209081,2.481292347581099,874.3401567967136,1,2
B-2,XVFGERBEZKEGSS-UHFFFAOYSA-N,-3.2502,0.0,1,G1,201.019,1.9672,-2.702017197977197,-0.548182802022803,0.548182802022803,5-bromo-3-hydroxybenzaldehyde,Oc1cc(Br)cc(C=O)c1,0.548182802022803,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,201.019,1.9672,37.3,1,2,1,10,3,1,0,0,1,0.0,41.19430000000001,66.61964869177471,3.1790298004027595,237.53306142431703,1,1
E-603,LQNUZADURLCDLV-UHFFFAOYSA-N,-1.8,0.0217564096362481,4,G5,123.11099999999996,1.5948,-2.346666664186096,0.5466666641860953,0.5466666641860953,nitrobenzene,O=N(=O)c(cccc1)c1,0.5466666641860953,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,9,9,1,False,6,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,123.11099999999996,1.5948,43.14,0,2,1,9,3,1,0,0,1,0.0,33.0964,52.08437884199676,2.981454614041131,207.5576620543373,1,1
A-1219,QTXVAVXCBMYBJW-UHFFFAOYSA-N,-3.0625087471,1.589309613426241,4,G4,308.333,3.609600000000002,-3.608858342580421,0.5463495954804212,0.5463495954804212,4-hydroxy-3-(3-oxo-1-phenylbutyl)-2H-chromen-2-one,CC(=O)CC(c1ccccc1)C2=C(O)Oc3ccccc3C2=O,0.5463495954804212,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,23,23,1,False,19,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,308.333,3.609600000000002,67.50999999999999,1,4,4,23,4,3,0,0,3,0.1578947368421052,87.73180000000005,132.5520250911752,2.2586253240211427,909.550972694472,2,2
B-2640,ZXYAAVBXHKCJJB-UHFFFAOYSA-N,-1.9381,0.0,1,G1,156.09699999999998,-1.2386,-1.391820446139301,-0.5462795538606993,0.5462795538606993,"5-pyrimidinecarboxylic acid, 1,2,3,4-tetrahydro-",OC(=O)C1=CNC(=O)NC1=O,0.5462795538606993,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,5,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,156.09699999999998,-1.2386,103.01999999999998,3,3,1,11,6,1,0,0,1,0.0,34.64269999999999,59.514441248113904,3.433954173266979,387.9591580824157,1,1
A-4958,UZJZIZFCQFZDHP-UHFFFAOYSA-N,-2.9373448418,0.0,1,G1,173.13099999999997,1.33816,-2.391625020103761,-0.5457198216962387,0.5457198216962387,3-Nitrophthalonitrile,[O-][N+](=O)c1cccc(C#N)c1C#N,0.5457198216962387,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,13,13,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,173.13099999999997,1.33816,90.72,0,4,1,13,5,1,0,0,1,0.0,42.52640000000001,73.59942243372741,3.4929393077038924,439.6828531951769,1,1
B-3874,BXRFQSNOROATLV-UHFFFAOYSA-N,-1.8101,0.0,1,G1,151.12099999999998,1.4073,-2.35566123884814,0.5455612388481399,0.5455612388481399,p-nitrobenzaldehyde,[O-][N+](=O)c1ccc(C=O)cc1,0.5455612388481399,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,151.12099999999998,1.4073,60.21,0,3,2,11,4,1,0,0,1,0.0,38.48390000000001,62.61084305643713,3.000886645997868,278.2420897763861,1,1
C-2594,QIGZLJVYYYXMIH-UHFFFAOYSA-N,-4.7,0.0,1,G1,831.0719999999998,4.085200000000007,-5.245553372974289,0.5455533729742887,0.5455533729742887,boc-phe-his-achpa-leu-nh-ch2-ph-3-ch2-nh2 (analog 12),CC(C)CC(NC(=O)CC(O)C(CC1CCCCC1)NC(=O)C(CC2=C[NH]C=N2)NC(=O)C(CC3=CC=CC=C3)NC(=O)OC(C)(C)C)C(=O)NCC4=CC=CC(=C4)CN,0.5455533729742887,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,60,60,1,False,45,True,False,False,False,True,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,831.0719999999998,4.085200000000007,229.66,8,9,21,60,15,3,1,1,4,0.5555555555555556,228.83839999999933,353.7214233089292,1.5053446894841858,1808.9767387470465,1,3
B-4421,FULZLIGZKMKICU-UHFFFAOYSA-N,-1.7898,0.0099,2,G3,152.22199999999998,1.3421,-2.3346447423583987,0.5448447423583986,0.5448447423583986,n-phenylthiourea,NC(=S)Nc1ccccc1,0.5448447423583986,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,10,10,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,152.22199999999998,1.3421,38.05,2,1,1,10,3,1,0,0,1,0.0,46.85010000000001,65.0448783617192,2.6742416022951265,220.3075329961489,1,1
B-3840,CYRMSUTZVYGINF-UHFFFAOYSA-N,-2.0965,0.0,1,G1,137.368,2.2836,-2.641046375241326,0.544546375241326,0.544546375241326,trichlorofluoromethane,FC(Cl)(Cl)Cl,0.544546375241326,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,5,5,1,False,1,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,137.368,2.2836,0.0,0,0,0,5,4,0,0,0,0,1.0,21.398,43.8145851114008,3.0237157840738176,22.36452797660028,0,0
E-697,OFVLGDICTFRJMM-UHFFFAOYSA-N,-3.12,0.0799999999999998,2,G3,444.4400000000002,-0.2143999999999991,-2.576154035424228,-0.5438459645757723,0.5438459645757723,tetracycline,CN(C)C2C1CC4C(=C(O)C1(O)C(=O)C(=C2O)C(N)=O)C(=O)c3c(O)cccc3C4(C)O,0.5438459645757723,0.0,0.0,2.8421709430404014e-14,0.0,0.0,0.0,True,False,0,False,32,32,1,False,22,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,444.4400000000002,-0.2143999999999991,181.62,6,9,2,32,10,1,0,3,4,0.4090909090909091,109.5409,182.42923685321395,2.0479220271303857,1148.584974808633,1,1
B-2307,PFQJPSASUCHKRO-UHFFFAOYSA-N,-1.9196,0.0,1,G1,166.20499999999998,1.5841,-2.463151286759662,0.5435512867596621,0.5435512867596621,"4-benzothiazolol, 2-amino-",Nc1sc2cccc(O)c2n1,0.5435512867596621,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,11,11,1,False,7,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,166.20499999999998,1.5841,59.14,2,4,0,11,4,2,0,0,2,0.0,45.69720000000002,67.1072033517989,2.900358307908823,396.2399457476436,2,1
F-839,CGTMKLDMVFZJPA-UHFFFAOYSA-N,-4.08,0.0,1,G1,358.4670000000001,3.0345000000000013,-3.536453789503906,-0.543546210496094,0.543546210496094,"4-amino-~{N}-(1,11,11-trimethyl-3,5-diazatricyclo[6.2.1.0^{2,7}]undeca-2,4,6-trien-4-yl)benzenesulfonamide",CC12CCC(C3=C1N=C(NS(=O)(=O)C1=CC=C(N)C=C1)N=C3)C2(C)C,0.543546210496094,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,25,25,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,358.4670000000001,3.0345000000000013,97.97,2,5,3,25,7,2,1,2,4,0.4444444444444444,96.80290000000004,147.48619666860426,1.7001715802945605,953.541400805614,1,2
F-535,LJXOMNKURQBXLP-UHFFFAOYSA-N,-1.41,0.0,1,G1,208.217,-0.1127999999999995,-1.9535052140927696,0.5435052140927699,0.5435052140927699,2-[(2-amino-2-phenylacetyl)amino]acetic acid,NC(C(=O)NCC(=O)O)C1=CC=CC=C1,0.5435052140927699,0.0,6.938893903907227e-17,0.0,0.0,0.0,0.0,True,False,0,False,15,15,1,False,10,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,208.217,-0.1127999999999995,92.42,3,3,4,15,5,1,0,0,1,0.2,54.015900000000016,86.8982024099877,2.5721007351655616,350.94495041448823,1,1
C-1211,LKACJLUUJRMGFK-UHFFFAOYSA-N,-1.91,0.1124999999999999,2,G3,242.362,0.9820000000000002,-2.453498127585711,0.5434981275857111,0.5434981275857111,"2,2-bis(ethylsulfonyl)butane;  trional",CCC(C)([S](=O)(=O)CC)[S](=O)(=O)CC,0.5434981275857111,2.8421709430404014e-14,0.0,0.0,0.0,0.0,0.0,True,False,0,False,14,14,1,False,8,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,242.36199999999997,0.9820000000000002,68.28,0,4,5,14,6,0,0,0,0,1.0,57.61760000000004,86.54464259217897,5.676923802661472,343.5643419800619,0,0
F-656,ATNJUVPMRFIJJA-UHFFFAOYSA-N,-4.42,0.0,1,G1,315.207,4.281900000000005,-3.876506831860492,-0.5434931681395083,0.5434931681395083,Heptyl 3-bromo-4-hydroxybenzoate,CCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,0.5434931681395083,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,18,18,1,False,14,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,315.207,4.281900000000005,46.53,1,3,7,18,4,1,0,0,1,0.5,74.84830000000004,116.28778872205784,2.297403074550861,390.6255357814509,1,1
C-2600,ILLSOIRJMQNTIA-UHFFFAOYSA-N,-3.98,0.0,1,G1,766.9439999999996,2.615400000000004,-4.523189390977922,0.5431893909779224,0.5431893909779224,"l-365,209 -analog 11;  (cyclic hexapeptide)",CCC(C)C1NC(=O)C(CC2=CC3=C(C=CC=C3)C=C2)NC(=O)C4CCCN4C(=O)C(CC5=C[NH]C=N5)NC(=O)C6CCCCN6C(=O)C7CCCCN7C1=O,0.5431893909779224,0.0,4.440892098500626e-16,2.8421709430404014e-14,0.0,0.0,0.0,True,False,0,False,56,56,1,False,42,True,False,False,False,True,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,766.9439999999996,2.615400000000004,176.91000000000005,4,7,6,56,14,3,4,4,7,0.5476190476190477,208.62979999999945,327.0571871243385,1.2752356620347869,1934.368719165232,2,2
C-945,OPXLLQIJSORQAM-UHFFFAOYSA-N,-3.88,0.1313999999999999,2,G3,295.298,2.972200000000001,-3.33688786535871,-0.5431121346412899,0.5431121346412899,mebendazole,COC(=O)NC1=NC2=CC(=CC=C2[NH]1)C(=O)C3=CC=CC=C3,0.5431121346412899,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,22,22,1,False,16,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,295.298,2.972200000000001,84.07999999999998,2,4,3,22,6,3,0,0,3,0.0625,81.99590000000002,125.68024821564931,1.9260874098713097,840.2231332611786,2,2
A-939,FIQMHBFVRAXMOP-UHFFFAOYSA-N,-2.8774727952,0.0,1,G1,278.291,3.3260000000000014,-3.420097707995667,0.542624912795667,0.542624912795667,triphenylphosphine oxide,O=[P](c1ccccc1)(c2ccccc2)c3ccccc3,0.542624912795667,0.0,0.0,0.0,0.0,0.0,0.0,True,False,0,False,20,20,1,False,18,False,False,False,False,False,False,False,False,False,1,False,1.0,False,True,True,True,False,False,True,True,278.291,3.3260000000000014,17.07,0,1,3,20,2,3,0,0,3,0.0,85.83450000000005,118.83519143171844,2.272149038700854,617.7209195571577,1,3
