ID,SMILES,scaffold,Solubility,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3,repetition,seed,predicted_solubility,residual,absolute_error,squared_error,prediction_error_direction,train_size,test_size,test_scaffold_count,observed_solubility_region,predicted_solubility_region
B-1988,CN(C)C(N)=N,,-1.7306,87.126,-0.5585299999999997,0,0,0,0.6666666666666666,9,108,0.5096698083329428,-2.240269808332943,2.240269808332943,5.01880881412812,overprediction,4730,3913,630,-2 to < 0,0 to < 2
D-303,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,c1ccc(Oc2ccccc2)cc1,-3.834,341.19000000000005,4.726000000000004,2,2,5,0.1875,9,108,-5.491854340940621,1.6578543409406206,1.6578543409406206,2.7484810157756594,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
B-3365,C[S](=O)(=O)c1ccc(c(Cl)c1)C(=O)C2C(=O)CCCC2=O,O=C1CCCC(=O)C1C(=O)c1ccccc1,-3.2994,328.7730000000002,1.8645000000000005,2,1,3,0.3571428571428571,9,108,-3.0190881861694674,-0.2803118138305325,0.2803118138305325,0.0785747129729631,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
C-2603,CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C5CCC=NN5C(=O)C6CCC=NN6C1=O,O=C1NCC(=O)N2N=CCCC2C(=O)N2N=CCCC2C(=O)NC(Cc2ccccc2)C(=O)N2CCCC2C(=O)NC1Cc1ccccc1,-4.04,738.8899999999999,2.272700000000004,6,2,6,0.5,9,108,-3.8038517081936805,-0.23614829180631958,0.23614829180631958,0.05576601572304266,overprediction,4730,3913,630,-6 to < -4,-4 to < -2
B-2123,OC(=O)C(S)CCC(S)C(O)=O,,-2.4758,210.27600000000004,0.5326,0,0,5,0.6666666666666666,9,108,-1.6367493843111247,-0.8390506156888753,0.8390506156888753,0.7040059356878807,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-3960,C1C=CCC=C1,C1=CCC=CC1,-2.0587,80.12999999999998,1.8926,1,0,0,0.3333333333333333,9,108,-1.826409547109725,-0.23229045289027495,0.23229045289027495,0.05395885450396904,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-3508,CO\N=C(/C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,c1ccc(Oc2ncccn2)cc1,-3.6037,361.3540000000001,2.4431000000000003,2,2,7,0.2941176470588235,9,108,-3.844215280960755,0.24051528096075492,0.24051528096075492,0.05784760037563088,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-140,FC(=C)C(F)(F)F,,-2.7599573667,114.041,2.0319000000000003,0,0,0,0.3333333333333333,9,108,-1.7913567843564964,-0.9686005823435038,0.9686005823435038,0.9381870881161746,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-1982,CCCO[P](=S)(OCCC)O[P](=S)(OCCC)OCCC,,-4.1009,378.4330000000002,5.158400000000005,0,0,14,1.0,9,108,-6.09980607734848,1.9989060773484795,1.9989060773484795,3.9956255060606853,underprediction,4730,3913,630,-6 to < -4,< -6
I-27,C[N@]1C[C@@H]2C[C@H]1CN2c1c(cc2c(n(cc(C(=O)O)c2=O)C2CC2)c1)F,O=c1ccn(C2CC2)c2cc(N3CC4CC3CN4)ccc12,-2.9,357.3850000000001,2.0664,5,2,3,0.4736842105263157,9,108,-3.335862369927001,0.4358623699270012,0.4358623699270012,0.18997600551838206,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
C-2397,CN1CC2CC1CN2C3=CC4=C(C=C3F)C(=O)C(=CN4C5CC5)C(O)=O,O=c1ccn(C2CC2)c2cc(N3CC4CC3CN4)ccc12,-2.9,357.3850000000001,2.0664,5,2,3,0.4736842105263157,9,108,-3.335862369927001,0.4358623699270012,0.4358623699270012,0.18997600551838206,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-3036,Cc1cccc(C)c1N(C2CCOC2=O)C(=O)CCl,O=C1OCCC1Nc1ccccc1,-3.2855,281.7389999999999,2.19074,2,1,3,0.4285714285714285,9,108,-3.003566767208136,-0.281933232791864,0.281933232791864,0.07948634775247138,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
E-110,CCCI,,-2.29,169.993,1.8314,0,0,1,1.0,9,108,-1.3609593228308585,-0.9290406771691415,0.9290406771691415,0.863116579834897,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-1610,CCCCC#CC,,-2.7695,96.173,2.1999000000000004,0,0,2,0.7142857142857143,9,108,-2.1847688178270044,-0.5847311821729955,0.5847311821729955,0.3419105554054288,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-1260,I\C=C/I,,-2.7813,279.846,2.3276000000000003,0,0,0,0.0,9,108,-3.3383554139196736,0.5570554139196737,0.5570554139196737,0.31031073417721905,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
D-1860,CCOc1ccc(N[S](=O)(=O)c2ccc(N)cc2)nn1,O=S(=O)(Nc1cccnn1)c1ccccc1,-2.427,294.336,1.2582999999999998,2,2,5,0.1666666666666666,9,108,-2.532082365536439,0.1050823655364388,0.1050823655364388,0.01104230354673374,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-2602,CCCCCCCCCCCCC(CCCCCCCCCC)C(O)=O,,-5.867639521599999,368.6460000000001,8.529000000000007,0,0,21,0.9583333333333334,9,108,-7.29223848593536,1.4245989643353605,1.4245989643353605,2.0294822091853817,underprediction,4730,3913,630,-6 to < -4,< -6
C-438,C[S](=O)(=O)OCCCCO[S](C)(=O)=O,,-2.27,246.306,-0.2809999999999997,0,0,7,1.0,9,108,-1.1604055344867736,-1.1095944655132264,1.1095944655132264,1.2311998778975826,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
A-718,CCCN(CCC)CCC,,-2.4722202552000003,143.27399999999997,2.5184000000000006,0,0,6,1.0,9,108,-2.407711691690556,-0.06450856350944445,0.06450856350944445,0.004161354766052028,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-2836,CC(C)C[C@H](N)C(=O)N[C@H](CCC(N)=O)C(O)=O,,-1.5687,259.306,-0.8052999999999981,0,0,8,0.7272727272727273,9,108,-1.5774978076148323,0.008797807614832287,0.008797807614832287,7.740141882760098e-05,underprediction,4730,3913,630,-2 to < 0,-2 to < 0
B-1576,CCCCCO[N+]([O-])=O,,-2.568,133.147,1.3849,0,0,5,1.0,9,108,-0.9970100475227669,-1.570989952477233,1.570989952477233,2.468009430784419,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
H-463,ClC(Cl)=C(Cl)Cl,,-2.74,165.834,3.0682,0,0,0,0.0,9,108,-2.9779843631954317,0.23798436319543148,0.23798436319543148,0.056636557125535045,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
F-756,NC1=CC=C(S(=O)(=O)NC2=NC=CC=N2)C=C1,O=S(=O)(Nc1ncccn1)c1ccccc1,-2.16,250.28300000000004,0.8596000000000001,2,2,3,0.0,9,108,-2.513343113994756,0.35334311399475604,0.35334311399475604,0.12485135620751116,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-1548,CCCCCC(=O)CCCCC,,-3.5322,170.29599999999996,3.716100000000002,0,0,8,0.9090909090909092,9,108,-4.322544936652767,0.7903449366527666,0.7903449366527666,0.6246451188926657,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
A-640,CC(C)=CCC\C(C)=C/CCC=O,,-3.5383035446,180.291,3.6582000000000026,0,0,6,0.5833333333333334,9,108,-4.068156588620913,0.5298530440209128,0.5298530440209128,0.28074424825822736,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
B-4044,[O-][N+](=O)OCCO[N+]([O-])=O,,-1.3495,152.062,-0.597,0,0,5,1.0,9,108,-0.5376287304890858,-0.8118712695109142,0.8118712695109142,0.6591349582572634,overprediction,4730,3913,630,-2 to < 0,-2 to < 0
A-5700,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC/C(C)=C/CO,,-4.8617411072,296.539,6.364100000000008,0,0,13,0.9,9,108,-6.7253876031542905,1.8636464959542902,1.8636464959542902,3.4731782618827043,underprediction,4730,3913,630,-6 to < -4,< -6
B-2581,CC[S](=O)(=O)CCS[P](=S)(OC)OC,,-2.5415,278.357,1.6716,0,0,7,1.0,9,108,-2.146002925273577,-0.39549707472642304,0.39549707472642304,0.15641793611715785,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
E-817,O(C(OC(C1O)C(O)CO)C1O2)C2C(Cl)(Cl)Cl,C1CC2OCOC2O1,-1.84,309.529,-0.4628999999999994,2,0,2,1.0,9,108,-1.2748224203733305,-0.5651775796266696,0.5651775796266696,0.31942569651266045,overprediction,4730,3913,630,-2 to < 0,-2 to < 0
B-3992,BrCCC=C,,-2.2473,135.004,1.9574,0,0,2,0.5,9,108,-1.5754692520482831,-0.6718307479517169,0.6718307479517169,0.45135655389336343,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-1796,OC/1=CC(=O)C=CC1=N/Nc2ccccc2,O=C1C=CC(=NNc2ccccc2)C=C1,-3.0299,214.224,2.0353,2,1,2,0.0,9,108,-2.8663572700302047,-0.16354272996979535,0.16354272996979535,0.0267462245259734,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
C-2211,C=CC1CN2CCC1CC2C(=O)C3=CC=NC4=C3C=CC=C4,O=C(c1ccnc2ccccc12)C1CC2CCN1CC2,-3.19,292.382,3.313900000000002,5,2,3,0.3684210526315789,9,108,-3.7910902371945423,0.6010902371945424,0.6010902371945424,0.3613094732505912,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-4280,c1cnc2c(c1)ccc3ncccc23,c1cnc2c(c1)ccc1ncccc12,-2.6806,180.21,2.7830000000000004,3,3,0,0.0,9,108,-3.6618051268029137,0.9812051268029136,0.9812051268029136,0.9627635008643217,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
D-2004,OCC(O)[C@H]1OC2O[C@@H](O[C@@H]2[C@H]1O)C(Cl)(Cl)Cl,C1CC2OCOC2O1,-1.843,309.529,-0.4628999999999993,2,0,2,1.0,9,108,-1.2748224203733305,-0.5681775796266695,0.5681775796266695,0.32282576199042035,overprediction,4730,3913,630,-2 to < 0,-2 to < 0
A-503,CC/C=C/CC/C=C/C=C,,-3.34190657,136.23799999999997,3.4750000000000023,0,0,5,0.4,9,108,-3.9324295566311447,0.5905229866311448,0.5905229866311448,0.3487173977397672,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-5490,CCCCCCCCCCCCCCOC(=O)C=C,,-4.428848848,268.441,5.416700000000005,0,0,14,0.8235294117647058,9,108,-4.197202142957454,-0.23164670504254659,0.23164670504254659,0.05366019595706858,overprediction,4730,3913,630,-6 to < -4,-6 to < -4
F-42,CC(C)C1OCC2(CO1)COC(C(C)C)OC2,C1OCC2(CO1)COCOC2,-3.11,244.331,2.0306,2,0,2,1.0,9,108,-2.3345658005462937,-0.7754341994537062,0.7754341994537062,0.6012981976824102,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-652,CC(C)C1CCC(C)CC1O,C1CCCCC1,-2.4880091207,156.269,2.439500000000001,1,0,1,1.0,9,108,-2.3239725107020157,-0.16403660999798442,0.16403660999798442,0.02690800941963084,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
D-1074,[O-][N+](=O)c1nccn1CC(=O)NCc2ccccc2,O=C(Cn1ccnc1)NCc1ccccc1,-2.813,260.253,1.1076999999999997,2,2,5,0.1666666666666666,9,108,-2.4070388094021937,-0.40596119059780644,0.40596119059780644,0.16480448827158853,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
C-1921,CCCC(=N\OCC)/C1=C(O)CC(CC1=O)C2CCCSC2,O=C1C=CCC(C2CCCSC2)C1,-3.58,325.4740000000001,4.113400000000003,2,0,6,0.7647058823529411,9,108,-4.66917988326862,1.0891798832686197,1.0891798832686197,1.186312818117044,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
C-1937,CC1=NC2=C(N=C1C)C(=O)NC=N2,O=c1[nH]cnc2nccnc12,-2.29,176.179,0.3299399999999999,2,2,0,0.25,9,108,-1.6100052012282415,-0.6799947987717585,0.6799947987717585,0.46239292635664436,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
F-144,CC(O)C(O)C(O)C(O)C=NNC(N)=O,,-0.7,221.213,-2.896000000000001,0,0,5,0.7142857142857143,9,108,-0.3657844190818761,-0.33421558091812387,0.33421558091812387,0.11170005452843901,overprediction,4730,3913,630,-2 to < 0,-2 to < 0
A-1015,CCC(C)(O)CCCC(C)C,,-2.6942897822000003,158.28499999999997,2.973700000000002,0,0,5,1.0,9,108,-2.9389792481116355,0.2446894659116352,0.2446894659116352,0.05987293472812129,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-1143,O=C1CCCCCCCCCCCN1,O=C1CCCCCCCCCCCN1,-2.8195043204,197.322,3.0172000000000008,1,0,0,0.9166666666666666,9,108,-3.0067138231969714,0.18720950279697135,0.18720950279697135,0.035047397937489226,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
E-681,CN(C)CCC=C2c1ccccc1COc3ccccc23,C=C1c2ccccc2COc2ccccc21,-3.4,279.383,3.9624000000000033,3,2,3,0.2631578947368421,9,108,-4.510692978000676,1.1106929780006758,1.1106929780006758,1.2336388913800096,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
A-172,CCO[Si](CCCCl)(OCC)OCC,,-3.3285834497000004,240.80299999999997,2.6637000000000013,0,0,9,1.0,9,108,-3.0528587007729633,-0.27572474892703713,0.27572474892703713,0.07602413717087766,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-2379,CCCCCCCCCCCCCCCCN(C)C,,-4.6524349135000005,269.51699999999994,6.029300000000006,0,0,15,1.0,9,108,-4.568241834312018,-0.08419307918798236,0.08419307918798236,0.007088474583153868,overprediction,4730,3913,630,-6 to < -4,-6 to < -4
F-1,NC(=O)C1=CN=C2N1CCC1=C(C=CC=C1)C21CCNCC1,c1ccc2c(c1)CCn1ccnc1C21CCNCC1,-2.43,296.374,1.2076,4,2,1,0.4117647058823529,9,108,-2.799945370760645,0.3699453707606448,0.3699453707606448,0.13685957734723095,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-2709,CCCCCCCC/C=C/CCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCC\C=C\CCCCCCCC,,-7.1238862525,665.0529999999999,11.118799999999991,0,0,36,0.8536585365853658,9,108,-5.686994761816242,-1.4368914906837578,1.4368914906837578,2.0646571559993916,overprediction,4730,3913,630,< -6,-6 to < -4
A-929,NC(=O)C(F)(F)F,,-1.4850227408,113.038,0.0340000000000001,0,0,0,0.5,9,108,0.11822115843520459,-1.6032438992352047,1.6032438992352047,2.570391000434903,overprediction,4730,3913,630,-2 to < 0,0 to < 2
A-1922,CCCCCCCCCCCCCO,,-3.3018240282,200.366,4.289700000000004,0,0,11,1.0,9,108,-4.705190105018231,1.4033660768182314,1.4033660768182314,1.9694363455641943,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
A-4905,CCCCC(CC)C(=O)OC,,-2.9898040042000003,158.241,2.375800000000001,0,0,5,0.8888888888888888,9,108,-1.8645952711278597,-1.1252087330721405,1.1252087330721405,1.2660946929818115,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
C-2089,CCN1CCN2C(=O)C3=C(C=CC=C3)N=C2C1C,O=c1c2ccccc2nc2n1CCNC2,-2.5,243.31000000000003,1.793,3,2,1,0.4285714285714285,9,108,-2.6307497080825,0.13074970808249997,0.13074970808249997,0.017095486163658958,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-3351,COC(=O)C1(CC1)[S](=O)(=O)c2ccccc2,O=S(=O)(c1ccccc1)C1CC1,-2.2601,240.28000000000003,1.1659,2,1,3,0.3636363636363636,9,108,-2.1591177580293976,-0.10098224197060235,0.10098224197060235,0.010197413193409282,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-1132,NC(=S)NC(N)=S,,-1.6996,135.217,-0.9368,0,0,0,0.0,9,108,-1.5647909266073246,-0.13480907339267545,0.13480907339267545,0.018173486268991755,overprediction,4730,3913,630,-2 to < 0,-2 to < 0
B-3290,CCCCCS[S](=O)CCCCC,,-3.1711,222.41899999999995,3.7637000000000023,0,0,9,1.0,9,108,-4.259377049317476,1.088277049317476,1.088277049317476,1.1843469360711523,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
I-38,CC(C(O)=O)c1cccc(Oc2ccccc2)c1,c1ccc(Oc2ccccc2)cc1,-3.7,242.274,3.6670000000000016,2,2,4,0.1333333333333333,9,108,-4.379934758694627,0.6799347586946265,0.6799347586946265,0.46231127608111994,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
A-2484,N#Cc1ccccc1/C=C/c2ccc(cc2)/C=C/c3ccccc3C#N,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,-4.2206388586,332.40600000000006,5.7707600000000046,3,3,4,0.0,9,108,-6.496992659089838,2.2763538004898383,2.2763538004898383,5.181786625004531,underprediction,4730,3913,630,-6 to < -4,< -6
B-3957,C=CCCC=C,,-2.6867,82.14599999999999,2.1386000000000003,0,0,3,0.3333333333333333,9,108,-2.2997729545134034,-0.38692704548659673,0.38692704548659673,0.1497125385289869,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
G-659,CCCCCC(=O)OCC,,-2.35,144.21399999999997,2.1298000000000004,0,0,5,0.875,9,108,-1.723160234499761,-0.6268397655002391,0.6268397655002391,0.3929280916123948,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
A-1881,CCCCCCCCC=O,,-3.1487064763,142.242,2.935900000000001,0,0,7,0.8888888888888888,9,108,-2.5731461018929935,-0.5755603744070066,0.5755603744070066,0.3312697445875336,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-4900,CCCCOC(=O)\C=C/C(=O)OCCCC,,-3.1280341619,228.28799999999995,2.2292,0,0,8,0.6666666666666666,9,108,-3.0457886649709347,-0.08224549692906535,0.08224549692906535,0.006764321765108898,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
F-1129,CCN(CC)CCSC1=NC2=C(N=N1)NC1=C2C=CC=C1,c1ccc2c(c1)[nH]c1nncnc12,-3.09,301.41900000000004,2.9400000000000004,3,3,6,0.4,9,108,-3.6969745873506463,0.6069745873506465,0.6069745873506465,0.36841814968948755,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
C-1627,CCC(CC=C)(C(=O)NC(N)=O)C(=O)OC,,-1.92,228.248,0.3268000000000001,0,0,5,0.5,9,108,-1.5047450560179556,-0.4152549439820443,0.4152549439820443,0.17243666850153078,overprediction,4730,3913,630,-2 to < 0,-2 to < 0
A-4691,FCC(F)(F)F,,-2.0087278867,102.03000000000002,1.5182000000000002,0,0,0,1.0,9,108,-0.7734826363863322,-1.235245250313668,1.235245250313668,1.5258308284224762,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-26,CCCC1=CC(=O)NC(=S)N1,O=c1cc[nH]c(=S)[nH]1,-2.1504,170.237,1.38499,1,1,2,0.4285714285714285,9,108,-1.631996074016421,-0.5184039259835789,0.5184039259835789,0.2687426304751879,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-2001,CC1CCCCN1CCCOC(=O)c2ccc(Cl)c(Cl)c2,O=C(OCCCN1CCCCC1)c1ccccc1,-4.2178,330.255,4.414700000000004,2,1,5,0.5625,9,108,-5.020620344112441,0.8028203441124404,0.8028203441124404,0.6445205049208172,underprediction,4730,3913,630,-6 to < -4,-6 to < -4
F-1152,OCC1OC(OC2=CC=CC=C2)C(O)C(O)C1O,c1ccc(OC2CCCCO2)cc1,-1.46,256.254,-1.1347000000000005,2,1,3,0.5,9,108,-1.6292190398380344,0.16921903983803444,0.16921903983803444,0.028635083443706286,underprediction,4730,3913,630,-2 to < 0,-2 to < 0
B-1478,O=C1N=CNc2nccnc12,O=c1nc[nH]c2nccnc12,-1.4716,148.12499999999997,-0.2868999999999999,2,2,0,0.0,9,108,-2.0005552787944776,0.5289552787944776,0.5289552787944776,0.2797936869645435,underprediction,4730,3913,630,-2 to < 0,-4 to < -2
B-1696,CCCCCCCCCC(C)O,,-2.9418,172.312,3.5079000000000025,0,0,8,1.0,9,108,-4.039920848516458,1.0981208485164582,1.0981208485164582,1.205869397946506,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
A-5496,CCCCCCCCCCCCCCCCCC[P](=O)(OC)OC,,-5.529966163099999,362.535,7.733800000000008,0,0,19,1.0,9,108,-6.897917879650609,1.3679517165506097,1.3679517165506097,1.8712918988137595,underprediction,4730,3913,630,-6 to < -4,< -6
C-2195,CC1CN(CCO1)[S](=O)(=O)NC(=O)NCC2CC3CC2C=C3,O=C(NCC1CC2C=CC1C2)NS(=O)(=O)N1CCOCC1,-2.26,329.4220000000001,0.4633000000000009,3,0,4,0.7857142857142857,9,108,-2.5323990769771285,0.27239907697712873,0.27239907697712873,0.07420125713799171,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-909,CC(C)=CCC\C(C)=C\CCC(C)=O,,-3.6974484249,194.318,4.048300000000003,0,0,6,0.6153846153846154,9,108,-4.437856447634076,0.7404080227340755,0.7404080227340755,0.5482040401289832,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
A-1141,OCc1cccc(Oc2ccccc2)c1,c1ccc(Oc2ccccc2)cc1,-2.8258731416,200.237,2.9712000000000005,2,2,3,0.0769230769230769,9,108,-3.5160770085087356,0.6902038669087358,0.6902038669087358,0.4763813778957719,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-307,N#CC(c1ccccc1)c2ccccc2,c1ccc(Cc2ccccc2)cc1,-2.9437,193.249,3.342080000000002,2,2,2,0.0714285714285714,9,108,-3.802911359421098,0.8592113594210979,0.8592113594210979,0.7382441601582511,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
F-221,CCCCCCCCOC(=O)C(C)OC(C)=O,,-3.39,244.331,2.841700000000001,0,0,9,0.8461538461538461,9,108,-2.9956607381858884,-0.3943392618141117,0.3943392618141117,0.15550345340809854,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-4338,C[Si](C)(C)CN,,-1.7619999999999998,103.241,0.8225,0,0,1,1.0,9,108,0.20638147897368445,-1.9683814789736842,1.9683814789736842,3.8745256467666285,overprediction,4730,3913,630,-2 to < 0,0 to < 2
B-382,CCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CC,,-3.2386,346.46400000000006,2.978400000000001,0,0,15,0.8888888888888888,9,108,-3.3304668500488477,0.09186685004884776,0.09186685004884776,0.00843951813789748,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-1037,CC(C)(C)Br,,-2.3586,137.01999999999998,2.1798,0,0,0,1.0,9,108,-1.8174369181648415,-0.5411630818351585,0.5411630818351585,0.2928574811413264,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-4193,CCOC(=O)CC(S[P](=S)(OC)OC)C(=O)OCC,,-3.3637,330.3640000000001,2.1218000000000004,0,0,9,0.8,9,108,-3.1535764058831397,-0.21012359411686043,0.21012359411686043,0.04415192480458711,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-488,CCCCOC(=O)CCC,,-2.3610477791,144.21399999999997,2.1298000000000004,0,0,5,0.875,9,108,-1.723160234499761,-0.6378875446002392,0.6378875446002392,0.40690051955612216,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-1820,C[C@@H](Cl)[C@@H](C)Cl,,-2.3541,127.014,2.2410000000000005,0,0,1,1.0,9,108,-1.7811985497333607,-0.5729014502666392,0.5729014502666392,0.32821607171761846,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-2319,CC(Cl)C(C)Cl,,-2.3541,127.014,2.2410000000000005,0,0,1,1.0,9,108,-1.7811985497333607,-0.5729014502666392,0.5729014502666392,0.32821607171761846,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
A-1790,C#C,,-1.3364263766,26.038,0.2493999999999999,0,0,0,0.0,9,108,0.13157128115279218,-1.4679976577527922,1.4679976577527922,2.155017123167684,overprediction,4730,3913,630,-2 to < 0,0 to < 2
B-3511,[O-][N+](=O)NC1=NCCN1Cc2ccc(Cl)nc2,C1=NCCN1Cc1cccnc1,-2.6223,255.665,0.6879,2,1,3,0.3333333333333333,9,108,-2.0219310337357297,-0.6003689662642704,0.6003689662642704,0.3604428956532286,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
F-1067,CCCCCCCC(=O)OC1C(C(O)CO)OC2OC(C)(C)OC21,C1CC2OCOC2O1,-3.17,346.42000000000013,1.4882999999999995,2,0,9,0.9411764705882352,9,108,-2.4846992721665795,-0.6853007278334204,0.6853007278334204,0.4696370875690158,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-569,CC(C)C(=O)C(C)(C)CC=C(C)C,,-3.4892158636,182.307,3.594000000000003,0,0,4,0.75,9,108,-4.151674633528263,0.6624587699282625,0.6624587699282625,0.4388516218548666,underprediction,4730,3913,630,-4 to < -2,-6 to < -4
F-462,CCCCCCCCNCC(O)CO,,-2.22,203.326,1.2896999999999998,0,0,10,1.0,9,108,-1.7125458112403997,-0.5074541887596005,0.5074541887596005,0.2575097536896642,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-1146,CC(C)CCO[N+]([O-])=O,,-2.4809,133.147,1.2408,0,0,4,1.0,9,108,-0.8495601920933192,-1.6313398079066808,1.6313398079066808,2.661269568861006,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-4503,Cc1cnc(N[S](=O)(=O)c2ccc(N)cc2)nc1,O=S(=O)(Nc1ncccn1)c1ccccc1,-2.82,264.31,1.1680199999999998,2,2,3,0.0909090909090909,9,108,-2.7105683717266107,-0.10943162827338915,0.10943162827338915,0.011975281266565224,overprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-1059,CCC(=O)C(C)CC=C(C)C,,-2.7010952437,154.253,2.9579000000000013,0,0,4,0.7,9,108,-2.9357579837658485,0.2346627400658483,0.2346627400658483,0.05506660157521189,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-3029,Cc1ccccc1OCC2CO2,c1ccc(OCC2CO2)cc1,-2.2911044462,164.20399999999998,1.77262,2,1,3,0.4,9,108,-1.776430927506207,-0.514673518693793,0.514673518693793,0.26488883084465004,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
B-1591,OC(=O)CNC[P](O)(O)=O,,-1.2069,169.073,-1.2042,0,0,4,0.6666666666666666,9,108,-0.8858979672301074,-0.3210020327698927,0.3210020327698927,0.10304230504240326,overprediction,4730,3913,630,-2 to < 0,-2 to < 0
D-1964,CCCCCC(O)CCC,,-2.591,144.25799999999998,2.7277000000000013,0,0,6,1.0,9,108,-2.9217617162655563,0.33076171626555606,0.33076171626555606,0.10940331294693621,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
B-3262,CCCCCCCCNC(=O)c1cccnc1,c1ccncc1,-3.0081,234.343,3.1719000000000017,1,1,8,0.5714285714285714,9,108,-3.45884691394704,0.4507469139470399,0.4507469139470399,0.2031727804327802,underprediction,4730,3913,630,-4 to < -2,-4 to < -2
A-257,CC(=C)C(=O)OCC(F)(F)F,,-2.2684756839,168.11399999999998,1.668,0,0,2,0.5,9,108,-1.6178594390999268,-0.6506162448000734,0.6506162448000734,0.423301497997749,overprediction,4730,3913,630,-4 to < -2,-2 to < 0
